row_id,name,startdate,location,about,page_url
3889,2801,120,0,24,4708
3890,4041,125,0,38,5098
3891,1357,124,0,26,4440
3892,3215,113,0,11,3685
3893,3734,117,0,10,4146
3894,3886,119,0,19,4244
3895,3545,108,0,17,3572
3896,2634,55,0,46,1638
3897,3007,13,0,29,644
3898,2894,123,0,16,4351
3899,103,31,0,33,933
3900,1091,47,0,45,1426
3901,3483,108,0,17,3609
3902,1147,105,0,62,3263
3903,4259,93,0,8,2947
3904,1352,13,0,29,2299
3905,4145,94,0,3,2973
3906,590,1,0,54,80
3907,1887,32,0,18,1075
3908,3707,104,0,34,3411
3909,162,28,0,35,1018
3910,4709,74,0,18,2414
3911,1021,76,0,64,2194
3912,3141,86,0,3,2744
3913,4329,93,0,8,2939
3914,1252,116,0,38,3860
3915,3748,55,0,46,1608
3916,3771,71,0,2,2347
3917,4009,48,0,16,1319
3918,3470,120,0,24,4699
3919,5041,33,0,15,1088
3920,2606,27,0,6,763
3921,2206,115,0,51,3996
3922,929,119,0,19,4325
3923,2571,124,0,26,4572
3924,2214,12,0,38,294
3925,3874,9,0,40,142
3926,3647,52,0,38,1389
3927,4668,9,0,40,130
3928,4361,55,0,46,1645
3929,2110,16,0,46,471
3930,3364,24,0,18,744
3931,336,70,0,52,2526
3932,1521,16,0,46,459
3933,3316,67,0,36,2164
3934,4786,50,0,26,1322
3935,189,51,0,32,1502
3936,3067,124,0,26,4634
3937,4327,13,0,29,585
3938,1472,80,0,26,2625
3939,4960,65,0,46,2099
3940,863,1,0,54,8
3941,1646,66,0,37,2444
3942,238,51,0,32,1548
3943,3219,63,0,7,2042
3944,4901,12,0,38,305
3945,834,68,0,61,1845
3946,4119,108,0,17,3587
3947,3378,113,0,11,3705
3948,2784,94,0,3,3029
3949,3918,119,0,19,4341
3950,4597,125,0,38,5162
3951,2220,116,0,38,3811
3952,4672,116,0,38,3831
3953,1950,114,0,37,3964
3954,3288,117,0,10,4226
3955,4210,125,0,38,5121
3956,3129,125,0,38,5147
3957,195,51,0,32,1516
3958,1096,68,0,61,1948
3959,158,28,0,35,1013
3960,4799,108,0,17,3562
3961,1708,55,0,46,1606
3962,2597,125,0,38,5009
3963,2795,75,0,38,2468
3964,3397,126,0,59,4841
3965,3133,55,0,46,1576
3966,4544,49,0,14,1446
3967,3134,54,0,21,1729
3968,2477,123,0,16,4367
3969,3221,124,0,26,4565
3970,101,31,0,33,932
3971,3842,78,0,19,2671
3972,2090,87,0,38,2886
3973,1190,76,0,64,2264
3974,3666,124,0,26,4465
3975,1253,67,0,36,2172
3976,4754,121,0,50,4893
3977,4925,86,0,3,2800
3978,3185,39,0,25,1151
3979,2127,86,0,3,2849
3980,1470,120,0,24,4788
3981,2199,33,0,15,1096
3982,2858,121,0,50,4914
3983,794,76,0,64,2225
3984,83,123,0,16,4374
3985,1766,125,0,38,5095
3986,2284,29,0,46,861
3987,375,51,0,32,1500
3988,1682,101,0,8,3355
3989,3023,29,0,46,843
3990,3796,55,0,46,1617
3991,4129,104,0,34,3393
3992,3458,113,0,11,3633
3993,4403,58,0,23,1788
3994,1814,58,0,23,1779
3995,4850,55,0,46,1647
3996,4682,93,0,8,2949
3997,2861,94,0,3,3043
3998,4075,54,0,21,1726
3999,2287,93,0,8,2960
4000,3998,13,0,29,2085
4001,2233,116,0,38,3829
4002,3329,114,0,37,3975
4003,4946,126,0,59,4828
4004,1364,24,0,18,745
4005,475,68,0,61,1918
4006,3212,63,0,7,2038
4007,4557,116,0,38,3818
4008,1275,124,0,26,4664
4009,2237,125,0,38,5207
4010,823,76,0,64,2191
4011,1489,116,0,38,3757
4012,1133,1,0,54,60
4013,4402,124,0,26,4452
4014,2185,12,0,38,187
4015,2010,115,0,51,4004
4016,2527,118,0,0,4112
4017,120,17,0,35,530
4018,4424,124,0,26,4549
4019,531,30,0,60,712
4020,572,61,0,57,1764
4021,2668,103,0,46,3302
4022,4878,116,0,38,3833
4023,4261,55,0,46,1627
4024,168,38,0,36,1129
4025,110,101,0,8,3359
4026,3429,13,0,29,342
4027,102,17,0,35,571
4028,3282,35,0,26,1063
4029,3742,13,0,29,1722
4030,1744,59,0,70,1978
4031,1322,109,0,26,3518
4032,689,68,0,61,1827
4033,4517,87,0,38,2869
4034,657,68,0,61,1936
4035,2260,117,0,10,4144
4036,1415,13,0,29,2302
4037,4024,113,0,11,3640
4038,5010,119,0,19,4282
4039,3400,126,0,59,4872
4040,3523,16,0,46,466
4041,2684,94,0,3,2999
4042,4681,118,0,0,4087
4043,1704,36,0,1,1179
4044,477,68,0,61,1930
4045,664,1,0,54,76
4046,680,51,0,32,1524
4047,1964,128,0,48,5333
4048,2883,125,0,38,5083
4049,173,17,0,35,540
4050,754,61,0,57,1767
4051,1292,35,0,26,1050
4052,360,122,0,42,4981
4053,4189,123,0,16,4390
4054,1154,88,0,43,2899
4055,3316,114,0,37,3926
4056,4774,55,0,46,1653
4057,4819,116,0,38,3751
4058,1468,115,0,51,4017
4059,1293,35,0,26,1044
4060,2481,124,0,26,4611
4061,1483,120,0,24,4737
4062,4270,125,0,38,5048
4063,1012,48,0,16,1309
4064,2612,126,0,59,4861
4065,446,70,0,52,2532
4066,2413,124,0,26,4535
4067,4494,116,0,38,3788
4068,3737,95,0,46,3125
4069,1806,13,0,29,1302
4070,2467,13,0,29,408
4071,4367,86,0,3,2780
4072,3922,62,0,8,2075
4073,1090,61,0,57,1766
4074,1128,1,0,54,37
4075,1076,1,0,54,72
4076,4836,115,0,51,3979
4077,788,122,0,42,4952
4078,3875,13,0,29,442
4079,1363,50,0,26,1331
4080,580,68,0,61,1937
4081,3909,119,0,19,4247
4082,4447,78,0,19,2669
4083,2648,55,0,46,1611
4084,1401,29,0,46,828
4085,3411,35,0,26,1028
4086,711,122,0,42,4949
4087,524,0,0,55,5343
4088,3780,115,0,51,3992
4089,1778,123,0,16,4406
4090,1553,78,0,19,2666
4091,335,88,0,43,2903
4092,408,68,0,61,1941
4093,3097,94,0,3,2965
4094,1297,93,0,8,2946
4095,4996,33,0,15,1110
4096,1561,120,0,24,4747
4097,3661,13,0,29,1994
4098,3119,128,0,49,5307
4099,2325,128,0,49,5254
4100,4552,20,0,38,655
4101,4861,99,0,7,3354
4102,507,122,0,42,4958
4103,309,76,0,64,2205
4104,1324,124,0,26,4474
4105,1940,95,0,46,3120
4106,1476,86,0,3,2747
4107,3713,103,0,46,3282
4108,5085,87,0,38,2867
4109,2068,124,0,26,4417
4110,3556,24,0,18,736
4111,2670,78,0,19,2677
4112,553,61,0,57,1732
4113,2572,13,0,29,2611
4114,4332,118,0,0,4113
4115,4448,78,0,19,2675
4116,4761,124,0,26,4669
4117,2425,121,0,50,4931
4118,2830,115,0,51,4002
4119,2346,118,0,0,4070
4120,559,122,0,42,4992
4121,4508,117,0,10,4210
4122,3374,119,0,19,4258
4123,1783,113,0,11,3645
4124,2703,58,0,23,1783
4125,4212,13,0,29,574
4126,5046,46,0,19,1285
4127,3917,64,0,6,2031
4128,4180,65,0,46,2109
4129,3000,12,0,38,175
4130,132,28,0,35,979
4131,1404,116,0,38,3823
4132,1443,46,0,19,1278
4133,2618,94,0,3,3065
4134,2136,78,0,19,2678
4135,1668,13,0,29,361
4136,4692,86,0,3,2778
4137,3513,13,0,29,412
4138,1899,55,0,46,1615
4139,5047,119,0,19,4251
4140,1893,94,0,3,3062
4141,2720,124,0,26,4410
4142,548,68,0,61,1835
4143,4407,63,0,7,2049
4144,2961,12,0,38,179
4145,4414,12,0,38,209
4146,4768,65,0,46,2154
4147,2018,13,0,29,487
4148,2658,13,0,29,1373
4149,4542,125,0,38,5074
4150,3113,13,0,29,1301
4151,287,116,0,38,3727
4152,4881,124,0,26,4646
4153,4352,120,0,24,4802
4154,4631,13,0,29,430
4155,2580,118,0,0,4114
4156,2530,124,0,26,4630
4157,1768,13,0,29,484
4158,126,31,0,33,940
4159,3974,114,0,37,3954
4160,4899,94,0,3,3030
4161,2675,51,0,32,1456
4162,4240,71,0,2,2395
4163,3655,13,0,29,323
4164,2113,20,0,38,653
4165,2259,66,0,37,2460
4166,4907,35,0,26,1065
4167,4258,75,0,38,2486
4168,3415,29,0,46,836
4169,1720,116,0,38,3748
4170,1879,13,0,29,1566
4171,1219,71,0,2,2325
4172,1431,13,0,29,2270
4173,485,51,0,32,1540
4174,348,122,0,42,5004
4175,4879,125,0,38,5183
4176,1801,101,0,8,3363
4177,2489,124,0,26,4525
4178,2603,124,0,26,4624
4179,3085,123,0,16,4376
4180,389,68,0,61,1892
4181,1749,95,0,46,3154
4182,4951,125,0,38,5069
4183,4617,29,0,46,877
4184,2081,57,0,8,1686
4185,4950,87,0,38,2881
4186,703,30,0,60,709
4187,3999,71,0,2,2342
4188,4845,125,0,38,5177
4189,4685,40,0,3,1200
4190,2039,116,0,38,3741
4191,850,0,0,55,5337
4192,815,68,0,61,1848
4193,1648,89,0,28,2926
4194,3046,86,0,3,2803
4195,1916,71,0,2,2378
4196,4640,108,0,17,3561
4197,2335,127,0,49,5244
4198,2316,67,0,36,2157
4199,4793,95,0,46,3153
4200,1856,13,0,29,347
4201,1816,66,0,37,2426
4202,2589,13,0,29,915
4203,1857,71,0,2,2389
4204,3691,86,0,3,2776
4205,2922,13,0,29,1217
4206,3309,89,0,28,2920
4207,1473,13,0,29,1216
4208,388,70,0,52,2529
4209,997,17,0,35,563
4210,1551,95,0,46,3156
4211,4841,27,0,6,764
4212,3331,114,0,37,3913
4213,4897,120,0,24,4748
4214,1972,128,0,48,5234
4215,4096,120,0,24,4691
4216,719,30,0,60,695
4217,2874,116,0,38,3879
4218,2922,117,0,10,4222
4219,1176,21,0,66,587
4220,1520,92,0,22,3190
4221,4803,50,0,26,1324
4222,5051,33,0,15,1093
4223,2332,128,0,49,5294
4224,396,68,0,61,1933
4225,2197,125,0,38,5100
4226,4140,107,0,12,3555
4227,4547,60,0,18,1807
4228,1459,85,0,8,2856
4229,401,51,0,32,1510
4230,1062,122,0,42,4967
4231,3755,104,0,34,3412
4232,1453,13,0,29,509
4233,1169,76,0,64,2239
4234,953,103,0,46,3301
4235,4750,13,0,29,1564
4236,2600,116,0,38,3766
4237,2242,124,0,26,4605
4238,2841,125,0,38,5169
4239,256,28,0,35,990
4240,2673,13,0,29,2005
4241,895,22,0,56,626
4242,93,51,0,32,1507
4243,3560,124,0,26,4450
4244,3469,126,0,59,4856
4245,2824,86,0,3,2755
4246,2262,123,0,16,4359
4247,2459,94,0,3,3012
4248,3001,86,0,3,2774
4249,482,70,0,52,2515
4250,4485,119,0,19,4302
4251,2694,124,0,26,4618
4252,2046,120,0,24,4738
4253,4093,65,0,46,2150
4254,3675,20,0,38,661
4255,2000,55,0,46,1641
4256,2345,29,0,46,864
4257,1070,47,0,45,1411
4258,4665,55,0,46,1664
4259,4637,125,0,38,5206
4260,2911,113,0,11,3693
4261,1601,95,0,46,3145
4262,3669,75,0,38,2475
4263,1571,32,0,18,1070
4264,3588,29,0,46,845
4265,4278,124,0,26,4509
4266,2639,12,0,38,258
4267,3197,99,0,7,3322
4268,4895,64,0,6,2014
4269,1167,76,0,64,2181
4270,1621,115,0,51,3994
4271,2860,13,0,29,411
4272,3308,66,0,37,2448
4273,1151,68,0,61,1907
4274,4150,124,0,26,4556
4275,2835,13,0,29,645
4276,4955,108,0,17,3557
4277,2213,13,0,29,677
4278,1255,35,0,26,1046
4279,2881,120,0,24,4724
4280,3645,124,0,26,4671
4281,1043,47,0,45,1422
4282,1224,55,0,46,1579
4283,768,1,0,54,82
4284,4815,13,0,29,917
4285,415,1,0,54,54
4286,4545,13,0,29,1253
4287,3539,113,0,11,3650
4288,2211,125,0,38,5158
4289,329,68,0,61,1903
4290,447,68,0,61,1915
4291,4151,13,0,29,580
4292,4781,37,0,8,1195
4293,1639,89,0,28,2922
4294,4708,9,0,40,155
4295,3302,67,0,36,2166
4296,1036,98,0,58,3209
4297,4864,121,0,50,4910
4298,2888,59,0,70,1982
4299,4060,118,0,0,4097
4300,3279,13,0,29,318
4301,1742,90,0,10,3086
4302,970,118,0,0,4049
4303,3622,13,0,29,1383
4304,54,75,0,38,2488
4305,4719,13,0,29,581
4306,4670,121,0,50,4920
4307,3924,13,0,29,1715
4308,1104,76,0,64,2199
4309,4675,13,0,29,437
4310,308,76,0,64,2220
4311,4740,29,0,46,882
4312,2596,65,0,46,2137
4313,509,105,0,62,3268
4314,1864,51,0,32,1465
4315,453,70,0,52,2517
4316,3740,87,0,38,2879
4317,550,61,0,57,1745
4318,1108,76,0,64,2206
4319,4553,120,0,24,4682
4320,2085,124,0,26,4481
4321,4064,120,0,24,4734
4322,4130,120,0,24,4703
4323,1056,61,0,57,1756
4324,4752,55,0,46,1621
4325,3792,117,0,10,4128
4326,4838,13,0,29,2293
4327,3435,124,0,26,4543
4328,2124,13,0,29,2570
4329,3471,126,0,59,4874
4330,65,116,0,38,3740
4331,190,31,0,33,931
4332,1839,115,0,51,3991
4333,3440,12,0,38,223
4334,1225,13,0,29,582
4335,1926,75,0,38,2483
4336,2811,33,0,15,1103
4337,610,76,0,64,2234
4338,735,76,0,64,2207
4339,2167,124,0,26,4510
4340,2616,128,0,48,5265
4341,2803,71,0,2,2380
4342,698,1,0,54,50
4343,1376,55,0,46,1634
4344,1312,124,0,26,4561
4345,4010,124,0,26,4428
4346,2925,124,0,26,4436
4347,1990,128,0,49,5332
4348,2682,116,0,38,3864
4349,3183,12,0,38,186
4350,4085,13,0,29,1304
4351,2225,108,0,17,3599
4352,4626,120,0,24,4754
4353,540,0,0,55,5350
4354,3354,114,0,37,3932
4355,371,51,0,32,1552
4356,668,1,0,54,36
4357,639,61,0,57,1735
4358,145,17,0,35,570
4359,4788,119,0,19,4304
4360,4988,119,0,19,4259
4361,2755,121,0,50,4899
4362,4747,19,0,27,668
4363,1766,51,0,32,1474
4364,707,61,0,57,1734
4365,1157,1,0,54,47
4366,228,28,0,35,945
4367,3095,125,0,38,5212
4368,2437,62,0,8,2060
4369,1060,47,0,45,1428
4370,996,28,0,35,1007
4371,2731,128,0,49,5278
4372,940,48,0,16,1310
4373,2051,65,0,46,2125
4374,3073,15,0,39,493
4375,2275,118,0,0,4089
4376,2439,13,0,29,445
4377,3356,114,0,37,3911
4378,2938,124,0,26,4416
4379,4410,86,0,3,2797
4380,87,118,0,0,4115
4381,4255,124,0,26,4521
4382,451,105,0,62,3247
4383,1999,58,0,23,1781
4384,4250,117,0,10,4187
4385,4833,10,0,8,122
4386,430,105,0,62,3239
4387,845,68,0,61,1829
4388,2563,12,0,38,177
4389,3187,13,0,29,575
4390,3083,94,0,3,3028
4391,4676,75,0,38,2470
4392,48,116,0,38,3795
4393,1302,12,0,38,212
4394,3681,13,0,29,1124
4395,1799,94,0,3,2964
4396,4333,35,0,26,1041
4397,687,44,0,31,1268
4398,3003,119,0,19,4331
4399,1413,125,0,38,5030
4400,3944,124,0,26,4663
4401,2395,113,0,11,3694
4402,5057,125,0,38,5191
4403,3439,118,0,0,4026
4404,4430,125,0,38,5066
4405,4197,13,0,29,1815
4406,684,1,0,54,4
4407,2744,67,0,36,2168
4408,4671,101,0,8,3362
4409,780,76,0,64,2227
4410,1379,95,0,46,3138
4411,496,1,0,54,11
4412,1713,13,0,29,440
4413,86,31,0,33,924
4414,775,61,0,57,1768
4415,1315,39,0,25,1155
4416,1930,86,0,3,2831
4417,3505,124,0,26,4469
4418,3012,52,0,38,1390
4419,63,116,0,38,3803
4420,2611,128,0,49,5233
4421,890,51,0,32,1536
4422,2470,13,0,29,482
4423,1344,51,0,32,1509
4424,3107,65,0,46,2127
4425,1815,114,0,37,3967
4426,4614,108,0,17,3570
4427,4846,113,0,11,3636
4428,4734,113,0,11,3651
4429,2364,125,0,38,5047
4430,1569,127,0,49,5320
4431,3520,16,0,46,453
4432,280,7,0,36,109
4433,2920,65,0,46,2131
4434,1048,30,0,60,721
4435,3389,86,0,3,2835
4436,2520,124,0,26,4430
4437,2240,71,0,2,2348
4438,1402,116,0,38,3743
4439,3050,116,0,38,3763
4440,3574,125,0,38,5220
4441,1201,76,0,64,2230
4442,2267,124,0,26,4608
4443,237,28,0,35,949
4444,438,70,0,52,2531
4445,5038,119,0,19,4261
4446,557,76,0,64,2259
4447,5001,119,0,19,4254
4448,4077,125,0,38,5072
4449,4153,124,0,26,4678
4450,1218,125,0,38,5184
4451,4147,4,0,8,99
4452,5044,119,0,19,4264
4453,920,109,0,26,3478
4454,4730,117,0,10,4177
4455,3171,13,0,29,344
4456,4303,35,0,26,1024
4457,1300,86,0,3,2822
4458,429,122,0,42,4997
4459,3234,127,0,49,5230
4460,2633,55,0,46,1570
4461,880,1,0,54,85
4462,3091,117,0,10,4243
4463,2141,119,0,19,4336
4464,1748,124,0,26,4571
4465,3233,114,0,37,3927
4466,2570,118,0,0,4038
4467,4835,121,0,50,4891
4468,346,76,0,64,2179
4469,2350,94,0,3,3013
4470,0,9,0,40,159
4471,2179,13,0,29,914
4472,3330,104,0,34,3397
4473,3317,66,0,37,2449
4474,1179,91,0,44,3173
4475,296,76,0,64,2189
4476,2632,94,0,3,2986
4477,3178,94,0,3,2980
4478,2874,75,0,38,2500
4479,4044,118,0,0,4030
4480,1428,13,0,29,357
4481,2222,13,0,29,1720
4482,2511,116,0,38,3878
4483,4170,59,0,70,1960
4484,2533,20,0,38,656
4485,2587,87,0,38,2858
4486,676,1,0,54,2
4487,1689,64,0,6,2017
4488,4381,124,0,26,4475
4489,956,29,0,46,866
4490,2310,127,0,49,5293
4491,105,17,0,35,538
4492,1622,117,0,10,4233
4493,3950,95,0,46,3146
4494,1088,47,0,45,1440
4495,620,68,0,61,1899
4496,1429,94,0,3,3026
4497,4579,18,0,23,522
4498,801,30,0,60,686
4499,466,70,0,52,2518
4500,2732,127,0,49,5275
4501,673,30,0,60,697
4502,2478,35,0,26,1064
4503,3688,13,0,29,381
4504,2813,93,0,8,2950
4505,130,38,0,36,1141
4506,3632,117,0,10,4132
4507,1765,13,0,29,2078
4508,188,51,0,32,1520
4509,4021,13,0,29,370
4510,1130,68,0,61,1887
4511,4038,9,0,40,136
4512,3472,104,0,34,3408
4513,4535,71,0,2,2381
4514,4552,82,0,68,2732
4515,3706,77,0,33,2560
4516,3883,116,0,38,3875
4517,4489,33,0,15,1099
4518,1953,66,0,37,2442
4519,2243,86,0,3,2813
4520,4522,80,0,26,2619
4521,3512,87,0,38,2872
4522,3401,92,0,22,3189
4523,2873,118,0,0,4104
4524,4658,124,0,26,4531
4525,3793,120,0,24,4766
4526,4325,59,0,70,1989
4527,4577,124,0,26,4532
4528,1770,13,0,29,1381
4529,2974,101,0,8,3360
4530,3613,108,0,17,3592
4531,49,16,0,46,452
4532,3717,113,0,11,3664
4533,2965,117,0,10,4219
4534,3969,124,0,26,4506
4535,1265,125,0,38,5084
4536,4552,42,0,30,1232
4537,512,51,0,32,1481
4538,3629,94,0,3,3008
4539,4253,124,0,26,4522
4540,4415,13,0,29,1290
4541,1116,1,0,54,29
4542,2923,117,0,10,4154
4543,2304,128,0,49,5239
4544,4364,124,0,26,4658
4545,2983,65,0,46,2114
4546,3601,78,0,19,2688
4547,2743,65,0,46,2101
4548,3384,124,0,26,4612
4549,198,53,0,35,1697
4550,993,31,0,33,929
4551,3049,92,0,22,3191
4552,3694,126,0,59,4853
4553,1078,76,0,64,2190
4554,4603,13,0,29,1365
4555,4043,86,0,3,2794
4556,1284,71,0,2,2354
4557,3966,13,0,29,393
4558,3082,108,0,17,3565
4559,2515,108,0,17,3591
4560,2321,128,0,48,5318
4561,3729,13,0,29,2616
4562,3880,94,0,3,2990
4563,5058,13,0,29,1369
4564,57,29,0,46,876
4565,2424,116,0,38,3771
4566,655,122,0,42,4988
4567,441,68,0,61,1911
4568,3928,86,0,3,2796
4569,2569,55,0,46,1656
4570,4446,126,0,59,4883
4571,3305,114,0,37,3943
4572,3276,59,0,70,1962
4573,2579,51,0,32,1469
4574,3436,29,0,46,838
4575,363,47,0,45,1441
4576,1340,94,0,3,3027
4577,2105,63,0,7,2043
4578,508,88,0,43,2891
4579,3324,114,0,37,3909
4580,1395,120,0,24,4698
4581,2283,121,0,50,4933
4582,2725,127,0,49,5228
4583,1634,12,0,38,184
4584,82,123,0,16,4373
4585,4825,29,0,46,833
4586,560,61,0,57,1738
4587,501,68,0,61,1945
4588,4697,87,0,38,2884
4589,3496,109,0,26,3484
4590,2519,51,0,32,1492
4591,407,122,0,42,4989
4592,4011,125,0,38,5046
4593,3241,39,0,25,1169
4594,650,98,0,58,3203
4595,2103,87,0,38,2865
4596,1550,12,0,38,292
4597,3910,65,0,46,2138
4598,3102,86,0,3,2784
4599,354,122,0,42,4982
4600,607,76,0,64,2255
4601,3214,29,0,46,844
4602,3480,13,0,29,1812
4603,1938,55,0,46,1680
4604,3858,118,0,0,4029
4605,4726,12,0,38,213
4606,4343,40,0,3,1197
4607,4236,13,0,29,407
4608,4282,123,0,16,4362
4609,2340,128,0,48,5325
4610,3704,126,0,59,4839
4611,420,1,0,54,14
4612,276,38,0,36,1136
4613,4354,59,0,70,1972
4614,4894,126,0,59,4829
4615,3175,125,0,38,5022
4616,1623,94,0,3,3032
4617,100,28,0,35,947
4618,2373,48,0,16,1307
4619,2843,108,0,17,3617
4620,3200,117,0,10,4190
4621,3111,120,0,24,4797
4622,3653,116,0,38,3772
4623,1247,94,0,3,3007
4624,4286,65,0,46,2151
4625,264,125,0,38,5059
4626,2002,55,0,46,1585
4627,267,53,0,35,1690
4628,3839,78,0,19,2695
4629,2299,114,0,37,3928
4630,116,38,0,36,1130
4631,4909,116,0,38,3749
4632,339,51,0,32,1525
4633,4959,12,0,38,205
4634,4525,71,0,2,2324
4635,4840,124,0,26,4599
4636,3500,27,0,6,766
4637,3758,77,0,33,2550
4638,1430,124,0,26,4635
4639,919,118,0,0,4067
4640,958,125,0,38,5088
4641,704,51,0,32,1530
4642,3092,116,0,38,3814
4643,1656,114,0,37,3931
4644,1543,118,0,0,4091
4645,4911,119,0,19,4278
4646,570,122,0,42,4962
4647,2613,126,0,59,4862
4648,1514,121,0,50,4939
4649,3698,55,0,46,1572
4650,802,68,0,61,1856
4651,409,68,0,61,1906
4652,4642,13,0,29,2571
4653,4491,74,0,18,2411
4654,791,68,0,61,1881
4655,2129,117,0,10,4134
4656,2123,120,0,24,4695
4657,4867,75,0,38,2474
4658,4205,109,0,26,3479
4659,454,0,0,55,5346
4660,3714,115,0,51,3976
4661,1984,128,0,49,5271
4662,4178,86,0,3,2852
4663,4576,75,0,38,2492
4664,1385,94,0,3,2989
4665,3901,128,0,48,5238
4666,3468,114,0,37,3930
4667,4160,65,0,46,2124
4668,1894,13,0,29,1378
4669,4581,99,0,7,3353
4670,3616,113,0,11,3620
4671,3494,124,0,26,4505
4672,1452,13,0,29,358
4673,1820,66,0,37,2423
4674,4866,94,0,3,3003
4675,3930,125,0,38,5065
4676,3148,24,0,18,751
4677,2840,64,0,6,2020
4678,2094,71,0,2,2398
4679,231,53,0,35,1708
4680,4764,80,0,26,2641
4681,4184,59,0,70,1966
4682,4615,108,0,17,3579
4683,2950,13,0,29,1362
4684,326,105,0,62,3250
4685,4763,109,0,26,3505
4686,4426,124,0,26,4421
4687,4829,102,0,70,3458
4688,2081,75,0,38,2479
4689,2641,39,0,25,1163
4690,4596,108,0,17,3558
4691,3633,71,0,2,2373
4692,536,122,0,42,4965
4693,1866,75,0,38,2478
4694,4826,108,0,17,3601
4695,505,68,0,61,1876
4696,2859,13,0,29,2009
4697,633,105,0,62,3265
4698,1318,12,0,38,288
4699,1760,42,0,30,1241
4700,3612,12,0,38,290
4701,4136,13,0,29,1380
4702,2016,33,0,15,1084
4703,1059,47,0,45,1404
4704,4109,63,0,7,2048
4705,2994,13,0,29,1228
4706,4213,118,0,0,4068
4707,2500,29,0,46,823
4708,44,65,0,46,2129
4709,2436,123,0,16,4361
4710,1834,126,0,59,4865
4711,1918,125,0,38,5201
4712,4998,33,0,15,1080
4713,1808,12,0,38,249
4714,3379,16,0,46,450
4715,3984,113,0,11,3667
4716,1544,13,0,29,680
4717,602,47,0,45,1436
4718,1924,71,0,2,2329
4719,3032,118,0,0,4117
4720,1387,94,0,3,2983
4721,1208,22,0,56,623
4722,2989,13,0,29,1221
4723,2904,108,0,17,3614
4724,4252,124,0,26,4524
4725,4401,81,0,53,2704
4726,1813,12,0,38,252
4727,4694,86,0,3,2842
4728,767,0,0,55,5345
4729,2496,108,0,17,3603
4730,5014,119,0,19,4280
4731,479,1,0,54,48
4732,939,71,0,2,2388
4733,1296,117,0,10,4216
4734,3631,120,0,24,4769
4735,3797,55,0,46,1571
4736,2041,13,0,29,1772
4737,3090,90,0,10,3095
4738,4757,109,0,26,3520
4739,3579,114,0,37,3882
4740,5005,119,0,19,4293
4741,3558,121,0,50,4938
4742,2885,71,0,2,2319
4743,417,68,0,61,1904
4744,2856,117,0,10,4214
4745,3058,59,0,70,1981
4746,320,76,0,64,2215
4747,1931,80,0,26,2647
4748,2609,124,0,26,4442
4749,1120,122,0,42,4968
4750,569,61,0,57,1769
4751,3347,126,0,59,4867
4752,3772,58,0,23,1786
4753,4582,63,0,7,2045
4754,4612,64,0,6,2021
4755,2985,124,0,26,4453
4756,4035,92,0,22,3182
4757,2468,49,0,14,1444
4758,4996,119,0,19,4252
4759,1959,127,0,49,5243
4760,4691,125,0,38,5025
4761,3696,119,0,19,4274
4762,3962,84,0,23,2729
4763,1845,102,0,70,3463
4764,4967,36,0,1,1180
4765,2943,16,0,46,463
4766,1559,86,0,3,2834
4767,2956,12,0,38,302
4768,2995,94,0,3,3060
4769,1015,17,0,35,534
4770,877,1,0,54,41
4771,2015,13,0,29,1291
4772,1697,124,0,26,4486
4773,2560,13,0,29,315
4774,2034,124,0,26,4642
4775,160,28,0,35,1020
4776,3907,116,0,38,3813
4777,3916,81,0,53,2719
4778,3533,13,0,29,368
4779,1872,81,0,53,2716
4780,1210,61,0,57,1757
4781,2119,93,0,8,2954
4782,588,30,0,60,698
4783,521,68,0,61,1910
4784,2271,12,0,38,246
4785,176,38,0,36,1140
4786,201,28,0,35,1016
4787,1241,71,0,2,2307
4788,457,1,0,54,95
4789,2461,13,0,29,898
4790,3774,113,0,11,3692
4791,5034,119,0,19,4311
4792,1277,13,0,29,428
4793,5052,33,0,15,1079
4794,4641,13,0,29,586
4795,3948,71,0,2,2369
4796,3614,86,0,3,2850
4797,3201,94,0,3,3063
4798,2096,13,0,29,673
4799,2968,121,0,50,4907
4800,1188,61,0,57,1755
4801,3547,125,0,38,5134
4802,808,68,0,61,1958
4803,1696,48,0,16,1312
4804,300,51,0,32,1534
4805,3923,71,0,2,2399
4806,2452,116,0,38,3760
4807,4978,119,0,19,4317
4808,1562,33,0,15,1081
4809,3707,66,0,37,2443
4810,2719,86,0,3,2814
4811,1019,47,0,45,1425
4812,2531,116,0,38,3857
4813,2665,103,0,46,3283
4814,4572,108,0,17,3569
4815,2410,113,0,11,3680
4816,1307,87,0,38,2876
4817,1680,125,0,38,5122
4818,4782,29,0,46,871
4819,1826,114,0,37,3923
4820,2969,59,0,70,1971
4821,1115,88,0,43,2904
4822,4228,117,0,10,4120
4823,4174,109,0,26,3512
4824,921,124,0,26,4554
4825,2382,114,0,37,3933
4826,1643,124,0,26,4593
4827,1600,121,0,50,4918
4828,3287,13,0,29,672
4829,718,61,0,57,1763
4830,3325,114,0,37,3944
4831,2017,125,0,38,5197
4832,4785,55,0,46,1669
4833,2209,86,0,3,2756
4834,200,28,0,35,968
4835,3493,80,0,26,2654
4836,3373,24,0,18,747
4837,2058,114,0,37,3940
4838,3228,76,0,64,2240
4839,3250,124,0,26,4411
4840,645,122,0,42,4960
4841,3467,114,0,37,3970
4842,2957,94,0,3,3048
