row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,image,offers,organizer,page_url
415,52,68,63,0,2905,0,1,0,0,0,1481
416,57,64,59,0,3700,0,1,0,0,0,1481
417,15,66,61,0,767,0,1,0,0,1,609
418,30,63,58,0,5959,0,1,0,0,0,609
419,44,62,58,0,5148,0,1,0,0,0,609
420,45,69,64,0,2586,0,1,0,0,1,609
421,51,67,62,0,3386,0,1,0,0,0,609
422,52,68,63,0,3386,0,1,0,0,0,609
423,57,64,59,0,4181,0,1,0,0,0,609
424,15,66,61,0,753,0,1,0,0,1,1450
425,30,63,58,0,5945,0,1,0,0,0,1450
426,44,62,58,0,5134,0,1,0,0,0,1450
427,45,69,64,0,2572,0,1,0,0,1,1450
428,51,67,62,0,3372,0,1,0,0,0,1450
429,52,68,63,0,3372,0,1,0,0,0,1450
430,57,64,59,0,4167,0,1,0,0,0,1450
431,15,66,61,0,351,0,1,0,0,1,1127
432,30,63,58,0,5543,0,1,0,0,0,1127
