row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,organizer,performer,duration,about,aggregaterating,page_url
1772,703,5580,7210,0,6659,0,0,0,10503,38,6659,0,5731
1773,7808,2921,3464,0,5973,0,0,0,2677,60,5973,0,10739
1774,4463,6836,8869,0,8786,0,0,0,9716,52,8786,0,1744
1775,1636,7500,9700,0,2819,0,0,0,5063,98,2819,0,5621
1776,1737,9516,12590,0,3465,0,0,0,1747,28,3465,0,9703
1777,2231,8964,11673,0,4906,0,0,0,5630,115,4906,0,11792
1778,294,9531,12615,0,2314,0,0,0,1629,7,2314,0,9368
1779,2777,3808,4552,0,12091,0,0,0,2518,71,12091,0,2641
1780,2994,3078,3660,0,5008,0,0,0,587,60,5008,0,10768
1781,4908,5812,7517,0,9841,0,0,0,24,15,9841,0,6674
1782,12763,9071,11853,0,12326,0,0,0,197,0,12326,0,10273
1783,8312,1744,1967,0,9322,0,0,0,4315,53,9322,0,4981
1784,11691,9106,11907,0,11745,0,0,0,2588,40,11745,0,9686
1785,11475,7689,9914,0,4093,0,0,0,3676,72,4093,0,13541
1786,3348,4955,6396,0,9306,0,0,0,1964,53,9306,0,2674
1787,7272,4568,5789,0,9939,0,0,0,10038,23,9939,0,3952
1788,416,9582,12690,0,3391,0,0,0,3402,12,3391,0,10524
1789,6876,3910,4686,0,8793,0,0,0,3691,39,8793,0,13010
1790,2224,821,914,0,9052,0,0,0,9842,42,9052,0,1136
1791,5111,3520,4195,0,4633,0,0,0,7477,50,4633,0,11222
1792,8879,6433,8341,0,4774,0,0,0,8707,24,4774,0,9027
1793,367,3954,4742,0,203,0,0,0,10623,48,203,0,12038
1794,2762,4614,5879,0,315,0,0,0,10812,40,315,0,2024
1795,10952,5075,6546,0,5013,0,0,0,8924,33,5013,0,11231
1796,9471,3113,3697,0,8960,0,0,0,10976,36,8960,0,13117
1797,2650,1861,2111,0,8089,0,0,0,5160,29,8089,0,6719
1798,7038,9265,12155,0,4656,0,0,0,6398,30,4656,0,8442
1799,1214,8271,10687,0,3883,0,0,0,7642,48,3883,0,8124
1800,9186,8618,11102,0,9199,0,0,0,10128,23,9199,0,8181
1801,12455,4022,4842,0,4830,0,0,0,2538,40,4830,0,6265
1802,10434,5300,6831,0,286,0,0,0,8001,41,286,0,8793
1803,1803,8010,10342,0,8179,0,0,0,131,26,8179,0,4069
1804,438,3332,3959,0,6611,0,0,0,536,54,6611,0,12092
1805,10160,5508,7120,0,7374,0,0,0,9137,19,7374,0,2555
1806,10752,7912,10215,0,4065,0,0,0,4418,118,4065,0,7870
1807,3216,3731,4465,0,9482,0,0,0,6187,36,9482,0,12095
1808,11139,6408,8307,0,10063,0,0,0,1096,50,10063,0,13242
1809,8749,302,329,0,6596,0,0,0,6605,19,6596,0,1551
1810,10249,5750,7440,0,3784,0,0,0,10321,52,3784,0,8202
1811,7356,5294,6824,0,4369,0,0,0,5878,27,4369,0,4692
1812,8316,7484,9682,0,12382,0,0,0,2085,32,12382,0,6834
1813,12049,258,280,0,4488,0,0,0,2502,53,4488,0,737
1814,4284,5494,7103,0,5657,0,0,0,11134,12,5657,0,5729
1815,5006,1332,1478,0,1139,0,0,0,7143,60,1139,0,3461
1816,87,1676,1874,0,333,0,0,0,2342,4,333,0,6466
1817,8400,5837,7545,0,2321,0,0,0,6562,40,2321,0,9029
1818,9621,3650,4371,0,6346,0,0,0,7529,24,6346,0,13125
1819,3966,5615,7259,0,1966,0,0,0,2582,114,1966,0,5605
1820,9410,4326,5337,0,5842,0,0,0,6759,54,5842,0,1311
1821,1525,5441,7025,0,3038,0,0,0,2980,25,3038,0,6164
1822,2223,2081,2376,0,4408,0,0,0,1960,51,4408,0,6708
1823,10599,9753,13072,0,4342,0,0,0,5694,1,4342,0,8979
1824,9455,8337,10765,0,4134,0,0,0,2125,29,4134,0,9842
1825,6258,9770,13112,0,12692,0,0,0,8735,60,12692,0,9297
1826,9243,2375,2771,0,603,0,0,0,5878,19,603,0,4667
1827,12885,6346,8218,0,164,0,0,0,11573,34,164,0,7625
1828,1385,6564,8510,0,2534,0,0,0,10293,34,2534,0,3612
1829,5050,1226,1353,0,9501,0,0,0,6573,21,9501,0,13262
1830,12653,6417,8318,0,1391,0,0,0,8109,19,1391,0,272
1831,5098,1258,1389,0,9399,0,0,0,4874,29,9399,0,4623
1832,9600,6933,8984,0,9591,0,0,0,8171,51,9591,0,5494
1833,1579,5298,6829,0,9902,0,0,0,2180,41,9902,0,3958
1834,3386,5371,6929,0,10186,0,0,0,8603,23,10186,0,4404
1835,6336,7157,9282,0,9689,0,0,0,2775,53,9689,0,8549
1836,6841,9755,13078,0,12077,0,0,0,7171,27,12077,0,11062
1837,12740,2820,3341,0,298,0,0,0,9126,82,298,0,3651
1838,411,9450,12475,0,6507,0,0,0,1639,26,6507,0,10306
1839,7783,8848,11441,0,176,0,0,0,9900,52,176,0,10457
1840,2443,9324,12250,0,3755,0,0,0,7622,35,3755,0,2740
1841,4791,1454,1621,0,106,0,0,0,5937,93,106,0,4707
1842,8373,4082,4935,0,6195,0,0,0,4010,53,6195,0,699
1843,11629,8579,11059,0,1863,0,0,0,6082,45,1863,0,1468
1844,168,9653,12846,0,12000,0,0,0,11205,35,12000,0,3403
1845,7181,2878,3411,0,1876,0,0,0,1119,22,1876,0,6564
1846,10589,9163,12001,0,12054,0,0,0,10489,18,12054,0,1748
1847,5067,812,904,0,8146,0,0,0,4094,40,8146,0,2475
1848,1926,353,387,0,10754,0,0,0,10373,42,10754,0,11165
1849,10045,9265,12156,0,5481,0,0,0,257,41,5481,0,381
1850,10094,4535,5713,0,6684,0,0,0,5478,47,6684,0,1854
1851,4110,2389,2789,0,3372,0,0,0,10530,53,3372,0,5792
1852,8797,3666,4387,0,4276,0,0,0,6197,13,4276,0,6063
1853,1098,9650,12840,0,6236,0,0,0,5017,52,6236,0,9954
1854,2957,943,1047,0,8202,0,0,0,9218,60,8202,0,12500
1855,3566,856,955,0,7414,0,0,0,7898,50,7414,0,12907
1856,10559,8423,10863,0,5559,0,0,0,9081,52,5559,0,3812
1857,10997,4035,4867,0,12050,0,0,0,7158,39,12050,0,6852
1858,11021,4879,6296,0,12832,0,0,0,1925,60,12832,0,8647
1859,7041,9845,13254,0,10189,0,0,0,2917,10,10189,0,9056
1860,8539,498,548,0,4557,0,0,0,6282,38,4557,0,12281
1861,9048,4362,5395,0,1771,0,0,0,4022,54,1771,0,2514
1862,7706,5448,7034,0,11867,0,0,0,4555,41,11867,0,7615
1863,566,8578,11057,0,2247,0,0,0,8907,51,2247,0,10063
1864,3206,9330,12259,0,5320,0,0,0,8342,16,5320,0,13387
1865,7773,3461,4119,0,9675,0,0,0,8015,30,9675,0,4912
1866,7653,1846,2089,0,9133,0,0,0,2025,0,9133,0,6703
1867,4093,4280,5255,0,12667,0,0,0,7115,49,12667,0,2188
1868,11295,8822,11405,0,4913,0,0,0,2868,42,4913,0,8262
1869,3695,3034,3603,0,8341,0,0,0,8028,37,8341,0,1784
1870,7161,3574,4269,0,11614,0,0,0,8938,17,11614,0,6788
1871,2946,5625,7273,0,12725,0,0,0,4277,34,12725,0,12242
1872,10582,2830,3352,0,9135,0,0,0,7304,40,9135,0,12976
1873,11344,817,910,0,831,0,0,0,729,33,831,0,60
1874,6611,9316,12238,0,2818,0,0,0,9956,40,2818,0,8342
1875,3794,8289,10710,0,12401,0,0,0,7570,71,12401,0,9914
1876,10174,1207,1334,0,3837,0,0,0,5301,32,3837,0,13102
1877,1375,452,498,0,6983,0,0,0,8677,32,6983,0,796
1878,8537,1237,1365,0,5711,0,0,0,7431,35,5711,0,3217
1879,12131,3339,3969,0,1031,0,0,0,2687,18,1031,0,7994
1880,1058,5383,6946,0,11820,0,0,0,569,93,11820,0,13488
1881,3560,4661,5964,0,9537,0,0,0,9235,82,9537,0,2276
1882,1964,1859,2105,0,5817,0,0,0,756,48,5817,0,10984
1883,10721,1145,1264,0,9957,0,0,0,10910,38,9957,0,12225
1884,4107,3689,4414,0,10051,0,0,0,5148,25,10051,0,2248
1885,10633,9643,12824,0,1591,0,0,0,2763,38,1591,0,3861
1886,3592,2444,2854,0,5358,0,0,0,9006,13,5358,0,5444
1887,11569,6551,8493,0,952,0,0,0,7663,52,952,0,7712
1888,699,9235,12106,0,8165,0,0,0,1427,37,8165,0,9721
1889,1080,5712,7384,0,2377,0,0,0,8643,38,2377,0,10594
1890,3182,9797,13178,0,3207,0,0,0,4585,93,3207,0,2627
1891,4304,6135,7941,0,6837,0,0,0,7849,49,6837,0,3166
1892,4720,3614,4326,0,1475,0,0,0,8438,42,1475,0,7971
1893,801,8674,11172,0,1691,0,0,0,8240,9,1691,0,3709
1894,7659,1411,1573,0,2562,0,0,0,2470,34,2562,0,4152
1895,6518,2415,2822,0,214,0,0,0,8323,41,214,0,5882
1896,7790,9222,12084,0,3135,0,0,0,6426,6,3135,0,8440
1897,8656,9697,12921,0,11247,0,0,0,188,60,11247,0,10289
1898,8345,2074,2369,0,4349,0,0,0,8389,17,4349,0,6920
1899,10240,925,1028,0,5055,0,0,0,1983,52,5055,0,11988
1900,10492,8978,11696,0,361,0,0,0,4675,39,361,0,2972
1901,2621,9073,11855,0,10323,0,0,0,2160,94,10323,0,647
1902,8890,9474,12504,0,3811,0,0,0,2608,26,3811,0,1006
1903,3964,9486,12525,0,9995,0,0,0,7965,23,9995,0,3417
1904,8296,4595,5831,0,201,0,0,0,10345,60,201,0,1967
1905,11319,9400,12390,0,3794,0,0,0,6593,42,3794,0,10049
1906,2572,2965,3519,0,12564,0,0,0,4696,18,12564,0,6396
1907,1623,9828,13231,0,5002,0,0,0,3096,23,5002,0,10263
1908,12249,1806,2039,0,5730,0,0,0,8555,39,5730,0,3983
1909,9458,3647,4367,0,4460,0,0,0,5439,14,4460,0,11605
1910,10440,6876,8916,0,9800,0,0,0,5426,37,9800,0,10928
1911,9020,1979,2250,0,5024,0,0,0,7504,82,5024,0,13561
1912,12145,7154,9278,0,12318,0,0,0,4062,36,12318,0,108
1913,5444,9467,12494,0,9101,0,0,0,7676,40,9101,0,1958
1914,1846,5266,6791,0,4152,0,0,0,3405,42,4152,0,4456
1915,7843,3548,4230,0,3031,0,0,0,11498,18,3031,0,7061
1916,9595,6206,8033,0,9265,0,0,0,6362,29,9265,0,103
1917,2000,8912,11572,0,6442,0,0,0,7705,54,6442,0,2331
1918,5823,1555,1734,0,2888,0,0,0,3927,25,2888,0,4243
1919,1265,4206,5124,0,10135,0,0,0,1497,71,10135,0,11708
1920,57,1341,1489,0,4256,0,0,0,3941,41,4256,0,12230
1921,10480,1567,1748,0,11860,0,0,0,6139,46,11860,0,12779
1922,12512,2462,2877,0,12222,0,0,0,7075,34,12222,0,7278
1923,4174,6123,7929,0,3420,0,0,0,5232,16,3420,0,6986
1924,5753,8894,11545,0,4400,0,0,0,4170,32,4400,0,9130
1925,818,8023,10360,0,614,0,0,0,8504,60,614,0,9885
1926,5373,4637,5923,0,5371,0,0,0,4649,14,5371,0,3123
1927,10550,9613,12765,0,4778,0,0,0,11069,20,4778,0,10125
1928,2963,16,16,0,9639,0,0,0,2222,39,9639,0,693
1929,7133,6434,8342,0,1696,0,0,0,1951,21,1696,0,1501
1930,8077,2369,2763,0,10668,0,0,0,3476,24,10668,0,4183
1931,9351,8084,10447,0,6970,0,0,0,9996,17,6970,0,8613
1932,10571,1241,1372,0,6338,0,0,0,3769,93,6338,0,3363
1933,2929,9609,12751,0,7495,0,0,0,9935,52,7495,0,3585
1934,4725,8994,11732,0,6626,0,0,0,5745,26,6626,0,9806
1935,10365,5415,6989,0,3267,0,0,0,4070,48,3267,0,11133
1936,6106,2273,2626,0,9154,0,0,0,6299,0,9154,0,840
1937,10635,1797,2027,0,12257,0,0,0,6514,54,12257,0,6691
1938,12824,7167,9294,0,12802,0,0,0,11567,35,12802,0,440
1939,134,5737,7418,0,3199,0,0,0,2906,54,3199,0,7962
1940,6965,2888,3422,0,11029,0,0,0,10847,9,11029,0,10788
1941,11387,8757,11295,0,5678,0,0,0,5648,54,5678,0,11356
1942,8136,5209,6720,0,6251,0,0,0,4724,38,6251,0,12417
1943,3296,9468,12495,0,726,0,0,0,9580,14,726,0,9922
1944,2132,9537,12626,0,6139,0,0,0,10834,48,6139,0,10430
1945,8871,6379,8260,0,4219,0,0,0,51,7,4219,0,11038
1946,4841,1572,1753,0,6690,0,0,0,6257,116,6690,0,11572
1947,11947,4609,5862,0,11546,0,0,0,3690,34,11546,0,13023
1948,11521,9695,12914,0,12712,0,0,0,8597,42,12712,0,1009
1949,10161,9696,12919,0,9094,0,0,0,6542,40,9094,0,1703
1950,6767,5691,7357,0,4364,0,0,0,5878,29,4364,0,4697
1951,7171,4474,5598,0,6725,0,0,0,7886,36,6725,0,8141
1952,2539,5055,6520,0,2261,0,0,0,1955,60,2261,0,8072
1953,665,1610,1797,0,9206,0,0,0,2877,26,9206,0,11932
1954,6071,3356,3988,0,2191,0,0,0,8020,50,2191,0,207
1955,2592,1933,2194,0,624,0,0,0,181,42,624,0,5206
1956,1831,7286,9444,0,3864,0,0,0,8869,28,3864,0,8557
1957,1787,5204,6714,0,7163,0,0,0,1067,40,7163,0,12416
1958,3913,5387,6950,0,6773,0,0,0,1703,24,6773,0,4058
1959,12493,2240,2586,0,3740,0,0,0,6301,49,3740,0,7919
1960,7140,2806,3322,0,440,0,0,0,11123,45,440,0,12365
1961,4203,4677,5999,0,4667,0,0,0,7015,23,4667,0,4843
1962,5114,1931,2191,0,1251,0,0,0,9197,46,1251,0,6732
1963,3233,8765,11307,0,12405,0,0,0,8458,27,12405,0,7383
1964,1309,6610,8578,0,2563,0,0,0,2028,118,2563,0,1886
1965,3722,6203,8030,0,12235,0,0,0,11387,14,12235,0,6989
1966,4853,6272,8114,0,8804,0,0,0,5739,50,8804,0,10640
1967,560,3019,3587,0,5077,0,0,0,640,93,5077,0,10756
1968,6174,8486,10940,0,1842,0,0,0,10768,116,1842,0,9944
1969,2768,9033,11798,0,1367,0,0,0,6833,64,1367,0,9062
1970,3190,12,12,0,348,0,0,0,2827,60,348,0,1017
1971,5903,3541,4218,0,3539,0,0,0,2136,7,3539,0,7060
1972,8181,8801,11361,0,1461,0,0,0,3528,60,1461,0,68
1973,1138,10034,13502,0,3928,0,0,0,6898,120,3928,0,655
1974,1794,7920,10228,0,3076,0,0,0,5942,48,3076,0,2992
1975,11805,7404,9588,0,10856,0,0,0,6426,4,10856,0,8438
1976,7599,9583,12693,0,11204,0,0,0,10166,37,11204,0,9652
1977,4422,4339,5355,0,9790,0,0,0,4674,93,9790,0,2965
1978,7806,9822,13222,0,1243,0,0,0,3859,71,1243,0,8346
1979,9392,6757,8774,0,10093,0,0,0,3041,39,10093,0,4143
1980,3351,3568,4260,0,8240,0,0,0,964,29,8240,0,11835
1981,1028,6138,7944,0,10326,0,0,0,9193,8,10326,0,263
1982,9615,1148,1267,0,10153,0,0,0,1782,19,10153,0,1144
1983,2912,8810,11375,0,1890,0,0,0,4979,31,1890,0,506
1984,4748,9064,11837,0,9640,0,0,0,9538,71,9640,0,5757
1985,2967,5164,6665,0,10740,0,0,0,8968,47,10740,0,7976
1986,1814,7799,10072,0,3519,0,0,0,254,46,3519,0,3282
1987,2262,7690,9915,0,5665,0,0,0,9430,19,5665,0,9648
1988,10770,5241,6760,0,6402,0,0,0,8976,31,6402,0,12604
1989,8713,818,911,0,8576,0,0,0,10476,42,8576,0,807
1990,12400,1889,2141,0,10240,0,0,0,3934,39,10240,0,12350
1991,8783,4251,5198,0,3536,0,0,0,8668,17,3536,0,13471
1992,3706,8154,10542,0,12830,0,0,0,6716,67,12830,0,10447
1993,8511,8962,11660,0,2092,0,0,0,5401,38,2092,0,10257
1994,301,9611,12762,0,6818,0,0,0,4712,60,6818,0,1909
1995,6464,2027,2314,0,6063,0,0,0,7434,50,6063,0,3686
1996,2558,5058,6525,0,2288,0,0,0,1644,13,2288,0,8299
1997,1337,7880,10167,0,5719,0,0,0,2428,40,5719,0,334
1998,7395,9724,13006,0,5935,0,0,0,2569,16,5935,0,511
1999,10983,4780,6155,0,6788,0,0,0,6525,42,6788,0,1314
2000,9057,9593,12724,0,10517,0,0,0,7057,21,10517,0,9474
2001,6952,9400,12391,0,10629,0,0,0,6783,53,10629,0,10074
2002,6982,4964,6406,0,11907,0,0,0,1501,38,11907,0,6353
2003,8739,4199,5111,0,6799,0,0,0,2921,42,6799,0,8464
2004,4889,4129,4994,0,8559,0,0,0,6111,46,8559,0,2572
2005,893,5466,7058,0,3190,0,0,0,9912,60,3190,0,5936
2006,9198,2575,3023,0,8860,0,0,0,2969,20,8860,0,11198
2007,8169,3852,4607,0,11472,0,0,0,4326,19,11472,0,2293
2008,8168,3860,4615,0,4528,0,0,0,17,14,4528,0,2298
2009,10978,9590,12705,0,5734,0,0,0,5653,31,5734,0,7682
2010,6146,7285,9443,0,5064,0,0,0,11314,28,5064,0,9113
2011,5671,213,231,0,9049,0,0,0,2310,71,9049,0,10794
2012,5662,627,689,0,10494,0,0,0,177,47,10494,0,147
