row_id,name,startdate,enddate,description,offers,page_url
2545,738,520,474,2695,0,2493
2546,392,522,479,1393,1,4715
2547,500,568,517,407,1,289
2548,279,212,208,2310,0,2341
2549,651,205,204,2947,1,4233
2550,261,449,415,710,1,179
2551,763,170,229,2168,0,2175
2552,131,395,366,4735,1,3850
2553,377,478,446,1349,1,1806
2554,551,599,539,1620,0,2997
2555,912,584,560,3048,0,2203
2556,351,611,548,3744,0,266
2557,274,497,462,2376,0,2242
2558,1052,411,376,3095,0,3087
2559,11,333,315,188,0,2139
2560,660,311,298,3463,0,1817
2561,1256,303,295,3782,0,2067
2562,4,431,397,3241,1,662
2563,785,459,580,1869,1,2773
2564,1219,524,480,3676,1,1318
2565,1037,439,439,1656,0,1552
2566,165,360,343,588,0,2316
2567,241,2,2,4195,0,4891
2568,245,471,433,3175,1,2081
2569,1073,307,334,1952,0,3099
2570,954,256,246,55,1,1165
2571,1068,477,439,1434,0,2291
2572,640,279,300,2950,1,4515
2573,767,511,466,2472,1,2492
2574,854,310,298,2597,1,2519
2575,359,508,463,1115,0,640
2576,155,197,194,889,0,155
2577,323,500,457,864,1,1346
2578,1159,572,517,297,0,4116
2579,646,496,456,1217,1,799
2580,180,513,481,4753,1,3862
2581,21,526,485,3061,0,3137
2582,248,539,492,1759,1,2881
2583,870,567,514,1737,1,394
2584,349,311,302,2758,1,4301
2585,283,262,420,742,0,2626
2586,622,465,433,1964,1,1183
2587,883,415,383,2199,0,1252
2588,1094,429,398,3526,0,1657
2589,423,374,354,3711,1,675
2590,0,429,398,4,0,1987
2591,95,370,347,383,1,2807
2592,730,155,155,2146,0,3284
2593,658,513,469,4709,0,3791
2594,296,588,531,1611,1,2348
2595,475,432,458,3474,0,653
2596,922,178,175,2983,1,1994
2597,666,206,206,1202,1,1118
2598,371,438,404,2799,1,4340
2599,652,445,414,4708,1,3952
2600,489,576,522,1034,1,1830
2601,417,473,440,2274,0,2418
2602,1131,303,294,58,0,2588
2603,848,209,206,3325,0,868
2604,271,170,169,4756,0,3882
2605,848,209,206,3326,0,2176
2606,97,583,529,283,0,4267
2607,1215,490,455,4065,1,4866
2608,209,226,222,1713,0,1046
2609,683,482,446,3096,1,1934
2610,1143,282,268,263,0,3316
2611,541,404,371,1707,0,559
2612,1041,509,468,1867,0,1891
2613,1116,279,488,42,0,1018
2614,534,608,545,1484,1,678
2615,435,578,523,179,1,1847
2616,1028,111,114,2349,0,2106
2617,1236,358,339,3703,0,2611
2618,966,144,146,4510,1,3433
2619,687,472,437,1181,1,1131
2620,1103,597,536,2627,0,2655
2621,703,528,481,2045,0,2733
2622,95,370,347,382,1,4322
2623,783,529,482,44,0,384
2624,971,464,433,3840,0,2553
2625,1035,248,239,3521,1,1382
2626,1052,411,376,3095,0,4600
2627,9,475,433,1344,0,460
2628,821,623,563,2552,0,390
2629,534,608,545,1487,1,2439
2630,692,240,213,4689,1,3984
2631,3,298,285,1236,1,856
2632,1004,214,211,1903,0,2722
2633,11,333,315,184,0,836
2634,41,467,432,2082,0,2672
2635,260,538,495,690,1,4290
2636,39,523,535,1818,0,683
2637,175,484,447,2220,0,1247
2638,714,104,108,2445,0,2180
2639,732,375,351,2228,0,5046
2640,532,519,475,1209,1,1166
2641,450,314,300,3413,1,634
2642,80,375,353,3637,1,4344
2643,838,276,432,2859,0,4567
2644,1073,307,334,1951,0,758
2645,74,142,145,3578,0,1694
2646,1276,472,446,4430,1,3569
2647,1033,498,461,3520,0,2825
2648,674,50,49,1220,1,1138
2649,619,509,470,1547,0,3012
2650,757,530,484,2854,0,4328
2651,422,617,557,4350,0,3567
2652,324,225,219,4370,1,3406
2653,984,506,462,3130,0,2811
2654,436,480,439,3227,0,2674
2655,340,131,135,1084,1,4404
2656,1215,490,455,4685,1,3852
2657,756,586,530,2039,1,1601
2658,637,273,264,416,0,2465
2659,45,38,41,379,0,3187
2660,921,375,353,3991,1,4737
2661,349,311,302,3411,1,1787
2662,196,339,323,1624,0,2889
2663,1028,111,114,4168,0,4678
2664,175,484,447,2817,0,4581
2665,766,466,433,4012,0,4762
2666,1189,503,463,3574,0,863
2667,1028,111,114,4454,0,3172
2668,936,120,123,2911,1,4281
2669,913,42,63,2665,0,4587
2670,1209,530,484,4444,0,3629
2671,1082,463,430,3788,0,0
2672,874,279,488,1659,0,408
2673,1054,426,414,4754,0,3656
2674,121,20,22,4195,1,4864
2675,592,479,441,4733,1,4007
2676,933,352,334,1946,1,741
2677,293,426,397,779,0,4906
2678,1210,500,456,2485,0,1317
2679,742,603,542,2150,0,2482
2680,1179,41,40,1979,0,4202
2681,273,476,438,1251,1,1041
2682,436,480,439,3226,0,1380
2683,170,161,267,4255,0,1500
2684,814,611,548,2696,0,2500
2685,1277,553,503,4423,0,3648
2686,606,379,358,2212,1,369
2687,375,481,440,1332,0,1071
2688,514,445,408,1664,0,2430
2689,977,140,143,4726,1,4087
2690,1101,478,439,1824,1,2933
2691,862,329,314,342,1,4572
2692,838,276,432,2390,0,2514
2693,269,491,463,1472,0,2880
2694,565,274,264,3966,0,4828
2695,1173,469,433,465,1,2044
2696,1064,402,370,2422,0,2134
2697,1073,307,334,4900,0,4100
2698,645,438,403,4202,0,4732
2699,1106,507,462,2476,1,3105
2700,787,451,420,1108,0,4552
2701,1203,445,426,4214,0,4676
2702,1263,68,69,619,0,5156
2703,830,473,439,280,0,4674
2704,681,608,544,4812,1,4026
2705,189,345,327,4777,1,3664
2706,991,289,277,4422,0,3308
2707,474,108,112,3249,0,2966
2708,399,609,547,3835,0,2688
2709,430,492,457,1503,1,1074
2710,269,491,463,1473,0,4385
2711,732,375,351,2230,0,2223
2712,167,359,344,4684,0,3860
2713,1019,496,456,20,0,4171
2714,204,555,505,4323,1,3391
2715,37,474,433,650,0,2173
2716,1043,275,266,4671,1,3707
2717,1269,236,225,3377,1,784
2718,900,631,571,2190,0,2532
2719,156,319,303,1210,0,1006
2720,987,320,308,4890,0,4089
2721,269,491,463,3049,0,2289
2722,1059,485,449,3366,1,1868
2723,1226,468,466,9,0,2613
2724,181,500,462,120,0,2160
2725,649,362,345,1925,1,3019
2726,371,438,404,4748,1,3838
2727,535,484,447,1697,1,1859
2728,584,518,474,2443,0,2237
2729,298,409,376,4207,1,4907
2730,171,87,89,4551,0,3181
2731,1171,444,411,3145,1,2474
2732,954,256,246,4594,1,3989
2733,635,436,402,727,1,692
2734,691,518,475,1923,0,3024
2735,1201,625,563,1655,1,3189
2736,131,395,366,2734,1,4353
2737,941,474,439,1417,1,806
2738,688,434,410,2352,0,2228
2739,661,602,541,2781,0,4521
2740,1291,372,353,1004,1,185
2741,1276,472,446,924,1,405
2742,708,255,245,2075,1,4032
2743,305,474,432,812,1,3400
2744,468,486,447,2323,0,2406
2745,838,276,432,969,0,395
2746,1034,460,420,2053,0,1647
2747,270,129,133,2095,0,2339
2748,139,464,427,2691,1,2314
2749,457,234,226,2318,1,2395
2750,912,584,560,2531,0,2750
2751,359,508,463,4597,0,3698
2752,115,496,456,401,1,1713
2753,649,362,345,3592,1,516
2754,307,225,225,2684,0,2246
2755,181,500,462,117,0,1742
2756,1251,279,488,436,0,1328
2757,412,484,446,3460,1,1861
2758,1102,474,446,2418,1,2523
2759,156,319,303,4424,0,3359
2760,651,205,204,4761,1,3959
2761,465,403,377,296,1,3939
2762,1075,543,497,4474,1,3234
2763,1249,416,389,255,0,3632
2764,539,452,415,4048,1,5009
2765,646,496,456,523,1,2408
2766,708,255,245,2076,1,3528
2767,236,401,368,2240,1,830
2768,396,367,347,2337,1,2189
2769,14,471,433,3860,0,434
2770,274,497,462,2811,0,4295
2771,1081,294,281,3804,0,440
2772,939,279,488,1718,0,3079
2773,221,353,336,4051,0,4886
2774,550,71,72,1886,0,2640
2775,1093,223,224,1272,1,1288
2776,384,503,463,3015,0,4439
2777,317,311,302,1846,0,2898
2778,226,504,466,4319,1,3374
2779,56,640,579,1456,1,4995
2780,170,161,267,4421,0,3363
2781,896,220,214,2641,0,550
2782,157,451,416,3534,1,2036
2783,959,67,68,2977,1,4220
2784,390,604,543,2762,0,4420
2785,494,376,353,1420,0,2927
2786,526,504,468,1476,0,2938
2787,163,337,323,4700,1,3915
2788,738,520,474,3243,0,3045
2789,1116,279,488,2160,0,2864
2790,1040,386,363,1756,1,5115
2791,915,292,280,2672,0,4159
2792,606,379,358,2208,1,3038
2793,239,618,556,1564,0,4327
2794,596,493,456,4820,1,4008
2795,266,334,382,3906,0,1036
2796,450,314,300,2423,1,2356
2797,317,311,302,836,0,3404
2798,450,314,300,1169,1,1058
2799,240,598,539,1299,0,825
2800,930,485,445,2023,0,417
2801,1112,527,480,4180,0,5127
2802,314,627,566,4867,0,3897
2803,778,446,415,4646,0,4045
2804,1317,356,337,1574,0,4243
2805,205,355,351,3668,1,2271
2806,929,464,427,3500,0,1687
2807,25,486,445,4178,1,4684
2808,477,510,468,89,1,3830
2809,504,11,8,3596,0,4466
2810,792,562,514,2830,1,4163
2811,472,463,427,750,0,551
2812,802,382,358,2574,0,404
2813,414,455,423,4840,0,3955
2814,33,578,523,1939,0,1802
2815,119,432,399,501,1,1717
2816,118,327,310,3072,1,2842
2817,1,362,340,142,1,3599
2818,632,411,432,1991,1,4014
2819,766,466,433,4648,0,3754
2820,612,374,349,3736,0,151
2821,763,170,229,2164,0,865
2822,918,122,124,4475,1,3579
2823,325,461,424,2759,0,4399
2824,1198,441,410,3643,0,42
2825,256,55,55,1998,1,1764
2826,730,155,155,2142,0,1946
2827,997,263,251,3114,1,2555
2828,912,584,560,3720,0,120
2829,11,333,315,187,0,53
2830,1082,463,430,569,0,2627
2831,222,492,457,896,0,363
2832,961,483,442,4185,1,5110
2833,1220,320,306,1904,0,2801
2834,671,491,453,1297,0,1189
2835,443,254,244,1403,1,3427
2836,1135,406,376,1133,1,452
2837,706,246,240,434,0,876
2838,1192,260,248,3795,0,461
2839,359,508,463,4092,0,4705
2840,1065,421,389,3523,0,2566
2841,179,606,543,3970,0,4834
2842,301,244,259,3065,0,3006
2843,158,203,202,3719,0,2313
2844,1006,343,323,3020,1,3596
2845,131,395,366,2101,1,2252
2846,760,361,341,2455,1,1977
2847,680,465,427,3470,1,1935
2848,392,522,479,1392,1,2957
2849,174,497,459,4124,1,4940
2850,284,202,201,4860,1,3799
2851,1284,488,446,1003,0,483
2852,1177,583,527,3951,0,5140
2853,10,400,366,182,0,4119
2854,398,259,247,565,0,2311
2855,855,545,498,2599,0,4207
2856,793,335,319,853,1,2935
2857,1210,500,456,1719,0,3126
2858,1000,556,504,1873,0,3068
2859,878,532,487,4885,1,4074
2860,866,394,363,341,1,4577
2861,1246,336,540,1314,1,2386
2862,923,94,94,4336,0,3581
2863,269,491,463,3050,0,1559
2864,272,459,427,2924,1,1602
2865,848,209,206,3653,0,2719
2866,286,317,351,1303,1,528
2867,649,362,345,2250,1,2467
2868,644,479,440,73,0,5028
2869,723,149,148,1346,0,368
2870,433,335,323,3698,0,474
2871,1005,430,475,3513,0,1681
2872,32,577,525,1284,1,2268
2873,881,257,247,2495,1,2262
2874,795,306,294,1896,1,3063
2875,856,569,514,4663,0,4064
2876,645,438,403,2162,0,2422
2877,46,380,356,3651,1,2614
2878,512,370,358,3073,1,672
2879,1120,493,450,4535,0,3159
2880,357,507,462,2417,1,2363
2881,317,311,302,832,0,3898
2882,1219,524,480,3678,1,2608
2883,1315,138,140,3211,1,1255
2884,239,618,556,3780,0,173
2885,685,443,408,1186,0,1195
2886,246,394,414,698,1,1852
2887,126,391,363,2094,1,2710
2888,787,451,420,4804,0,4048
2889,473,476,439,1151,1,1142
2890,773,500,457,3480,0,1955
2891,92,546,497,3766,0,4347
2892,657,500,463,625,0,552
2893,1110,80,82,3533,0,2083
2894,883,415,383,340,0,4585
2895,1052,411,376,3095,0,1432
2896,1056,458,427,1906,0,2751
2897,614,264,254,1801,1,3026
2898,924,216,329,2917,1,3582
2899,1175,161,267,1353,0,1067
2900,793,335,319,852,1,4438
2901,663,450,415,2473,0,598
2902,310,211,209,243,1,3239
2903,182,596,540,4697,0,3863
2904,748,433,397,3583,0,1949
2905,25,486,445,15,1,2113
2906,1252,121,125,1725,1,3001
2907,972,483,446,978,1,423
2908,1048,411,377,3030,0,2592
2909,942,243,305,4851,1,4091
2910,230,430,397,3580,1,576
2911,919,429,397,3007,0,2753
2912,591,324,310,361,1,4504
2913,381,478,440,2963,1,1808
2914,590,562,514,2264,0,3010
2915,39,523,535,1822,0,3507
2916,239,618,556,3939,0,4890
2917,1276,472,446,4017,1,5082
2918,602,470,433,2616,1,4013
2919,713,447,414,959,1,364
2920,562,516,472,3259,1,2661
2921,860,237,233,4471,0,3253
2922,858,327,313,2367,0,2521
2923,730,155,155,2141,0,143
2924,178,209,206,606,0,1616
2925,501,380,358,4402,0,3420
2926,284,202,201,753,1,2342
2927,571,40,39,1789,1,1415
2928,619,509,470,1166,0,1182
2929,540,396,366,1612,1,2440
2930,97,583,529,290,0,911
2931,662,558,510,1615,1,2401
2932,856,569,514,2378,0,2520
2933,875,210,206,3247,0,2786
2934,93,426,403,1942,0,1858
2935,1285,349,331,2246,1,1335
2936,987,320,308,1901,0,3089
2937,1101,478,439,4256,1,3441
2938,271,170,169,733,0,1040
2939,890,373,352,3922,0,4719
2940,31,403,369,275,1,1056
2941,1285,349,331,3844,1,4141
2942,601,484,466,3027,0,1925
2943,630,450,414,1984,0,2195
2944,1255,499,465,3008,1,3136
2945,364,398,370,4536,1,3378
2946,288,152,155,2962,1,1461
2947,156,319,303,890,0,211
2948,316,346,325,1912,1,2821
2949,952,290,276,3043,1,4084
2950,1147,472,435,517,1,2102
2951,891,382,537,3497,1,740
2952,936,120,123,2434,1,2540
2953,1117,466,442,3262,0,1680
2954,806,576,522,1304,0,829
2955,163,337,323,1146,1,1077
2956,856,569,514,4101,0,5074
2957,41,467,432,4766,0,3686
2958,615,143,147,1490,1,2286
2959,640,279,300,4736,1,4018
2960,265,286,258,1705,0,1225
2961,305,474,432,813,1,2351
2962,864,359,339,2609,1,4067
2963,336,348,328,1029,0,258
2964,1091,180,178,174,1,4104
2965,257,426,397,723,0,1939
2966,830,473,439,1915,0,3057
2967,950,266,255,2870,1,4321
2968,921,375,353,2716,1,2711
2969,56,640,579,1454,1,4472
2970,606,379,358,2209,1,5045
2971,1037,439,439,1656,0,2019
2972,734,183,180,885,1,372
2973,1108,129,161,3240,1,916
2974,947,564,510,2711,0,1260
2975,1215,490,455,4386,1,3353
2976,1170,410,385,990,0,52
2977,671,491,453,1005,0,354
2978,97,583,529,873,0,125
2979,445,238,232,1541,1,3468
2980,225,565,512,3392,0,1748
2981,184,507,476,614,0,1458
2982,862,329,314,3489,1,1560
2983,424,496,464,3943,0,4738
2984,360,479,446,4746,0,3906
2985,943,550,500,1573,1,1082
2986,599,335,327,3647,0,1181
2987,869,452,425,2331,1,731
2988,1310,371,352,1290,1,967
2989,615,143,147,3152,1,980
2990,1221,231,226,4686,1,4129
2991,1047,548,500,4015,0,5124
2992,892,536,493,1265,0,1256
2993,761,307,291,2456,1,168
2994,671,491,453,2128,0,2464
2995,355,386,360,366,1,1807
2996,92,546,497,2703,0,2297
2997,1011,185,183,547,1,295
2998,618,382,357,3449,0,1928
2999,695,378,388,4561,1,3331
3000,28,183,189,1894,1,2888
3001,79,341,324,3367,1,1697
3002,1179,41,40,2558,0,60
3003,710,69,70,3772,0,2479
3004,221,353,336,1194,0,1023
3005,874,279,488,4757,0,4073
3006,106,488,458,3913,1,4861
3007,670,537,493,4005,0,4821
3008,305,474,432,806,1,1053
3009,296,588,531,4502,1,3398
3010,579,137,141,2819,0,4499
3011,434,505,463,4347,1,3440
3012,469,456,443,1258,1,1135
3013,463,513,468,3805,0,313
3014,372,455,419,1064,1,1804
3015,13,458,429,2956,0,946
3016,180,513,481,4521,1,3365
3017,245,471,433,3208,1,2628
3018,1146,296,289,2707,1,2595
3019,1071,489,450,2661,0,291
3020,1032,502,466,260,1,3928
3021,572,513,471,1735,0,1537
3022,276,7,9,702,0,3668
3023,272,459,427,734,1,832
3024,309,461,427,2724,1,4460
3025,1240,466,433,1463,1,3967
3026,657,500,463,2110,0,2941
3027,956,563,514,3055,1,428
3028,1009,577,525,3629,1,2015
3029,1171,444,411,3157,1,3031
3030,34,502,463,3505,0,1450
3031,804,267,257,430,0,1483
3032,1062,209,206,3750,0,2021
3033,727,424,394,4320,1,3180
3034,934,422,393,973,1,17
3035,1274,626,564,1354,0,4380
3036,1079,383,359,3462,0,1603
3037,657,500,463,4623,0,3942
3038,906,451,415,233,0,818
3039,1211,151,150,3735,0,1441
3040,179,606,543,693,0,2276
3041,336,348,328,803,0,2357
3042,846,486,451,2587,0,899
3043,389,454,478,529,1,489
3044,544,252,243,2770,1,4394
3045,1296,495,457,3871,1,987
3046,1160,106,110,3328,0,3800
3047,598,201,200,3103,1,2459
3048,419,494,456,2768,1,4251
3049,28,183,189,4666,1,3887
3050,673,625,562,3880,0,2556
3051,1284,488,446,2436,0,2624
3052,757,530,484,963,0,374
3053,1253,459,427,1695,0,4253
3054,280,509,468,736,1,1773
3055,260,538,495,497,1,2240
3056,1100,509,469,215,1,21
3057,1033,498,461,2824,0,4337
3058,987,320,308,4428,0,3594
3059,1155,345,326,3305,0,3326
3060,156,319,303,2374,0,2312
3061,1214,472,439,1129,0,521
3062,58,133,138,1814,0,3774
3063,543,445,410,1709,1,1456
3064,391,469,433,2353,1,2413
3065,1097,284,270,2699,0,2580
3066,283,262,420,2751,0,4389
3067,1064,402,370,917,0,51
3068,99,480,443,2204,0,2154
3069,591,324,310,2273,1,2455
3070,947,564,510,2262,0,3080
3071,777,457,420,4644,1,4044
3072,18,529,482,4301,0,3240
3073,666,206,206,4498,1,3152
3074,478,342,331,2133,1,4467
3075,727,424,394,665,1,2663
3076,390,604,543,1388,0,276
3077,697,306,290,2790,0,4329
3078,1049,402,372,1060,1,154
3079,896,220,214,2393,0,2193
3080,846,486,451,4667,0,3758
3081,585,486,446,3071,1,4341
3082,7,547,499,845,0,4679
3083,1118,313,301,4824,0,3716
3084,1316,635,576,2785,1,4241
3085,1253,459,427,216,0,3757
3086,742,603,542,3187,0,4534
3087,200,308,296,3400,0,1632
3088,310,211,209,818,1,2727
3089,121,20,22,4522,1,3348
3090,662,558,510,2025,1,302
3091,1132,396,365,4104,0,4945
3092,433,335,323,3694,0,5153
3093,93,426,403,4043,0,4963
3094,862,329,314,4208,1,5075
3095,563,418,386,2118,0,2684
3096,821,623,563,4081,0,5063
3097,900,631,571,2655,0,584
3098,1118,589,534,2266,0,1297
3099,175,484,447,4339,0,3570
3100,479,496,458,4720,0,3976
3101,1198,441,410,3641,0,4182
3102,970,117,129,0,0,1466
3103,1209,530,484,2411,0,2606
3104,354,359,337,2322,1,2371
3105,371,438,404,2103,1,2829
3106,817,457,420,4816,0,4051
3107,710,69,70,3772,0,3530
3108,1209,530,484,4036,0,5145
3109,890,373,352,2657,0,2695
3110,1210,500,456,3672,0,5146
3111,296,588,531,1605,1,1052
3112,1154,507,462,3661,0,2596
3113,961,483,442,996,1,431
3114,767,511,466,4031,1,5051
3115,258,224,216,4670,1,3877
3116,830,473,439,3839,0,3169
3117,1184,560,508,4131,0,5141
3118,187,485,446,4692,0,3775
3119,283,262,420,744,0,242
3120,215,331,314,1327,0,2867
3121,240,598,539,2902,0,4180
3122,1249,416,389,259,0,777
3123,26,582,528,3926,0,4831
3124,1102,474,446,1025,1,401
3125,471,51,52,1558,1,44
3126,1128,200,198,2985,1,558
3127,591,324,310,3584,1,685
3128,496,232,338,1589,1,4323
3129,171,87,89,463,0,2859
3130,920,156,156,3759,1,4080
3131,655,449,422,4590,1,4056
3132,58,133,138,1811,0,4276
3133,1249,416,389,1981,0,815
3134,747,450,420,1561,0,2953
3135,302,472,433,4857,1,3711
3136,1258,473,439,2827,1,4646
3137,354,359,337,1533,1,3245
3138,734,183,180,2153,1,711
3139,542,445,414,2384,1,2210
3140,896,220,214,2640,0,889
3141,815,502,462,2509,0,518
3142,869,452,425,1881,1,3066
3143,1305,378,358,3895,1,1367
3144,315,549,501,829,1,4799
3145,1279,329,311,859,1,4187
3146,237,19,18,103,0,1756
3147,1118,313,301,4572,0,3213
3148,664,155,154,1182,1,1132
3149,952,290,276,1022,1,421
3150,542,445,414,931,1,126
3151,755,491,450,2777,1,4540
3152,1143,282,268,3927,0,4832
3153,508,473,444,1637,0,669
3154,990,295,282,116,0,4785
3155,1314,592,535,2416,0,2290
3156,222,492,457,4235,0,5036
3157,794,486,446,4556,0,3560
3158,855,545,498,2599,0,3712
3159,1236,358,339,3703,0,4638
3160,100,578,524,392,0,978
3161,635,436,402,728,1,2255
3162,109,316,300,1982,1,2370
3163,834,250,239,2258,0,1655
3164,106,488,458,2093,1,2836
3165,152,430,397,2360,0,2309
3166,1224,512,469,2261,0,2612
3167,277,393,363,2309,0,2088
3168,1308,381,355,3236,1,1983
3169,588,497,454,4152,1,5018
3170,140,219,216,313,1,3804
3171,491,435,404,4195,0,4699
3172,1195,446,413,4872,0,4123
3173,1192,260,248,4549,0,3627
3174,927,377,358,2112,0,2951
3175,716,169,166,2071,0,3769
3176,658,513,469,4534,0,3290
3177,1156,25,24,3812,0,507
3178,526,504,468,1481,0,3445
3179,1010,245,237,1385,1,2017
3180,728,439,420,93,0,3751
3181,1146,296,289,4114,1,5136
3182,1083,418,389,2283,1,2921
3183,744,311,297,3864,0,4536
3184,947,564,510,4129,0,5096
3185,1065,421,389,3523,0,497
3186,92,546,497,3801,0,193
3187,609,414,383,3012,1,117
3188,1036,377,353,3755,1,756
3189,945,445,415,2932,1,3463
3190,852,424,392,2536,0,1617
3191,494,376,353,4508,0,3439
3192,684,286,271,4608,1,3803
3193,1013,365,347,983,0,95
3194,656,150,151,4883,0,3783
3195,870,567,514,4737,1,4058
3196,497,279,275,1256,0,2931
3197,1248,467,428,3802,1,476
3198,976,128,133,4215,0,5102
3199,584,518,474,1927,0,2776
3200,1065,421,389,3523,0,20
3201,158,203,202,3944,0,4872
3202,949,283,270,976,0,166
3203,302,472,433,796,1,523
3204,1298,224,351,1424,1,1069
3205,1214,472,439,3931,0,4991
3206,797,455,419,2875,1,4568
3207,1018,325,309,2414,0,2243
3208,856,569,514,2783,0,4571
3209,853,240,237,2537,0,3060
3210,622,465,433,1963,1,3013
3211,313,188,190,4018,1,4784
3212,943,550,500,2981,1,4793
3213,914,499,456,2669,0,1413
3214,971,464,433,3821,0,751
3215,984,506,462,1375,0,292
3216,516,401,367,580,0,2429
3217,873,569,516,2630,0,4072
3218,265,286,258,1704,0,2503
3219,317,311,302,905,0,253
3220,991,289,277,4891,0,3807
3221,961,483,442,4342,1,3598
3222,878,532,487,1440,1,1437
3223,762,498,463,4016,0,5050
3224,1008,118,121,4103,0,5112
3225,1113,439,404,2906,0,4619
3226,755,491,450,1167,1,1212
3227,21,526,485,3732,0,2618
3228,344,151,151,4463,1,3198
3229,93,426,403,1189,0,1112
3230,1097,284,270,1361,0,4227
3231,1019,496,456,500,0,820
3232,368,408,372,3232,1,1803
3233,977,140,143,811,1,1267
3234,685,443,408,957,0,73
3235,669,264,252,4033,0,5032
3236,855,545,498,2599,0,2155
3237,902,399,365,3271,0,1684
3238,965,337,324,4873,0,4085
3239,955,606,546,3105,0,4183
3240,879,325,309,3493,0,734
3241,359,508,463,1112,0,54
3242,415,498,460,4077,0,4657
3243,718,101,106,4870,0,4031
3244,567,492,456,3360,1,1851
3245,703,528,481,2050,0,104
3246,830,473,439,1002,0,24
3247,881,257,247,4653,1,4052
3248,1139,428,398,3612,1,498
3249,526,504,468,1160,0,1107
3250,1033,498,461,1231,0,981
3251,665,251,262,2424,0,2470
3252,1253,459,427,1678,0,2745
3253,853,240,237,4443,0,3546
3254,791,9,6,605,1,19
3255,1051,526,479,3529,0,847
3256,757,530,484,2235,0,1213
3257,107,476,439,481,1,1708
3258,965,337,324,3042,0,746
3259,542,445,414,1254,1,912
3260,720,79,80,2728,0,4531
3261,690,458,422,3118,0,1191
3262,749,412,414,770,1,1209
3263,927,377,358,3465,0,1870
3264,923,94,94,553,0,2539
3265,762,498,463,965,0,377
3266,201,390,367,4206,0,4898
3267,1038,624,563,3170,0,2565
3268,92,546,497,3717,0,2834
3269,541,630,569,2333,0,2215
3270,1106,507,462,4358,1,3613
3271,632,411,432,1986,1,2463
3272,692,240,213,538,1,1160
3273,725,127,132,2054,0,2631
3274,366,287,274,2238,0,1801
3275,568,588,532,1727,0,3197
3276,261,449,415,1153,1,976
3277,658,513,469,2271,0,2781
3278,114,466,430,4293,0,3219
3279,941,474,439,2971,1,1355
3280,278,512,419,4672,0,3886
3281,255,459,426,721,1,1761
3282,912,584,560,4616,0,3762
3283,777,457,420,1592,1,3046
3284,309,461,427,195,1,4983
3285,298,409,376,4260,1,3399
3286,843,147,152,4676,1,3974
3287,1304,513,469,2034,1,1933
3288,949,283,270,2871,0,4596
3289,1293,499,468,3740,0,90
3290,900,442,571,277,0,4827
3291,721,114,116,81,1,4478
3292,1018,325,309,3561,0,1660
3293,1247,502,462,3277,1,2950
3294,83,513,474,2836,0,4143
3295,588,497,454,180,1,3506
3296,267,592,534,732,1,1766
3297,652,445,414,1621,1,2948
3298,765,413,382,2177,1,540
3299,474,108,112,3959,0,4688
3300,81,125,130,4290,1,3339
3301,910,445,409,2269,0,2534
3302,770,98,101,2481,0,1953
3303,1042,417,389,2401,0,2218
3304,845,230,222,3980,1,4947
3305,1119,285,272,3266,0,450
3306,477,510,468,70,1,5150
3307,898,499,463,2652,1,1754
3308,133,436,404,1945,0,613
3309,1004,214,211,3985,0,4745
3310,536,437,405,1421,1,2995
3311,371,438,404,4309,1,3336
3312,1029,262,253,1407,0,1575
3313,527,317,462,1482,0,945
3314,1170,410,385,4368,0,3193
3315,1285,349,331,347,1,4652
3316,552,103,137,2676,0,2998
3317,1027,411,488,2929,1,1387
3318,491,435,404,1331,0,2132
3319,214,357,336,629,1,2866
3320,270,129,133,4798,0,3879
3321,1303,431,404,4283,0,3505
3322,1160,106,110,2410,0,2258
3323,1063,4,3,3587,1,1345
3324,950,266,255,3034,1,164
3325,394,363,342,1396,0,1676
3326,632,411,432,4513,1,3514
3327,245,471,433,3971,1,4655
3328,436,480,439,673,0,1078
3329,1132,396,365,3246,0,2924
3330,821,623,563,4388,0,3554
3331,445,238,232,1540,1,3961
3332,472,463,427,1599,0,2414
3333,1091,180,178,155,1,1286
3334,95,370,347,385,1,1538
3335,723,149,148,2953,0,2481
3336,63,45,44,402,1,1115
3337,653,502,461,1858,0,2788
3338,342,154,154,2138,1,2904
3339,1207,247,237,2997,1,4252
3340,743,513,479,3476,1,665
3341,214,357,336,634,1,3867
3342,349,311,302,833,1,4812
3343,137,453,414,2026,0,38
3344,1256,303,295,1001,0,479
3345,136,256,245,455,1,1536
3346,828,29,28,1241,0,30
3347,759,270,260,527,0,3274
3348,691,518,475,4493,0,3524
3349,152,430,397,4044,0,4869
3350,479,496,458,2928,0,1386
3351,20,414,384,4530,1,3379
3352,383,617,554,4149,0,4749
3353,996,124,127,4057,0,5107
3354,945,445,415,2930,1,3773
3355,536,437,405,1418,1,4487
3356,693,265,257,1200,1,837
3357,340,131,135,1088,1,2359
3358,337,491,451,850,1,1417
3359,278,512,419,1021,0,239
3360,120,513,487,4560,0,3278
3361,399,609,547,3834,0,4446
3362,362,511,468,3616,0,1606
3363,511,43,42,3424,0,4690
3364,633,227,221,1995,0,1628
3365,315,549,501,827,1,2353
3366,558,475,440,4334,0,3479
3367,583,513,475,1660,0,284
3368,1073,307,334,1320,0,2569
3369,627,597,539,4800,0,4011
3370,1155,345,326,3306,0,3827
3371,871,505,469,2619,1,1980
3372,856,569,514,953,0,398
