row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,organizer,aggregaterating,page_url
534,5470,1109,1070,0,757,1,2,0,0,928
535,3735,851,817,0,5296,1,2,0,1,5336
536,5488,1050,1022,0,5296,1,2,0,1,1474
537,8589,1097,1063,0,4522,1,2,0,1,5330
538,5190,990,956,0,5296,1,2,0,1,2988
539,6699,908,874,0,5296,1,2,0,1,4445
540,6630,690,668,0,5296,3,0,1,0,8066
541,3639,1111,1075,0,5187,1,2,0,1,352
542,4956,1120,1084,0,5296,1,2,0,1,1559
543,2245,1020,985,0,5296,1,2,0,0,1111
544,7019,1318,1286,0,2358,1,2,0,0,8151
545,4717,992,959,0,5296,1,2,0,1,4096
546,2631,1023,991,0,5296,1,2,0,1,4705
547,7753,1221,1188,0,3074,1,2,0,0,6244
548,3899,1041,1012,0,3481,1,2,0,0,1115
549,7997,1475,1439,0,4979,1,2,0,0,8661
550,1160,1129,1093,0,1679,1,2,0,0,467
551,6961,1040,1005,0,2396,1,2,0,0,8431
552,7994,1545,1510,0,4966,1,2,0,1,5501
553,5245,1221,1186,0,2695,1,2,0,1,3212
554,3374,1215,1181,0,1220,1,2,0,0,6196
555,4234,1144,1110,0,5296,1,2,0,1,6499
556,1077,1223,1187,0,2845,1,2,0,1,5557
557,4552,1063,1032,0,5296,1,2,0,1,1683
558,8507,1383,1348,0,4401,1,2,0,1,3802
559,6562,1249,1215,0,1750,1,2,0,1,8020
560,6099,1112,1077,0,5296,1,2,0,0,2007
561,1620,984,951,0,5296,1,2,0,0,6122
562,4169,1122,1084,0,3544,1,2,0,1,6891
563,1245,1061,1029,0,2881,0,2,0,1,1543
564,127,930,897,0,5296,1,2,0,1,2339
565,3876,1268,1236,0,1442,1,2,0,0,6827
566,6141,1292,1266,0,1971,1,2,0,0,7776
567,820,978,939,0,1916,1,2,0,1,203
568,8240,1229,1200,0,5037,1,2,0,0,9009
569,3706,1040,1005,0,5296,1,2,0,1,3823
570,6520,1434,1399,0,2274,1,2,0,0,7984
571,3558,686,664,0,5296,1,2,0,1,4291
572,7646,1440,1405,0,5087,1,2,0,0,8542
573,2412,990,956,0,5296,1,2,0,1,4680
574,4727,1222,1188,0,5296,3,2,1,0,6952
575,7191,1009,975,0,2479,1,2,0,0,8249
576,542,1040,1004,0,5296,1,2,0,1,1358
577,2826,1481,1445,0,3202,1,2,0,0,5821
578,1180,1244,1211,0,2690,1,2,0,0,6803
579,4317,1059,1024,0,1891,1,2,0,1,7001
580,7031,737,704,0,5296,1,2,0,1,4853
581,8549,1191,1157,0,65,1,2,0,1,9077
582,1168,1218,1185,0,5296,3,2,1,0,34
583,5854,712,686,0,5296,1,2,0,1,4206
584,6063,1131,1098,0,2070,1,2,0,0,7741
585,8290,1147,1116,0,5296,3,2,1,0,6953
586,5590,1418,1383,0,3866,1,2,0,0,7544
587,4330,1215,1182,0,1321,1,2,0,1,6547
588,5730,1574,1540,0,5296,1,2,0,1,2108
589,796,1012,984,0,5296,1,2,0,0,4618
590,5952,15,15,0,3947,1,2,0,1,8507
591,7579,1063,1031,0,1744,1,2,0,1,4400
592,6150,1122,1085,0,5296,1,2,0,1,3188
593,4513,263,257,0,3652,1,2,0,1,6732
594,6268,1214,1181,0,4004,1,2,0,1,7868
595,2254,1273,1239,0,5296,0,2,0,1,5047
596,6478,1153,1119,0,4045,1,2,0,1,3073
597,454,1021,991,0,5296,1,2,0,1,3972
598,1425,1109,1072,0,838,1,2,0,1,6141
599,4829,1121,1082,0,5058,1,2,0,1,3671
600,6967,694,671,0,5296,1,2,0,1,5315
601,4144,420,403,0,1502,1,2,0,1,6394
602,3199,1122,1084,0,4852,1,2,0,1,6109
603,8118,283,277,0,4332,1,2,0,1,8730
604,3950,1063,1031,0,5017,1,2,0,0,1922
605,18,915,882,0,5296,0,2,0,0,5097
606,2478,423,405,0,882,1,2,0,0,5671
607,4172,1167,1132,0,4497,1,2,0,0,562
608,6620,1154,1127,0,4529,1,2,0,1,3911
609,2858,1231,1197,0,3670,1,2,0,0,5849
610,2032,1133,1098,0,5296,0,2,0,1,970
611,1990,1009,975,0,5296,1,2,0,1,3659
612,1583,1007,970,0,5296,1,2,0,1,4110
613,3819,1163,1127,0,3467,1,2,0,1,5545
614,8450,1011,975,0,2103,1,2,0,0,9127
615,4030,769,732,0,5296,1,2,0,1,6362
616,6586,1175,1151,0,2215,1,2,0,0,8032
617,6937,1044,1008,0,1728,1,2,0,1,3727
618,2296,1051,1022,0,2784,1,2,0,1,4792
619,8642,1454,1417,1,5296,2,2,0,1,2549
620,728,1165,1131,0,91,1,2,0,1,3287
621,4728,998,959,0,5296,1,2,0,1,1977
622,7909,1396,1360,0,359,1,2,0,0,5996
623,139,1029,997,0,5296,1,2,0,0,1939
624,5784,1085,1052,0,1995,1,2,0,1,3451
625,5514,41,41,0,3852,1,2,0,1,7481
626,4535,825,790,0,5296,1,2,0,1,6595
627,5109,1210,1175,1,811,2,2,0,1,3002
628,8317,1394,1358,0,5073,1,2,0,0,9079
629,3251,1026,990,0,1922,1,2,0,1,3590
630,5097,1124,1089,0,3776,0,2,0,0,7251
631,8574,1333,1299,0,5296,3,2,1,0,9185
632,7609,1071,1039,0,5296,1,2,0,1,2948
633,7941,1271,1239,0,4818,0,2,0,1,2188
634,3179,1243,1208,0,1172,1,2,0,0,5507
635,576,1483,1446,0,1105,1,2,0,0,811
636,5605,1214,1183,0,4726,1,2,0,1,5468
637,5205,1007,970,0,1894,1,2,0,0,1603
638,6576,1443,1408,0,4873,1,2,0,0,8028
639,4058,1089,1054,0,3387,1,2,0,1,6441
640,7896,1524,1485,0,3941,1,2,0,0,7651
641,4176,1089,1054,0,5296,1,2,0,1,6457
642,71,247,242,0,2625,1,2,0,1,26
643,2074,1108,1095,1,944,2,2,0,1,1799
644,3578,392,378,0,1754,1,2,0,1,6083
645,8331,1012,980,0,5296,1,2,0,1,2109
646,168,975,945,0,5296,1,2,0,1,3333
647,7507,942,906,0,5296,1,2,0,1,5334
648,924,1215,1180,0,5296,1,2,0,1,8261
649,8403,983,944,1,1813,2,2,0,1,3771
650,7543,1231,1200,0,5296,1,2,0,1,3183
651,5068,1021,991,0,5296,1,2,0,1,5233
652,2387,1037,1002,0,5296,0,2,0,1,5530
653,8254,1018,982,1,5296,2,2,0,1,2319
654,5542,1494,1458,0,4446,1,2,0,0,1029
655,3618,1226,1195,0,5296,1,2,0,1,2565
656,5762,1136,1102,0,4189,1,2,0,0,735
657,3610,1078,1044,0,2228,1,2,0,1,4275
658,1977,1540,1501,0,3036,1,2,0,1,1413
659,1439,84,80,0,2925,1,2,0,1,673
660,7270,1165,1132,0,5296,1,2,0,1,3706
661,4388,1083,1049,0,1592,1,2,0,1,4441
662,8131,1058,1023,0,5296,1,2,0,1,6223
663,4940,1129,1093,0,1786,1,2,0,0,7230
664,1891,1503,1467,0,611,1,2,0,0,892
665,471,1081,1045,1,5277,2,2,0,1,2255
666,7431,1205,1171,0,2188,0,2,0,1,5456
667,6387,1202,1166,0,642,1,2,0,0,7886
668,4353,1167,1131,0,3396,1,2,0,0,6550
669,4381,1144,1106,0,1325,1,2,0,0,6567
670,8293,1417,1382,0,5296,1,2,0,0,9029
671,2902,1169,1151,0,5021,1,2,0,1,3772
672,2060,1405,1367,0,3061,1,2,0,0,732
673,8079,1381,1347,0,4322,1,2,0,0,8700
674,836,1116,1079,0,283,1,2,0,1,7517
675,7551,909,875,0,2569,1,2,0,1,5144
676,217,1350,1316,0,2144,1,2,0,0,153
677,1732,1242,1208,0,2977,1,2,0,1,1511
678,6738,892,859,0,5296,1,2,0,1,4349
679,1608,1188,1157,0,5296,1,2,0,1,3875
680,6332,1131,1093,0,5296,3,2,1,0,7842
681,6669,553,533,0,4084,1,2,0,1,5056
682,4527,1061,1031,0,3420,1,2,0,1,6955
683,7784,1169,1136,0,5296,1,2,0,1,5318
684,4099,1393,1357,0,2623,1,2,0,0,6381
685,4537,995,959,0,45,1,2,0,1,2100
686,2257,1192,1169,1,5296,2,2,0,1,3384
687,8023,1242,1206,0,1846,1,2,0,1,8683
688,4093,679,657,0,5296,1,2,0,0,4858
689,5371,1163,1131,0,2372,1,2,0,1,1310
690,4685,1474,1437,0,1743,1,2,0,1,3893
691,3449,1114,1077,0,1202,1,2,0,1,5542
692,6479,1055,1022,0,4046,1,2,0,1,1695
693,1718,1048,1017,0,5296,1,2,0,1,2738
694,3210,795,760,0,5296,1,2,0,1,4564
695,4945,1243,1211,0,197,1,2,0,1,5150
696,674,995,970,0,3812,1,2,0,0,233
697,8408,1219,1186,0,5296,1,2,0,1,9089
698,8385,1009,980,0,5296,1,2,0,1,3467
699,2114,1202,1166,1,516,2,2,0,1,4751
700,2721,1038,1008,0,3184,1,2,0,1,5740
701,2080,1198,1162,1,3065,2,2,0,1,4020
702,150,1155,1127,0,5296,1,2,0,1,5178
703,2096,1149,1118,0,5296,1,2,0,0,5953
704,4307,515,495,0,1406,1,2,0,1,6804
705,4447,1131,1091,0,1723,3,3,1,1,8878
706,8540,1205,1170,0,5238,1,2,0,1,9067
707,5992,1451,1415,0,1455,1,2,0,1,7595
708,198,1016,980,0,131,1,2,0,1,2456
709,4272,1169,1134,0,3579,1,2,0,0,6503
710,1593,1192,1162,0,2947,1,2,0,1,894
711,8165,1069,1034,0,1481,1,2,0,1,4019
712,8088,1078,1046,0,5296,1,2,0,1,2513
713,847,960,922,0,5296,1,2,0,1,5075
714,8100,1321,1286,0,4330,1,2,0,0,8718
715,6599,902,868,0,1723,3,3,1,1,8884
716,3021,1030,994,0,960,1,2,0,0,6002
717,3308,926,892,0,5296,1,0,0,1,6174
718,8553,1122,1084,0,3212,1,2,0,1,5533
719,7036,85,81,0,2416,1,2,0,1,8241
720,2670,1155,1129,1,5296,2,2,0,1,1667
721,7681,915,882,0,5296,1,2,0,1,786
722,5439,1588,1555,0,2557,1,2,0,1,2885
723,6983,1475,1442,0,1823,1,2,0,0,8466
724,3392,1338,1304,0,1226,1,2,0,0,5103
725,3162,1196,1162,0,4059,1,2,0,1,6082
726,6685,992,959,0,5296,1,2,0,1,2984
727,112,1023,990,0,5296,1,2,0,1,4304
728,5624,1016,984,0,5296,1,2,0,1,5207
729,8513,1231,1195,1,146,2,2,0,0,4777
730,4149,1154,1118,0,4168,1,2,0,0,6411
731,7471,1335,1302,0,4258,1,2,0,0,6264
732,2289,1239,1203,0,5296,1,2,0,0,1144
733,8678,1479,1444,0,5288,1,2,0,1,6760
734,4559,1274,1243,0,3665,1,2,0,0,6919
735,4729,1354,1320,0,3708,1,2,0,0,7039
736,5251,608,590,0,1723,3,3,1,1,8879
737,277,1020,984,0,5296,1,2,0,1,2936
738,7281,1481,1446,0,1740,1,2,0,1,4536
739,4700,1041,1008,0,891,1,2,0,1,5758
740,7318,1055,1022,0,3280,1,2,0,1,707
741,7435,1114,1077,0,5296,1,2,0,1,1426
742,245,1367,1335,0,5296,1,2,0,1,186
743,6511,990,953,0,5296,1,2,0,1,1844
744,6095,699,677,0,2074,1,2,0,1,5127
745,2802,1214,1181,0,5296,1,2,0,0,5918
746,6196,1581,1548,0,2685,1,2,0,1,7806
747,4487,1191,1156,0,3416,1,2,0,1,6717
748,1979,47,45,0,3037,1,2,0,1,1202
749,602,975,939,1,5296,2,2,0,1,1820
750,2701,337,326,0,968,1,2,0,0,5654
751,4470,1391,1355,0,2619,1,2,0,0,6708
752,2741,1442,1407,0,5296,1,2,0,1,5100
753,7757,1129,1089,0,1723,3,3,1,1,8979
754,5373,1009,979,0,5296,1,2,0,1,2102
755,3831,1171,1136,0,814,1,2,0,1,4034
756,5905,1225,1190,0,4921,1,2,0,1,4161
757,7995,1192,1157,1,2295,2,2,0,1,4776
758,8426,1515,1478,0,4378,1,2,0,0,9106
759,3401,1434,1397,0,1204,1,2,0,0,5361
760,8491,1419,1381,0,5296,1,2,0,1,4325
761,5183,1507,1469,0,5296,1,2,0,1,1760
762,8447,1061,1029,0,4388,1,2,0,1,4942
763,8318,1217,1184,0,5296,1,2,0,1,5508
764,1798,1307,1272,0,5260,1,2,0,0,825
765,6477,902,870,0,5296,3,2,1,0,8057
766,1359,1473,1437,0,424,1,2,0,0,4404
767,4743,1222,1188,0,1723,3,3,1,1,8849
768,4924,998,959,0,1065,1,2,0,1,3556
769,1546,1443,1406,0,4603,1,2,0,1,3688
770,4155,1119,1081,0,3531,1,2,0,0,4489
771,1301,1421,1386,0,3928,1,2,0,0,558
772,8627,1190,1155,0,3147,1,2,0,0,5632
773,3583,325,316,0,3397,1,2,0,1,6555
774,6919,1045,1009,0,629,1,2,0,1,2142
775,642,1098,1068,0,3915,1,2,0,1,2756
776,7181,1009,980,0,5296,1,2,0,1,3773
777,5852,1020,989,0,5296,1,2,0,1,4003
778,3744,1234,1198,1,4898,2,2,0,1,6996
779,1828,1089,1055,0,3010,1,2,0,0,834
780,4554,48,46,0,3664,1,2,0,1,868
781,7273,1365,1332,0,4219,1,2,0,0,8415
782,5681,793,758,0,5296,1,2,0,1,7671
783,3646,1048,1018,0,5296,1,2,0,1,2323
784,2949,1226,1190,0,4596,1,2,0,1,3081
785,5250,1009,972,0,5296,1,2,0,1,1245
786,5224,1096,1060,0,1866,1,2,0,0,7298
787,6843,1175,1148,0,4113,1,2,0,1,9130
788,4033,1346,1312,0,464,1,2,0,0,599
789,6886,1075,1040,0,5296,1,2,0,1,1972
790,1982,381,370,0,660,1,2,0,1,5603
791,2443,1133,1101,0,4667,1,2,0,1,3970
792,105,987,953,0,112,1,2,0,1,5019
793,731,1452,1416,0,2808,1,2,0,0,5685
794,5345,1183,1151,0,5296,1,2,0,1,7381
795,726,1007,971,0,5296,0,2,0,1,5161
796,8032,1155,1129,0,4822,0,2,0,0,8142
797,2251,1011,975,0,5296,1,2,0,0,1727
798,1341,1045,1012,0,5193,1,2,0,1,4169
799,7544,1505,1468,0,68,1,2,0,1,5528
800,5268,1452,1418,0,1913,1,2,0,0,7319
801,4591,1236,1203,0,2133,1,2,0,1,2792
802,4961,1114,1075,0,5296,1,2,0,1,7144
803,2342,1129,1091,0,1760,1,2,0,1,4486
804,3888,1023,987,0,5296,1,2,0,1,5206
805,3640,913,880,0,5296,1,2,0,1,4341
806,7873,1474,1439,0,5296,1,2,0,1,4117
807,5501,1192,1169,0,747,0,2,0,1,5310
808,3709,1327,1293,0,1363,1,2,0,0,6837
809,1907,1051,1017,0,5296,1,2,0,1,2284
810,188,684,661,0,5296,1,2,0,1,5409
811,6376,662,644,0,1137,1,2,0,1,1629
812,4151,1136,1102,0,20,1,2,0,1,525
813,6758,1155,1151,1,5296,2,2,0,1,2901
814,2882,1239,1206,0,3209,1,2,0,0,5880
815,5874,1044,1008,0,369,1,2,0,1,3644
816,4573,1109,1075,0,5296,1,2,0,0,5466
817,5100,1368,1335,0,5296,3,2,1,0,7252
818,79,1202,1170,0,5296,1,2,0,1,4182
819,3520,1163,1127,0,2348,1,2,0,1,4358
820,8603,1163,1131,0,5296,1,2,0,1,5316
821,3044,1094,1058,0,4530,0,2,0,1,6024
822,544,1129,1093,0,5296,1,2,0,1,179
823,5307,1239,1207,0,801,1,2,0,1,3683
824,5257,1023,991,0,5296,1,2,0,1,4722
825,7509,1169,1136,0,1723,3,3,1,1,8950
826,785,1160,1131,0,3500,1,2,0,1,253
827,2843,1124,1086,0,3072,1,2,0,0,1028
828,675,1008,975,0,5296,1,2,0,1,3348
829,8687,455,434,0,7,1,0,0,1,7334
830,4002,232,225,0,3492,1,2,0,1,6543
831,7433,1036,1002,0,3976,1,2,0,1,8229
832,3907,1257,1225,0,361,1,2,0,0,1133
833,746,1082,1048,0,524,1,2,0,1,5846
834,4390,1160,1129,0,5296,1,2,0,1,7446
835,8606,1300,1266,0,5296,1,2,0,1,9195
836,2896,992,959,0,5296,1,2,0,1,3562
837,5790,1154,1122,0,5296,1,2,0,1,7543
838,2069,1180,1143,1,1648,2,2,0,0,987
839,4585,1147,1112,0,48,1,2,0,1,1845
840,7007,1093,1059,0,4151,1,2,0,0,8215
841,723,1245,1210,0,5296,1,2,0,0,874
842,4111,1319,1284,0,3521,0,2,0,0,965
843,2769,458,438,0,1025,1,2,0,1,5616
844,2087,222,217,0,3069,1,2,0,1,992
845,1469,1102,1066,0,2879,1,2,0,0,675
846,6107,969,948,1,5296,2,2,0,1,2628
847,4277,1023,990,0,5296,1,2,0,1,3982
848,4234,1427,1390,0,3564,1,2,0,1,6495
849,4678,1079,1048,0,5296,1,2,0,1,1752
850,2441,802,767,0,5296,1,2,0,1,8378
851,3272,1151,1118,0,3305,1,2,0,1,7714
852,4931,1344,1310,0,1589,1,2,0,0,7198
853,3426,1009,972,0,2059,1,2,0,1,1374
854,1482,1016,979,0,5296,1,2,0,1,3945
855,3090,1031,997,0,5296,1,2,0,1,4046
856,4681,1009,975,0,5296,1,2,0,1,4672
857,3546,1208,1176,0,5296,1,2,0,0,5571
858,408,1235,1200,0,5296,1,2,0,1,2717
859,4144,415,397,0,1502,1,2,0,0,6391
860,3403,1016,980,0,1228,1,0,0,1,1890
861,4692,700,677,0,5296,1,2,0,1,7026
862,5179,833,801,0,1882,1,2,0,1,7458
863,1931,795,762,0,623,1,2,0,0,926
864,7278,688,665,0,5296,1,2,0,1,4323
865,7338,1231,1195,1,5296,2,2,0,1,4634
866,8596,81,77,0,1723,3,3,1,1,8893
867,4272,1167,1131,0,3389,1,2,0,0,6500
868,287,363,347,0,2702,1,2,0,0,312
869,513,1116,1080,0,237,1,2,0,0,138
870,1451,600,582,1,1656,2,2,0,1,668
871,7601,1129,1093,0,2585,1,2,0,0,8576
872,7230,1154,1129,0,1723,3,3,1,1,8796
873,5080,1148,1111,1,1420,2,2,0,1,4939
874,5844,639,621,0,2014,1,2,0,0,7684
875,5341,1242,1207,0,4479,1,2,0,1,7377
876,7460,1040,1004,0,5296,0,2,0,1,4493
877,5460,1129,1103,0,1954,1,2,0,0,7438
878,7109,988,950,1,932,2,2,0,1,3726
879,7026,514,494,0,2413,1,2,0,0,9088
880,2665,1094,1058,0,957,1,2,0,0,1613
881,7542,995,970,0,5296,1,2,0,1,2523
882,7251,1243,1207,0,5296,0,2,0,1,4814
883,7131,1196,1176,0,388,1,2,0,1,3139
884,4882,1133,1101,0,5296,1,2,0,0,7110
885,5813,1244,1209,0,3910,1,2,0,0,7569
886,2333,1039,1008,0,2572,1,2,0,1,2321
887,80,989,959,0,5296,1,2,0,1,2086
888,6616,1153,1118,0,1947,0,2,0,0,8053
889,3035,1221,1185,0,2145,1,2,0,1,2521
890,65,1419,1383,0,2662,1,2,0,1,3413
891,1182,1021,990,0,1197,1,2,0,1,67
892,7495,1208,1178,0,1143,1,2,0,1,4870
893,2250,1047,1011,1,1642,2,2,0,1,4882
894,6653,784,747,0,5296,1,2,0,0,8085
895,1882,1218,1185,0,5296,1,2,0,1,4739
896,2177,937,902,0,5296,1,2,0,1,2267
897,1405,1121,1082,0,5296,1,2,0,0,5856
898,829,1103,1069,0,5296,1,2,0,1,190
899,7265,1054,1017,0,5296,1,2,0,1,1323
900,7647,1023,987,0,5296,1,2,0,1,2475
901,2373,995,959,0,795,1,2,0,0,5257
902,3482,1245,1210,0,1186,1,2,0,0,6288
903,7375,239,232,0,1723,3,3,1,1,8899
904,2415,1008,971,0,3189,1,2,0,0,753
905,7306,1443,1407,0,5296,1,2,0,1,3580
906,7843,1208,1176,0,5296,1,2,0,1,3276
907,8535,1458,1423,0,3797,0,2,0,0,9040
908,8120,778,738,0,5296,1,2,0,0,604
909,6203,1071,1038,0,2108,1,2,0,1,1419
910,8641,1033,996,0,5296,1,2,0,1,1369
911,5490,1079,1043,0,5296,1,2,0,1,4260
912,1910,445,426,0,620,1,1,0,1,916
913,7451,1212,1176,1,5201,2,2,0,1,2979
914,4176,1188,1155,1,1372,2,2,0,0,6455
915,7982,1044,1009,0,4775,1,2,0,0,4484
916,2514,1016,984,0,3140,1,2,0,1,4144
917,32,1005,967,1,5296,2,2,0,1,2596
918,5317,1099,1064,0,4339,1,2,0,1,2240
919,4838,1026,990,1,5296,2,2,0,1,2681
920,7968,1239,1203,0,1907,1,2,0,1,4813
921,6347,1369,1335,0,2202,1,2,0,0,1027
922,7090,1144,1110,0,4181,1,2,0,1,6326
923,5078,1192,1160,0,1723,3,3,1,1,8825
924,5963,1244,1210,0,1723,3,3,1,1,8825
925,1566,1044,1008,1,4948,2,2,0,1,4951
926,2182,1208,1175,0,540,1,2,0,0,1055
927,2056,1121,1082,0,5296,0,2,0,1,4257
928,4287,272,266,0,1517,1,2,0,1,6105
929,7290,1198,1166,0,4224,1,2,0,0,8522
930,5502,1245,1209,0,5296,1,2,0,1,7471
931,1054,1335,1300,0,321,1,2,0,0,382
932,756,1020,984,0,499,1,2,0,1,6055
933,1012,1221,1188,0,2058,1,2,0,1,341
934,5453,1498,1462,0,5296,1,2,0,1,1392
935,4733,1030,995,0,4943,1,2,0,1,2185
936,8623,1045,1010,0,5296,1,2,0,1,3274
937,7883,1127,1098,0,3854,1,2,0,1,4845
938,6410,902,870,0,5296,1,2,0,1,7913
939,4222,1037,1008,0,5296,1,2,0,1,5093
940,4062,1190,1155,0,5296,1,2,0,1,4148
941,3228,1123,1086,0,507,1,2,0,0,4903
942,2999,1310,1276,0,5296,1,2,0,1,4899
943,3216,1175,1155,0,4928,1,2,0,0,1058
944,6684,917,882,0,5296,1,2,0,1,2433
945,6674,1114,1077,0,4624,1,2,0,0,7779
946,528,1192,1162,0,5296,1,2,0,0,472
947,5138,1133,1101,0,3788,1,2,0,1,3589
948,4468,1254,1220,0,3978,1,2,0,1,6693
949,1050,1245,1210,0,1723,3,3,1,1,8808
950,1843,1301,1266,0,857,1,2,0,0,9
951,7671,1082,1049,0,2727,1,2,0,1,3312
952,243,1221,1186,0,5296,1,2,0,1,184
953,5137,1163,1131,0,3829,1,2,0,1,3184
954,6611,900,871,0,5296,1,2,0,1,7977
955,2538,950,913,0,5296,1,2,0,1,1899
956,5812,1033,1002,0,4163,1,2,0,0,8259
957,6048,1060,1029,0,3881,1,2,0,1,1779
958,1052,1202,1170,0,320,1,2,0,0,380
959,5336,1061,1032,0,4664,1,2,0,1,4119
960,8289,998,970,0,5296,1,2,0,1,5088
961,7033,1441,1405,0,4157,1,2,0,0,8238
962,3837,1179,1144,1,5192,2,2,0,1,3272
963,7713,1144,1112,0,2893,1,2,0,1,3957
964,6123,957,919,0,4105,1,2,0,0,979
965,2283,1039,1003,0,4435,1,2,0,1,1390
966,7980,1011,973,1,265,2,2,0,1,4600
967,2325,1163,1129,0,2526,0,2,0,0,1172
968,2776,1026,992,0,1027,1,1,0,0,4459
969,96,437,416,0,110,1,2,0,1,54
970,3067,1147,1114,0,1613,1,2,0,1,2849
971,2634,1438,1402,0,4621,1,2,0,0,5708
972,5536,1205,1170,0,5296,1,2,0,0,7496
973,7734,1249,1219,0,2962,1,2,0,0,725
974,6690,1022,987,0,5296,0,2,0,1,2363
975,1682,1448,1412,0,2969,1,2,0,0,101
976,4471,1059,1024,0,1546,1,2,0,0,6724
977,791,970,936,0,5296,1,2,0,1,6572
978,3972,856,823,0,5296,1,2,0,1,6861
979,1452,1243,1208,0,5296,1,2,0,0,672
980,8440,1255,1223,0,5296,1,2,0,1,2995
981,4704,265,260,0,3705,1,2,0,1,6946
982,1963,1123,1085,0,51,1,2,0,1,946
983,2785,1016,985,0,5296,1,2,0,1,3995
984,4187,1401,1365,0,1304,1,2,0,1,6452
985,6294,1016,984,0,2182,0,2,0,0,5372
986,1575,1198,1162,0,4073,1,2,0,1,3019
987,8043,1141,1122,0,2333,0,2,0,0,5663
988,2967,1444,1410,0,5296,3,2,1,0,5956
989,5177,1239,1208,0,1880,1,2,0,0,7455
990,1551,1120,1081,0,1621,1,2,0,1,3739
991,7633,1195,1159,1,5296,2,2,0,1,5025
992,1801,1357,1323,0,5296,1,2,0,1,5265
993,362,780,739,0,5296,1,2,0,0,1881
994,2675,95,91,0,3170,1,2,0,1,5760
995,6585,1155,1129,0,859,0,2,0,1,4396
996,8472,1054,1023,0,4763,1,2,0,1,3941
997,7358,1382,1346,0,4835,1,2,0,1,5890
998,4361,995,959,0,5296,1,2,0,0,6575
999,7443,1328,1294,0,2539,1,2,0,0,7513
1000,1450,1012,975,0,5296,1,2,0,1,2405
1001,6375,1076,1040,0,1587,1,2,0,1,7879
1002,4377,1252,1218,0,3602,1,2,0,0,6559
1003,3326,1082,1047,0,5296,1,2,0,1,2802
1004,3729,1458,1422,0,5301,1,2,0,1,3866
1005,2275,1016,985,0,758,1,2,0,0,1126
1006,1376,1207,1172,1,4869,2,2,0,1,4139
1007,4923,567,547,0,1781,1,2,0,1,7157
1008,3975,1022,991,0,5296,1,2,0,1,3594
1009,5916,1229,1197,0,5296,1,2,0,1,4111
1010,703,1202,1171,0,2177,1,2,0,1,2769
1011,1240,1438,1403,0,5296,3,2,1,0,7112
1012,5418,1091,1118,0,982,1,2,0,0,8133
1013,6468,1131,1101,0,5296,1,2,0,1,5518
1014,3239,1235,1200,0,5296,1,2,0,0,469
1015,7244,1002,962,1,5296,2,2,0,1,2395
1016,2810,1544,1507,0,5296,1,2,0,1,1391
1017,6838,1034,1013,0,4112,1,2,0,0,8183
1018,3608,959,922,0,5296,1,2,0,1,2880
1019,1350,1029,999,0,5296,1,2,0,1,5549
1020,212,978,951,0,5296,1,2,0,1,4021
1021,54,1041,1005,0,625,1,2,0,1,20
1022,3414,1400,1364,0,3040,1,2,0,1,2020
1023,2645,985,946,1,5296,2,2,0,1,2421
1024,2626,224,218,0,5295,1,0,0,1,5695
1025,4969,416,398,0,1788,1,0,0,0,7475
1026,4405,1088,1054,0,5296,1,2,0,1,3032
1027,2134,1491,1457,0,1687,1,2,0,0,1072
1028,2215,1183,1151,0,5296,1,2,0,1,2679
1029,5249,1257,1223,0,1682,0,2,0,1,3730
1030,516,1015,981,1,5296,2,2,0,1,2506
1031,7278,960,925,0,5296,1,2,0,1,4803
1032,7387,1354,1319,0,5296,1,2,0,1,8483
1033,7768,992,956,0,5296,1,2,0,1,4087
1034,8122,910,877,0,5296,1,2,0,1,4889
1035,484,878,844,0,5296,1,2,0,1,5329
1036,3042,929,894,0,5296,1,2,0,0,4181
1037,5046,1259,1225,1,5296,2,2,0,1,1471
1038,3233,1105,1117,1,2573,2,2,0,1,1968
1039,8312,1163,1129,0,5296,1,2,0,1,4448
1040,4935,722,693,0,5296,1,2,0,1,5392
1041,27,559,540,1,664,2,2,0,0,5788
1042,7299,1088,1054,0,2010,1,2,0,1,1339
1043,3866,1183,1155,0,1437,1,2,0,0,6776
1044,4582,1339,1305,0,5296,1,2,0,0,7117
1045,53,786,750,0,5296,1,2,0,1,4977
1046,4691,1093,1060,0,3704,1,2,0,0,8303
1047,392,1063,1032,0,2728,1,2,0,0,482
1048,1514,1166,1130,1,3248,2,2,0,1,2016
1049,824,1121,1082,0,280,1,2,0,0,7374
1050,1874,1056,1019,1,5296,2,2,0,1,2437
1051,795,1082,1046,0,2692,1,2,0,1,4732
1052,3815,1204,1171,0,4278,1,2,0,0,8441
1053,3191,1037,1002,0,5296,1,2,0,1,5544
1054,305,1214,1180,0,5296,1,2,0,1,4436
1055,5274,950,912,0,5296,1,2,0,1,4746
1056,5911,354,340,0,2039,1,2,0,0,7555
1057,1751,1191,1166,0,4533,1,2,0,1,4752
1058,4172,1167,1132,0,1533,1,2,0,0,698
1059,5385,1041,1008,0,1722,1,2,0,1,1544
1060,5401,1243,1207,0,1951,1,2,0,1,2927
1061,3012,1229,1197,0,4414,1,2,0,1,3412
1062,4162,1160,1124,0,3533,1,2,0,0,6896
1063,5914,957,922,0,2041,1,2,0,1,7645
1064,6442,1229,1192,0,2213,1,2,0,1,5204
