name,author,description,datepublished,preptime,cooktime,aggregaterating
1871,0,1871,854,640,696,0
1872,0,1872,854,640,696,0
1873,0,1873,854,640,696,0
1874,0,1874,855,640,696,0
1875,0,1875,856,641,697,0
1876,0,1876,857,642,698,0
1877,0,1877,857,642,698,0
1878,0,1878,857,642,698,0
1879,0,1879,858,643,699,0
1880,0,1880,859,644,700,0
1881,0,1881,860,644,700,0
1882,0,1882,861,645,700,0
1883,0,1883,862,646,701,0
1884,0,1884,863,647,702,0
1885,0,1885,864,648,703,0
1886,0,1886,865,649,704,0
1887,0,1887,865,649,704,0
1888,0,1888,866,650,705,0
1889,0,1889,867,651,706,0
1890,0,1890,868,652,707,0
1891,0,1891,869,653,708,0
1892,0,1892,869,653,708,0
1893,0,1893,870,654,709,0
1894,0,1894,871,655,710,0
1895,0,1895,871,655,710,0
1896,0,1896,871,655,710,0
1897,0,1897,871,655,710,0
1898,0,1898,872,656,711,0
1899,0,1899,873,657,712,0
1900,0,1900,874,658,713,0
1901,0,1901,875,659,714,0
1902,0,1902,876,660,715,0
1903,0,1903,877,661,716,0
1904,0,1904,877,661,716,0
1905,0,1905,877,661,716,0
1906,0,1906,877,661,716,0
1907,0,1907,877,661,716,0
1908,0,1908,878,662,717,0
1909,0,1909,879,663,718,0
1910,0,1910,880,664,719,0
1911,0,1911,881,665,720,0
1912,0,1912,882,666,721,0
1913,0,1913,882,666,721,0
1914,0,1914,883,667,722,0
1915,0,1915,884,668,723,0
1916,0,1916,884,668,723,0
1917,0,1917,884,668,723,0
1918,0,1918,884,668,723,0
1919,0,1919,884,668,723,0
1920,0,1920,884,668,723,0
1921,0,1921,884,668,723,0
1922,0,1922,884,668,723,0
1923,0,1923,884,668,723,0
1924,0,1924,884,668,723,0
1925,0,1925,884,668,723,0
1926,0,1926,884,668,723,0
1927,0,1927,884,668,723,0
1928,0,1928,884,668,723,0
1929,0,1929,884,668,723,0
1930,0,1930,885,668,723,0
1931,0,1931,886,668,723,0
1932,0,1932,886,668,723,0
1933,0,1933,886,668,723,0
1934,0,1934,887,669,724,0
1935,0,1935,888,669,725,0
1936,0,1936,889,669,726,0
1937,0,1937,890,670,727,0
1938,0,1938,891,670,727,0
1939,0,1939,892,670,727,0
1940,0,1940,892,670,727,0
1941,0,1941,892,670,727,0
1942,0,1942,892,670,727,0
1943,0,1943,892,670,727,0
1944,0,1944,892,671,728,0
1945,0,1945,892,672,729,0
1946,0,1946,892,672,729,0
1947,0,1947,893,672,730,0
1948,0,1948,894,672,731,0
1949,0,1949,894,672,731,0
1950,0,1950,895,672,732,0
1951,0,1951,896,672,733,0
1952,0,1952,897,672,734,0
1953,0,1953,897,672,734,0
1954,0,1954,897,672,734,0
1955,0,1955,898,673,735,0
1956,0,1956,899,674,736,0
1957,0,1957,899,674,736,0
1958,0,1958,899,674,736,0
1959,0,1959,899,674,736,0
1960,0,1960,899,674,736,0
1961,0,1961,899,674,736,0
1962,0,1962,900,674,736,0
1963,0,1963,901,674,736,0
1964,0,1964,901,674,736,0
1965,0,1965,901,674,736,0
1966,0,1966,901,674,736,0
1967,0,1967,901,674,736,0
1968,0,1968,901,674,736,0
1969,0,1969,902,675,737,0
1970,0,1970,903,676,738,0
1971,0,1971,904,677,739,0
1972,0,1972,904,677,739,0
1973,0,1973,904,677,739,0
1974,0,1974,904,677,739,0
1975,0,1975,904,677,739,0
1976,0,1976,904,677,739,0
1977,0,1977,904,677,739,0
1978,0,1978,904,677,739,0
1979,0,1979,904,677,739,0
1980,0,1980,904,677,739,0
1981,0,1981,904,677,739,0
1982,0,1982,904,677,739,0
1983,0,1983,904,677,739,0
1984,0,1984,905,678,740,0
1985,0,1985,906,679,741,0
1986,0,1986,907,680,742,0
1987,0,1987,907,680,742,0
1988,0,1988,908,681,743,0
1989,0,1989,909,682,744,0
1990,0,1990,910,683,745,0
1991,0,1991,910,683,745,0
1992,0,1992,911,684,746,0
1993,0,1993,912,685,747,0
1994,0,1994,913,685,747,0
1995,0,1995,914,685,748,0
1996,0,1996,915,685,749,0
1997,0,1997,915,685,749,0
1998,0,1998,915,685,749,0
1999,0,1999,915,685,749,0
2000,0,2000,915,685,749,0
2001,0,2001,915,685,749,0
2002,0,2002,916,686,750,0
2003,0,2003,917,687,751,0
2004,0,2004,918,688,752,0
2005,0,2005,918,688,752,0
2006,0,2006,918,688,752,0
2007,0,2007,918,688,752,0
2008,0,2008,919,689,753,0
2009,0,2009,920,690,754,0
2010,0,2010,921,691,755,0
2011,0,2011,922,692,756,0
2012,0,2012,923,693,757,0
2013,0,2013,923,693,757,0
2014,0,2014,924,694,758,0
2015,0,2015,925,695,759,0
2016,0,2016,925,695,759,0
2017,0,2017,925,695,759,0
2018,0,2018,925,695,759,0
2019,0,2019,925,695,759,0
2020,0,2020,925,695,759,0
2021,0,2021,926,695,760,0
2022,0,2022,927,695,761,0
2023,0,2023,927,695,761,0
2024,0,2024,927,695,761,0
2025,0,2025,928,696,762,0
2026,0,2026,929,697,763,0
2027,0,2027,929,697,763,0
2028,0,2028,929,697,763,0
2029,0,2029,929,697,763,0
2030,0,2030,930,698,764,0
2031,0,2031,931,699,765,0
2032,0,2032,931,699,765,0
2033,0,2033,931,699,765,0
2034,0,2034,931,699,765,0
2035,0,2035,931,699,765,0
2036,0,2036,932,700,766,0
2037,0,2037,933,701,767,0
2038,0,2038,934,701,768,0
2039,0,2039,935,701,769,0
2040,0,2040,935,701,769,0
2041,0,2041,935,701,769,0
2042,0,2042,935,701,769,0
2043,0,2043,935,701,769,0
2044,0,2044,935,701,769,0
2045,0,2045,935,701,769,0
2046,0,2046,935,701,769,0
2047,0,2047,935,701,769,0
2048,0,2048,935,701,769,0
2049,0,2049,935,701,769,0
2050,0,2050,935,701,769,0
2051,0,2051,935,701,769,0
2052,0,2052,936,702,769,0
2053,0,2053,937,703,769,0
2054,0,2054,937,703,769,0
2055,0,2055,937,703,769,0
2056,0,2056,937,703,769,0
2057,0,2057,937,703,769,0
2058,0,2058,937,703,769,0
2059,0,2059,937,703,769,0
2060,0,2060,938,704,770,0
2061,0,2061,939,705,771,0
2062,0,2062,940,705,772,0
2063,0,2063,941,706,773,0
2064,0,2064,942,707,774,0
2065,0,2065,943,708,775,0
2066,0,2066,944,708,776,0
2067,0,2067,944,708,776,0
2068,0,2068,944,708,776,0
2069,0,2069,944,708,776,0
2070,0,2070,944,708,776,0
2071,0,2071,945,709,777,0
2072,0,2072,946,710,777,0
2073,0,2073,947,711,778,0
2074,0,2074,948,711,779,0
2075,0,2075,949,712,780,0
2076,0,2076,950,713,781,0
2077,0,2077,951,714,782,0
2078,0,2078,952,715,783,0
2079,0,2079,953,715,783,0
2080,0,2080,954,715,783,0
2081,0,2081,954,715,783,0
2082,0,2082,955,716,784,0
2083,0,2083,956,717,785,0
2084,0,2084,957,718,786,0
2085,0,2085,957,718,786,0
2086,0,2086,957,718,786,0
2087,0,2087,958,718,786,0
2088,0,2088,959,718,786,0
2089,0,2089,959,718,786,0
2090,0,2090,959,718,786,0
2091,0,2091,959,718,786,0
2092,0,2092,960,719,787,0
2093,0,2093,961,720,788,0
2094,0,2094,962,721,789,0
2095,0,2095,963,722,790,0
2096,0,2096,963,722,790,0
2097,0,2097,964,723,791,0
2098,0,2098,965,724,792,0
2099,0,2099,966,725,793,0
2100,0,2100,967,726,794,0
2101,0,2101,968,727,794,0
2102,0,2102,969,727,795,0
2103,0,2103,970,728,796,0
2104,0,2104,971,729,797,0
2105,0,2105,972,730,798,0
2106,0,2106,972,730,798,0
2107,0,2107,973,731,799,0
2108,0,2108,974,732,800,0
2109,0,2109,974,732,800,0
2110,0,2110,974,732,800,0
2111,0,2111,974,732,800,0
2112,0,2112,974,732,800,0
2113,0,2113,974,732,800,0
2114,0,2114,974,732,800,0
2115,0,2115,974,732,800,0
2116,0,2116,974,732,800,0
2117,0,2117,974,732,800,0
2118,0,2118,974,732,800,0
2119,0,2119,975,733,801,0
2120,0,2120,976,734,802,0
2121,0,2121,976,734,802,0
2122,0,2122,976,734,802,0
2123,0,2123,976,734,802,0
2124,0,2124,976,734,802,0
2125,0,2125,977,735,803,0
2126,0,2126,978,736,804,0
2127,0,2127,978,736,804,0
2128,0,2128,978,736,804,0
2129,0,2129,978,736,804,0
2130,0,2130,978,736,804,0
2131,0,2131,979,736,804,0
2132,0,2132,980,736,804,0
2133,0,2133,980,736,804,0
2134,0,2134,980,736,804,0
2135,0,2135,980,736,804,0
2136,0,2136,981,736,805,0
2137,0,2137,982,736,806,0
2138,0,2138,982,736,806,0
2139,0,2139,982,736,806,0
2140,0,2140,982,736,806,0
2141,0,2141,982,736,806,0
2142,0,2142,983,737,807,0
2143,0,2143,984,738,808,0
2144,0,2144,985,739,808,0
2145,0,2145,986,739,809,0
2146,0,2146,987,739,810,0
2147,0,2147,987,739,810,0
2148,0,2148,988,740,811,0
2149,0,2149,989,741,812,0
2150,0,2150,990,742,813,0
2151,0,2151,991,743,814,0
2152,0,2152,992,744,815,0
2153,0,2153,993,744,816,0
2154,0,2154,994,744,817,0
2155,0,2155,995,745,818,0
2156,0,2156,996,746,819,0
2157,0,2157,996,746,819,0
2158,0,2158,996,746,819,0
2159,0,2159,996,746,819,0
2160,0,2160,996,746,819,0
2161,0,2161,996,746,819,0
2162,0,2162,996,746,819,0
2163,0,2163,997,747,820,0
2164,0,2164,998,748,821,0
2165,0,2165,999,749,822,0
2166,0,2166,999,749,822,0
2167,0,2167,999,749,822,0
2168,0,2168,999,749,822,0
2169,0,2169,1000,750,823,0
2170,0,2170,1001,751,824,0
2171,0,2171,1001,751,824,0
2172,0,2172,1001,751,824,0
2173,0,2173,1002,752,825,0
2174,0,2174,1003,753,826,0
2175,0,2175,1004,753,826,0
2176,0,2176,1004,753,826,0
2177,0,2177,1004,753,826,0
2178,0,2178,1004,753,826,0
2179,0,2179,1005,754,827,0
2180,0,2180,1006,755,828,0
2181,0,2181,1006,755,828,0
2182,0,2182,1006,755,828,0
2183,0,2183,1006,755,828,0
2184,0,2184,1007,756,829,0
2185,0,2185,1008,757,830,0
2186,0,2186,1008,757,830,0
2187,0,2187,1008,757,830,0
2188,0,2188,1009,758,831,0
2189,0,2189,1010,759,832,0
2190,0,2190,1011,760,833,0
2191,0,2191,1012,761,834,0
2192,0,2192,1013,762,835,0
2193,0,2193,1013,762,835,0
2194,0,2194,1013,762,835,0
2195,0,2195,1013,762,835,0
2196,0,2196,1013,762,835,0
2197,0,2197,1013,762,835,0
2198,0,2198,1014,763,836,0
2199,0,2199,1015,764,837,0
2200,0,2200,1015,764,837,0
2201,0,2201,1015,764,837,0
2202,0,2202,1015,764,837,0
2203,0,2203,1015,764,837,0
2204,0,2204,1015,764,837,0
2205,0,2205,1015,764,837,0
2206,0,2206,1015,764,837,0
2207,0,2207,1015,764,837,0
2208,0,2208,1015,764,837,0
2209,0,2209,1015,764,837,0
2210,0,2210,1015,764,837,0
2211,0,2211,1015,764,837,0
2212,0,2212,1016,765,838,0
2213,0,2213,1017,766,839,0
2214,0,2214,1017,766,839,0
2215,0,2215,1017,766,839,0
2216,0,2216,1017,766,839,0
2217,0,2217,1017,766,839,0
2218,0,2218,1017,766,839,0
2219,0,2219,1018,767,840,0
2220,0,2220,1019,768,841,0
2221,0,2221,1019,768,841,0
2222,0,2222,1020,768,842,0
2223,0,2223,1021,769,843,0
2224,0,2224,1022,770,844,0
2225,0,2225,1023,771,845,0
2226,0,2226,1023,771,845,0
2227,0,2227,1023,771,845,0
2228,0,2228,1023,771,845,0
2229,0,2229,1023,771,845,0
2230,0,2230,1024,771,845,0
2231,0,2231,1025,771,845,0
2232,0,2232,1026,771,846,0
2233,0,2233,1027,771,847,0
2234,0,2234,1028,772,848,0
2235,0,2235,1029,773,849,0
2236,0,2236,1029,773,849,0
2237,0,2237,1030,773,850,0
2238,0,2238,1031,773,851,0
2239,0,2239,1031,773,851,0
2240,0,2240,1031,773,851,0
2241,0,2241,1032,773,852,0
2242,0,2242,1033,773,853,0
2243,0,2243,1034,773,854,0
2244,0,2244,1035,773,855,0
2245,0,2245,1035,773,855,0
2246,0,2246,1035,773,855,0
2247,0,2247,1036,773,856,0
2248,0,2248,1037,774,857,0
2249,0,2249,1038,775,858,0
2250,0,2250,1039,776,859,0
2251,0,2251,1040,777,860,0
2252,0,2252,1040,777,860,0
2253,0,2253,1040,777,860,0
2254,0,2254,1041,777,861,0
