startdate,enddate,location,eventattendancemode,organizer,performer
2004,3852,0,0,0,0
2004,3853,0,0,0,0
2004,3854,0,0,0,0
2004,3855,0,0,0,0
2004,3856,0,0,0,0
2004,3857,0,0,0,0
2004,3858,0,0,0,0
2005,3859,0,0,0,0
2006,3860,0,0,0,0
2007,3861,0,0,0,0
2007,3862,0,0,0,0
2007,3863,0,0,0,0
2007,3864,0,0,0,0
2007,3865,0,0,0,0
2007,3866,0,0,0,0
2007,3867,0,0,0,0
2007,3868,0,0,0,0
2008,3869,0,0,0,0
2009,3870,0,0,0,0
2009,3871,0,0,0,0
2010,3872,0,0,0,0
2011,3873,0,0,0,0
2012,3874,0,0,0,0
2013,3875,0,0,0,0
2013,3876,0,0,0,0
2014,3877,0,0,0,0
2015,3877,0,0,0,0
2016,3878,0,0,0,0
2017,3879,0,0,0,0
2017,3880,0,0,0,0
2017,3881,0,0,0,0
2017,3881,0,0,0,0
2017,3882,0,0,0,0
2018,3883,0,0,0,0
2019,3884,0,0,0,0
2019,3885,0,0,0,0
2020,3886,0,0,0,0
2021,3887,0,0,0,0
2022,3888,0,0,0,0
2023,3889,0,0,0,0
2024,3890,0,0,0,0
2025,3891,0,0,0,0
2026,3892,0,0,0,0
2026,3893,0,0,0,0
2026,3894,0,0,0,0
2026,3895,0,0,0,0
2026,3895,0,0,0,0
2026,3896,0,0,0,0
2026,3897,0,0,0,0
2026,3898,0,0,0,0
2027,3899,0,0,0,0
2028,3900,0,0,0,0
2028,3900,0,0,0,0
2028,3901,0,0,0,0
2029,3902,0,0,0,0
2030,3903,0,0,0,0
2031,3904,0,0,0,0
2032,3905,0,0,0,0
2033,3906,0,0,0,0
2034,3907,0,0,0,0
2035,3908,0,0,0,0
2035,3909,0,0,0,0
2036,3910,0,0,0,0
2037,3911,0,0,0,0
2038,3912,0,0,0,0
2039,3913,0,0,0,0
2039,3914,0,0,0,0
2039,3915,0,0,0,0
2039,3916,0,0,0,0
2039,3917,0,0,0,0
2040,3918,0,0,0,0
2041,3919,0,0,0,0
2042,3920,0,0,0,0
2042,3921,0,0,0,0
2042,3922,0,0,0,0
2042,3923,0,0,0,0
2042,3924,0,0,0,0
2042,3925,0,0,0,0
2042,3926,0,0,0,0
2043,3927,0,0,0,0
2044,3928,0,0,0,0
2044,3929,0,0,0,0
2044,3930,0,0,0,0
2044,3931,0,0,0,0
2044,3932,0,0,0,0
2044,3933,0,0,0,0
2044,3933,0,0,0,0
2044,3934,0,0,0,0
2045,3935,0,0,0,0
2046,3936,0,0,0,0
2047,3937,0,0,0,0
2047,3938,0,0,0,0
2047,3939,0,0,0,0
2047,3940,0,0,0,0
2048,3941,0,0,0,0
2049,3942,0,0,0,0
2050,3943,0,0,0,0
2051,3944,0,0,0,0
2052,3945,0,0,0,0
2053,3946,0,0,0,0
2054,3947,0,0,0,0
2055,3948,0,0,0,0
2056,3949,0,0,0,0
2057,3950,0,0,0,0
2058,3951,0,0,0,0
2059,3952,0,0,0,0
2060,3953,0,0,0,0
2061,3954,0,0,0,0
2062,3955,0,0,0,0
2063,3956,0,0,0,0
2064,3957,0,0,0,0
2064,3958,0,0,0,0
2064,3959,0,0,0,0
2064,3960,0,0,0,0
2064,3961,0,0,0,0
2065,3962,0,0,0,0
2066,3963,0,0,0,0
2066,3964,0,0,0,0
2067,3965,0,0,0,0
2068,3966,0,0,0,0
2069,3967,0,0,0,0
2069,3967,0,0,0,0
2070,3968,0,0,0,0
2070,3969,0,0,0,0
2070,3970,0,0,0,0
2070,3971,0,0,0,0
2070,3972,0,0,0,0
2071,3973,0,0,0,0
2072,3974,0,0,0,0
2073,3975,0,0,0,0
2074,3976,0,0,0,0
2075,3977,0,0,0,0
2075,3978,0,0,0,0
2076,3979,0,0,0,0
2077,3980,0,0,0,0
2078,3981,0,0,0,0
2079,3982,0,0,0,0
2080,3983,0,0,0,0
2081,3984,0,0,0,0
2082,3985,0,0,0,0
2082,3986,0,0,0,0
2083,3987,0,0,0,0
2084,3988,0,0,0,0
2085,3989,0,0,0,0
2086,3990,0,0,0,0
2087,3991,0,0,0,0
2087,3992,0,0,0,0
2087,3993,0,0,0,0
2087,3994,0,0,0,0
2087,3994,0,0,0,0
2088,3995,0,0,0,0
2088,3996,0,0,0,0
2089,3997,0,0,0,0
2090,3997,0,0,0,0
2091,3998,0,0,0,0
2092,3999,0,0,0,0
2092,4000,0,0,0,0
2092,4001,0,0,0,0
2092,4002,0,0,0,0
2092,4003,0,0,0,0
2092,4004,0,0,0,0
2092,4005,0,0,0,0
2093,4006,0,0,0,0
2093,4007,0,0,0,0
2093,4008,0,0,0,0
2093,4009,0,0,0,0
2094,4010,0,0,0,0
2095,4011,0,0,0,0
2096,4012,0,0,0,0
2097,4013,0,0,0,0
2098,4014,0,0,0,0
2098,4015,0,0,0,0
2098,4016,0,0,0,0
2098,4017,0,0,0,0
2098,4018,0,0,0,0
2098,4019,0,0,0,0
2098,4020,0,0,0,0
2098,4021,0,0,0,0
2098,4021,0,0,0,0
2098,4022,0,0,0,0
2098,4023,0,0,0,0
2098,4024,0,0,0,0
2098,4025,0,0,0,0
2098,4026,0,0,0,0
2098,4027,0,0,0,0
2099,4028,0,0,0,0
2100,4029,0,0,0,0
2101,4030,0,0,0,0
2101,4031,0,0,0,0
2101,4032,0,0,0,0
2101,4033,0,0,0,0
2101,4034,0,0,0,0
2102,4035,0,0,0,0
2102,4036,0,0,0,0
2102,4037,0,0,0,0
2102,4037,0,0,0,0
2102,4038,0,0,0,0
2102,4039,0,0,0,0
2102,4040,0,0,0,0
2102,4041,0,0,0,0
2102,4041,0,0,0,0
2102,4042,0,0,0,0
2102,4043,0,0,0,0
2102,4044,0,0,0,0
2102,4045,0,0,0,0
2102,4046,0,0,0,0
2102,4047,0,0,0,0
2102,4048,0,0,0,0
2102,4049,0,0,0,0
2102,4050,0,0,0,0
2102,4051,0,0,0,0
2102,4052,0,0,0,0
2102,4053,0,0,0,0
2102,4054,0,0,0,0
2103,4055,0,0,0,0
2104,4056,0,0,0,0
2105,4057,0,0,0,0
2106,4058,0,0,0,0
2106,4059,0,0,0,0
2107,4060,0,0,0,0
2108,4061,0,0,0,0
2108,4062,0,0,0,0
2108,4063,0,0,0,0
2108,4064,0,0,0,0
2109,4065,0,0,0,0
2109,4066,0,0,0,0
2109,4067,0,0,0,0
2110,4068,0,0,0,0
2110,4069,0,0,0,0
2111,4070,0,0,0,0
2112,4071,0,0,0,0
2112,4072,0,0,0,0
2112,4073,0,0,0,0
2112,4074,0,0,0,0
2113,4075,0,0,0,0
2113,4076,0,0,0,0
2113,4077,0,0,0,0
2114,4078,0,0,0,0
2115,4079,0,0,0,0
2116,4080,0,0,0,0
2117,4081,0,0,0,0
2117,4082,0,0,0,0
2117,4083,0,0,0,0
2118,4083,0,0,0,0
2119,4084,0,0,0,0
2120,4085,0,0,0,0
2120,4085,0,0,0,0
2121,4086,0,0,0,0
2121,4086,0,0,0,0
2122,4087,0,0,0,0
2123,4088,0,0,0,0
2123,4089,0,0,0,0
2123,4090,0,0,0,0
2123,4091,0,0,0,0
2123,4092,0,0,0,0
2123,4093,0,0,0,0
2123,4094,0,0,0,0
2124,4095,0,0,0,0
2125,4096,0,0,0,0
2126,4097,0,0,0,0
2127,4098,0,0,0,0
2128,4099,0,0,0,0
2129,4100,0,0,0,0
2129,4101,0,0,0,0
2129,4102,0,0,0,0
2130,4103,0,0,0,0
2131,4104,0,0,0,0
2132,4105,0,0,0,0
2133,4106,0,0,0,0
2134,4107,0,0,0,0
2134,4108,0,0,0,0
2134,4108,0,0,0,0
2134,4109,0,0,0,0
2135,4110,0,0,0,0
2136,4111,0,0,0,0
2136,4112,0,0,0,0
2136,4113,0,0,0,0
2136,4113,0,0,0,0
2137,4113,0,0,0,0
2138,4113,0,0,0,0
2138,4113,0,0,0,0
2138,4113,0,0,0,0
2139,4114,0,0,0,0
2140,4115,0,0,0,0
2141,4115,0,0,0,0
2141,4115,0,0,0,0
2141,4115,0,0,0,0
2142,4116,0,0,0,0
2143,4117,0,0,0,0
2144,4118,0,0,0,0
2145,4119,0,0,0,0
2146,4120,0,0,0,0
2147,4121,0,0,0,0
2147,4121,0,0,0,0
2147,4122,0,0,0,0
2148,4123,0,0,0,0
2148,4124,0,0,0,0
2148,4125,0,0,0,0
2149,4126,0,0,0,0
2150,4127,0,0,0,0
2150,4128,0,0,0,0
2151,4129,0,0,0,0
2152,4130,0,0,0,0
2152,4130,0,0,0,0
2152,4130,0,0,0,0
2153,4131,0,0,0,0
2154,4132,0,0,0,0
2154,4133,0,0,0,0
2155,4134,0,0,0,0
2155,4135,0,0,0,0
2156,4136,0,0,0,0
2157,4137,0,0,0,0
2158,4138,0,0,0,0
2158,4139,0,0,0,0
2158,4139,0,0,0,0
2159,4140,0,0,0,0
2160,4141,0,0,0,0
2161,4142,0,0,0,0
2162,4143,0,0,0,0
2163,4144,0,0,0,0
2164,4145,0,0,0,0
2165,4146,0,0,0,0
2165,4147,0,0,0,0
2166,4148,0,0,0,0
2167,4149,0,0,0,0
2167,4150,0,0,0,0
2167,4151,0,0,0,0
2168,4152,0,0,0,0
2169,4153,0,0,0,0
2169,4154,0,0,0,0
2170,4155,0,0,0,0
2171,4156,0,0,0,0
2172,4157,0,0,0,0
2173,4158,0,0,0,0
2174,4159,0,0,0,0
2174,4160,0,0,0,0
2174,4161,0,0,0,0
2174,4162,0,0,0,0
2174,4163,0,0,0,0
2174,4163,0,0,0,0
2174,4164,0,0,0,0
2175,4165,0,0,0,0
2175,4165,0,0,0,0
2175,4166,0,0,0,0
2175,4167,0,0,0,0
2175,4168,0,0,0,0
2175,4169,0,0,0,0
2175,4170,0,0,0,0
2175,4171,0,0,0,0
2175,4172,0,0,0,0
2175,4173,0,0,0,0
2175,4174,0,0,0,0
2175,4175,0,0,0,0
2175,4176,0,0,0,0
2175,4177,0,0,0,0
2175,4178,0,0,0,0
2175,4179,0,0,0,0
2175,4180,0,0,0,0
2175,4180,0,0,0,0
2175,4181,0,0,0,0
2175,4182,0,0,0,0
2175,4183,0,0,0,0
2175,4184,0,0,0,0
2176,4185,0,0,0,0
2176,4186,0,0,0,0
2176,4187,0,0,0,0
2176,4188,0,0,0,0
2176,4189,0,0,0,0
2176,4189,0,0,0,0
2176,4190,0,0,0,0
2176,4191,0,0,0,0
2177,4192,0,0,0,0
2178,4193,0,0,0,0
2179,4194,0,0,0,0
2179,4194,0,0,0,0
2180,4195,0,0,0,0
2181,4196,0,0,0,0
2181,4196,0,0,0,0
2182,4197,0,0,0,0
2182,4197,0,0,0,0
2183,4198,0,0,0,0
2184,4199,0,0,0,0
2185,4200,0,0,0,0
2186,4201,0,0,0,0
2186,4202,0,0,0,0
2187,4203,0,0,0,0
2188,4204,0,0,0,0
2189,4205,0,0,0,0
2190,4206,0,0,0,0
2190,4207,0,0,0,0
2191,4208,0,0,0,0
2191,4209,0,0,0,0
2192,4210,0,0,0,0
2193,4211,0,0,0,0
2194,4212,0,0,0,0
2195,4213,0,0,0,0
2196,4214,0,0,0,0
2197,4215,0,0,0,0
2198,4216,0,0,0,0
2199,4217,0,0,0,0
2200,4218,0,0,0,0
2200,4219,0,0,0,0
2200,4220,0,0,0,0
2200,4221,0,0,0,0
2200,4222,0,0,0,0
2200,4223,0,0,0,0
2201,4224,0,0,0,0
2202,4225,0,0,0,0
