name,recipeinstructions,author,recipeingredient,recipeyield,preptime,keywords,aggregaterating,nutrition,inlanguage,yield
2633,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2634,-1,1,-1,805,1154,-1,-1,-1,1,794
2635,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2636,-1,1,-1,806,1155,-1,-1,-1,1,795
2637,-1,1,-1,807,1156,-1,-1,-1,1,796
2638,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2639,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2640,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2641,-1,1,-1,807,1157,-1,-1,-1,1,796
2642,-1,1,-1,808,1158,-1,-1,-1,1,797
2643,-1,1,-1,809,1158,-1,-1,-1,1,798
2644,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2645,-1,1,-1,809,1158,-1,-1,-1,1,798
2646,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2647,-1,1,-1,-1,1159,-1,-1,-1,1,-1
2648,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2649,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2650,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2651,-1,1,-1,810,1160,-1,-1,-1,1,799
2652,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2653,-1,1,-1,-1,1161,-1,-1,-1,1,-1
2654,-1,1,-1,-1,1162,-1,-1,-1,1,-1
2655,-1,1,-1,811,1163,-1,-1,-1,1,800
2656,-1,1,-1,812,1164,-1,-1,-1,1,801
2657,-1,1,-1,-1,-1,177,-1,-1,1,-1
2658,-1,1,-1,812,1165,-1,-1,-1,1,801
2659,-1,1,-1,812,1166,-1,-1,-1,1,801
2660,-1,1,-1,813,1167,-1,-1,-1,1,802
2661,-1,1,-1,814,1168,-1,-1,-1,1,803
2662,-1,1,-1,-1,-1,178,-1,-1,1,-1
2663,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2664,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2665,-1,1,-1,814,1169,-1,-1,-1,1,803
2666,-1,1,-1,-1,1170,-1,-1,-1,1,-1
2667,-1,1,-1,-1,-1,179,-1,-1,1,-1
2668,-1,1,-1,-1,1171,-1,-1,-1,1,-1
2669,-1,1,-1,814,1172,-1,-1,-1,1,803
2670,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2671,-1,1,-1,814,1172,-1,-1,-1,1,803
2672,-1,1,-1,815,1173,-1,-1,-1,1,804
2673,-1,1,-1,815,1174,-1,-1,-1,1,804
2674,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2675,-1,1,-1,-1,1175,-1,-1,-1,1,-1
2676,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2677,-1,1,-1,816,1176,-1,-1,-1,1,805
2678,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2679,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2680,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2681,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2682,-1,1,-1,-1,1177,-1,-1,-1,1,-1
2683,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2684,-1,1,-1,817,1177,-1,-1,-1,1,806
2685,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2686,-1,1,-1,818,1178,-1,-1,-1,1,807
2687,-1,1,-1,-1,1178,-1,-1,-1,1,-1
2688,-1,1,-1,819,1179,-1,-1,-1,1,808
2689,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2690,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2691,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2692,-1,1,-1,820,1180,-1,-1,-1,1,809
2693,-1,1,-1,-1,1181,-1,-1,-1,1,-1
2694,-1,1,-1,-1,1182,180,-1,-1,1,-1
2695,-1,1,-1,821,1183,-1,-1,-1,1,810
2696,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2697,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2698,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2699,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2700,-1,1,-1,822,1183,-1,-1,-1,1,811
2701,-1,1,-1,823,1184,-1,-1,-1,1,812
2702,-1,1,-1,-1,-1,181,-1,-1,1,-1
2703,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2704,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2705,-1,1,-1,823,1185,-1,-1,-1,1,812
2706,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2707,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2708,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2709,-1,1,-1,823,1186,-1,-1,-1,1,812
2710,-1,1,-1,823,1187,-1,-1,-1,1,812
2711,-1,1,-1,-1,1188,-1,-1,-1,1,-1
2712,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2713,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2714,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2715,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2716,-1,1,-1,823,1189,-1,-1,-1,1,812
2717,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2718,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2719,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2720,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2721,-1,1,-1,824,1190,-1,-1,-1,1,813
2722,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2723,-1,1,-1,825,1191,-1,-1,-1,1,814
2724,-1,1,-1,-1,1192,-1,-1,-1,1,-1
2725,-1,1,-1,-1,1193,-1,-1,-1,1,-1
2726,-1,1,-1,-1,1194,-1,-1,-1,1,-1
2727,-1,1,-1,826,1194,-1,-1,-1,1,815
2728,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2729,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2730,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2731,-1,1,-1,-1,1195,-1,-1,-1,1,-1
2732,-1,1,-1,827,1196,-1,-1,-1,1,816
2733,-1,1,-1,-1,-1,182,-1,-1,1,-1
2734,-1,1,-1,827,1197,-1,-1,-1,1,816
2735,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2736,-1,1,-1,827,-1,-1,-1,-1,1,816
2737,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2738,-1,1,-1,-1,1198,-1,-1,-1,1,-1
2739,-1,1,-1,827,-1,-1,-1,-1,1,816
2740,-1,1,-1,-1,-1,183,-1,-1,1,-1
2741,-1,1,-1,827,1199,-1,-1,-1,1,816
2742,-1,1,-1,827,1200,-1,-1,-1,1,816
2743,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2744,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2745,-1,1,-1,827,1201,-1,-1,-1,1,816
2746,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2747,-1,1,-1,827,1202,-1,-1,-1,1,816
2748,-1,1,-1,828,1203,-1,-1,-1,1,817
2749,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2750,-1,-1,-1,829,1204,184,-1,-1,-1,-1
2751,-1,-1,-1,829,1205,185,-1,-1,-1,-1
2752,-1,1,-1,-1,1206,-1,-1,-1,1,-1
2753,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2754,-1,1,-1,-1,1207,-1,-1,-1,1,-1
2755,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2756,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2757,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2758,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2759,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2760,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2761,-1,1,-1,830,1208,-1,-1,-1,1,818
2762,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2763,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2764,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2765,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2766,-1,1,-1,831,1209,186,-1,-1,1,819
2767,-1,1,-1,832,1210,-1,-1,-1,1,820
2768,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2769,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2770,-1,1,-1,833,1211,187,-1,-1,1,821
2771,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2772,-1,1,-1,834,1212,-1,-1,-1,1,822
2773,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2774,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2775,-1,1,-1,-1,1213,-1,-1,-1,1,-1
2776,-1,1,-1,835,-1,188,-1,-1,1,823
2777,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2778,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2779,-1,1,-1,-1,1214,-1,-1,-1,1,-1
2780,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2781,-1,1,-1,835,1215,189,-1,-1,1,823
2782,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2783,-1,1,16,836,1216,-1,-1,-1,1,824
2784,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2785,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2786,-1,1,-1,837,1217,-1,-1,-1,1,825
2787,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2788,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2789,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2790,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2791,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2792,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2793,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2794,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2795,-1,1,-1,838,1217,190,-1,-1,1,826
2796,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2797,-1,1,-1,-1,1218,-1,-1,-1,1,-1
2798,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2799,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2800,-1,1,-1,839,-1,191,-1,-1,1,827
2801,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2802,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2803,-1,1,-1,-1,-1,192,-1,-1,1,-1
2804,-1,1,-1,-1,-1,193,-1,-1,1,-1
2805,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2806,-1,1,-1,840,1219,-1,-1,-1,1,828
2807,-1,1,-1,841,1220,-1,-1,-1,1,829
2808,-1,1,-1,841,1221,-1,-1,-1,1,829
2809,-1,1,-1,842,1222,-1,-1,-1,1,830
2810,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2811,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2812,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2813,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2814,-1,1,-1,843,1223,-1,-1,-1,1,831
2815,-1,1,-1,-1,1224,-1,-1,-1,1,-1
2816,-1,1,-1,844,-1,-1,-1,-1,1,832
2817,-1,1,-1,845,-1,-1,-1,-1,1,833
2818,-1,1,-1,846,1225,-1,-1,-1,1,834
2819,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2820,-1,1,-1,847,1226,-1,-1,-1,1,835
2821,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2822,-1,1,-1,847,1227,-1,-1,-1,1,835
2823,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2824,-1,1,-1,847,1228,-1,-1,-1,1,835
2825,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2826,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2827,-1,1,-1,-1,1229,-1,-1,-1,1,-1
2828,-1,1,-1,-1,1230,-1,-1,-1,1,-1
2829,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2830,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2831,-1,1,-1,-1,-1,194,-1,-1,1,-1
2832,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2833,-1,1,-1,848,1231,-1,-1,-1,1,836
2834,-1,1,-1,-1,1232,-1,-1,-1,1,-1
2835,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2836,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2837,-1,1,-1,849,1233,-1,-1,-1,1,837
2838,-1,1,-1,850,1234,-1,-1,-1,1,838
2839,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2840,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2841,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2842,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2843,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2844,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2845,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2846,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2847,-1,1,-1,851,1234,-1,-1,-1,1,839
2848,-1,1,-1,851,1235,195,-1,-1,1,839
2849,-1,1,-1,-1,1235,-1,-1,-1,1,-1
2850,-1,1,-1,-1,1236,-1,-1,-1,1,-1
2851,-1,1,-1,851,1237,-1,-1,-1,1,839
2852,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2853,-1,1,-1,852,1238,-1,-1,-1,1,840
2854,-1,1,-1,853,1239,-1,-1,-1,1,841
2855,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2856,-1,1,-1,854,1240,-1,-1,-1,1,842
2857,-1,1,-1,855,1241,-1,-1,-1,1,843
2858,-1,1,-1,-1,1242,-1,-1,-1,1,-1
2859,-1,1,-1,-1,1243,-1,-1,-1,1,-1
2860,-1,1,-1,856,1244,-1,-1,-1,1,844
2861,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2862,-1,1,-1,857,1245,-1,-1,-1,1,845
2863,-1,1,-1,858,1246,-1,-1,-1,1,846
2864,-1,1,-1,859,1247,-1,-1,-1,1,847
2865,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2866,-1,1,-1,860,-1,-1,-1,-1,1,848
2867,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2868,-1,1,-1,861,1248,-1,-1,-1,1,849
2869,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2870,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2871,-1,1,-1,862,1249,196,-1,-1,1,850
2872,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2873,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2874,-1,1,-1,-1,1249,-1,-1,-1,1,-1
2875,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2876,-1,1,-1,863,1250,-1,-1,-1,1,851
2877,-1,1,-1,864,1251,-1,-1,-1,1,852
2878,-1,1,-1,865,1252,-1,-1,-1,1,853
2879,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2880,-1,1,-1,865,1253,-1,-1,-1,1,853
2881,-1,1,-1,-1,1254,-1,-1,-1,1,-1
2882,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2883,-1,1,-1,865,1255,-1,-1,-1,1,853
2884,-1,1,-1,866,1256,-1,-1,-1,1,854
2885,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2886,-1,1,-1,867,1257,-1,-1,-1,1,855
2887,-1,1,-1,-1,1258,-1,-1,-1,1,-1
2888,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2889,-1,1,-1,867,1259,-1,-1,-1,1,855
2890,-1,1,-1,868,1260,-1,-1,-1,1,856
2891,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2892,-1,1,-1,868,1261,-1,-1,-1,1,856
2893,-1,1,-1,869,1262,-1,-1,-1,1,857
2894,-1,1,-1,870,1263,-1,-1,-1,1,858
2895,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2896,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2897,-1,1,-1,871,1264,197,-1,-1,1,859
2898,-1,1,-1,872,1265,-1,-1,-1,1,860
2899,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2900,-1,1,-1,-1,1266,-1,-1,-1,1,-1
2901,-1,1,-1,-1,1267,-1,-1,-1,1,-1
2902,-1,1,-1,-1,1268,-1,-1,-1,1,-1
2903,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2904,-1,1,-1,873,1269,-1,-1,-1,1,861
2905,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2906,-1,1,-1,874,1270,-1,-1,-1,1,862
2907,-1,1,-1,875,1271,-1,-1,-1,1,863
2908,-1,1,-1,876,1272,-1,-1,-1,1,864
2909,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2910,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2911,-1,1,17,-1,-1,-1,-1,-1,1,-1
2912,-1,1,-1,877,1273,-1,-1,-1,1,865
2913,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2914,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2915,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2916,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2917,-1,1,18,-1,-1,-1,-1,-1,1,-1
2918,-1,1,-1,878,-1,-1,-1,-1,1,866
2919,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2920,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2921,-1,1,-1,879,1274,-1,-1,-1,1,867
2922,-1,1,-1,879,1275,-1,-1,-1,1,867
2923,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2924,-1,1,-1,880,-1,-1,-1,-1,1,868
2925,-1,1,-1,-1,1276,-1,-1,-1,1,-1
2926,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2927,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2928,-1,1,-1,-1,-1,198,-1,-1,1,-1
2929,-1,1,-1,881,1277,-1,-1,-1,1,869
2930,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2931,-1,1,-1,882,1278,-1,-1,-1,1,870
2932,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2933,-1,1,-1,883,1279,-1,-1,-1,1,871
2934,-1,1,-1,884,1279,-1,-1,-1,1,872
2935,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2936,-1,1,-1,-1,1279,-1,-1,-1,1,-1
2937,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2938,-1,1,-1,884,-1,-1,-1,-1,1,872
2939,-1,1,-1,-1,1280,-1,-1,-1,1,-1
2940,-1,1,-1,884,1281,-1,-1,-1,1,872
2941,-1,1,-1,-1,1282,-1,-1,-1,1,-1
2942,-1,1,19,-1,-1,-1,-1,-1,1,-1
2943,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2944,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2945,-1,1,-1,884,1283,199,-1,-1,1,872
2946,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2947,-1,1,-1,885,1284,-1,-1,-1,1,873
2948,-1,1,-1,886,-1,-1,-1,-1,1,874
2949,-1,1,-1,887,1285,-1,-1,-1,1,875
2950,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2951,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2952,-1,1,-1,887,1286,-1,-1,-1,1,875
2953,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2954,-1,1,-1,888,1287,-1,-1,-1,1,876
2955,-1,1,-1,889,1288,-1,-1,-1,1,877
2956,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2957,-1,1,-1,890,1289,-1,-1,-1,1,878
2958,-1,1,-1,-1,-1,200,-1,-1,1,-1
2959,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2960,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2961,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2962,-1,1,-1,891,1290,-1,-1,-1,1,879
2963,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2964,-1,1,-1,892,1291,-1,-1,-1,1,880
2965,-1,1,-1,893,1292,-1,-1,-1,1,881
2966,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2967,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2968,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2969,-1,1,-1,894,-1,-1,-1,-1,1,882
2970,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2971,-1,1,-1,894,1293,-1,-1,-1,1,882
2972,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2973,-1,1,-1,-1,1294,-1,-1,-1,1,-1
2974,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2975,-1,1,-1,-1,1294,-1,-1,-1,1,-1
2976,-1,1,-1,895,1295,-1,-1,-1,1,883
2977,-1,1,-1,895,1296,-1,-1,-1,1,883
2978,-1,1,-1,-1,1297,-1,-1,-1,1,-1
2979,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2980,-1,1,-1,896,1298,-1,-1,-1,1,884
2981,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2982,-1,1,-1,-1,1299,-1,-1,-1,1,-1
2983,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2984,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2985,-1,1,-1,897,1300,-1,-1,-1,1,885
2986,-1,1,-1,-1,-1,201,-1,-1,1,-1
2987,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2988,-1,1,-1,898,1301,-1,-1,-1,1,886
2989,-1,1,-1,899,1302,-1,-1,-1,1,887
2990,-1,1,-1,900,1303,-1,-1,-1,1,888
2991,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2992,-1,1,-1,901,1303,202,-1,-1,1,889
2993,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2994,-1,1,-1,902,1304,-1,-1,-1,1,890
2995,-1,1,-1,-1,-1,-1,-1,-1,1,-1
2996,-1,1,-1,903,1305,-1,-1,-1,1,891
2997,-1,1,-1,904,1306,203,-1,-1,1,892
2998,-1,1,-1,905,-1,204,-1,-1,1,893
2999,-1,1,-1,906,-1,-1,-1,-1,1,894
3000,-1,1,-1,907,1307,-1,-1,-1,1,895
3001,-1,1,-1,907,1308,-1,-1,-1,1,895
3002,-1,1,-1,-1,1309,-1,-1,-1,1,-1
3003,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3004,-1,1,-1,-1,1310,-1,-1,-1,1,-1
3005,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3006,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3007,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3008,-1,1,-1,-1,1311,-1,-1,-1,1,-1
3009,-1,1,-1,-1,1312,-1,-1,-1,1,-1
3010,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3011,-1,1,-1,908,1313,-1,-1,-1,1,896
3012,-1,1,-1,-1,1314,-1,-1,-1,1,-1
3013,-1,1,-1,908,1315,-1,-1,-1,1,896
3014,-1,1,-1,-1,1316,-1,-1,-1,1,-1
3015,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3016,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3017,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3018,-1,1,-1,908,1316,205,-1,-1,1,896
3019,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3020,-1,-1,-1,-1,1317,206,-1,-1,-1,-1
3021,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3022,-1,1,-1,909,1318,-1,-1,-1,1,897
3023,-1,1,-1,910,1319,-1,-1,-1,1,898
3024,-1,1,-1,911,1320,-1,-1,-1,1,899
3025,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3026,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3027,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3028,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3029,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3030,-1,1,-1,912,1321,-1,-1,-1,1,900
3031,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3032,-1,1,-1,912,-1,-1,-1,-1,1,900
3033,-1,1,-1,913,1322,207,-1,-1,1,901
3034,-1,1,-1,914,1323,-1,-1,-1,1,902
3035,-1,1,-1,-1,1324,-1,-1,-1,1,-1
3036,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3037,-1,1,-1,915,1325,-1,-1,-1,1,903
3038,-1,1,-1,916,1326,-1,-1,-1,1,904
3039,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3040,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3041,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3042,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3043,-1,1,-1,917,1326,-1,-1,-1,1,905
3044,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3045,-1,1,-1,918,1327,-1,-1,-1,1,906
3046,-1,1,-1,-1,1328,-1,-1,-1,1,-1
3047,-1,1,-1,-1,1329,-1,-1,-1,1,-1
3048,-1,1,-1,919,1330,-1,-1,-1,1,907
3049,-1,1,-1,-1,1331,-1,-1,-1,1,-1
3050,-1,1,-1,-1,-1,208,-1,-1,1,-1
3051,-1,1,-1,-1,1332,-1,-1,-1,1,-1
3052,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3053,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3054,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3055,-1,1,-1,919,1333,-1,-1,-1,1,907
3056,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3057,-1,1,-1,919,1334,-1,-1,-1,1,907
3058,-1,1,-1,-1,1335,-1,-1,-1,1,-1
3059,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3060,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3061,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3062,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3063,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3064,-1,1,-1,-1,-1,209,-1,-1,1,-1
3065,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3066,-1,1,-1,-1,1336,-1,-1,-1,1,-1
3067,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3068,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3069,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3070,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3071,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3072,-1,1,-1,920,1337,-1,-1,-1,1,908
3073,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3074,-1,1,-1,-1,-1,210,-1,-1,1,-1
3075,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3076,-1,1,-1,921,1338,-1,-1,-1,1,909
3077,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3078,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3079,-1,1,-1,922,1338,-1,-1,-1,1,910
3080,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3081,-1,1,-1,923,1339,-1,-1,-1,1,911
3082,-1,1,-1,-1,1340,-1,-1,-1,1,-1
3083,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3084,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3085,-1,1,-1,924,-1,-1,-1,-1,1,912
3086,-1,1,-1,-1,-1,211,-1,-1,1,-1
3087,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3088,-1,1,-1,924,1341,212,-1,-1,1,912
3089,-1,1,-1,924,1341,-1,-1,-1,1,912
3090,-1,1,-1,924,1342,-1,-1,-1,1,912
3091,-1,1,-1,925,1342,-1,-1,-1,1,913
3092,-1,1,-1,-1,-1,-1,-1,-1,1,-1
3093,-1,1,-1,-1,1342,-1,-1,-1,1,-1
