author,datepublished,recipeyield,preptime,cooktime,recipecategory,totaltime,datemodified,publisher,isaccessibleforfree
0,2598,1617,1733,-1,1915,1997,1518,0,0
0,2599,1617,1734,1458,1916,1998,1519,0,0
0,2600,1617,1735,1459,1917,1999,-1,0,0
0,2601,1617,1735,1460,1918,2000,1520,0,0
0,2602,1618,1736,-1,1918,2001,1521,0,0
0,2603,1618,1737,1461,1918,2002,1522,0,0
0,2604,-1,-1,-1,1919,-1,1523,0,0
0,2605,1618,1738,1462,1920,2002,1524,0,0
0,2606,1619,1739,1463,1921,2003,-1,0,0
0,2607,1619,1739,-1,1922,2004,1525,0,0
0,2608,1620,1740,1464,1923,2005,1526,0,0
0,2609,1620,1740,1465,1924,2006,1527,0,0
0,2610,1621,1741,1466,1925,2007,1528,0,0
0,2611,1622,1742,1466,1926,2008,1529,0,0
0,2612,1622,1742,1467,1927,2009,1530,0,0
0,2613,1623,1743,1468,1927,2010,-1,0,0
0,2614,1624,1744,1469,1928,2011,-1,0,0
0,2615,1624,1745,-1,1928,2012,1531,0,0
0,2616,1624,1746,1470,1929,2013,1532,0,0
0,2617,1624,-1,-1,1930,-1,-1,0,0
0,2618,1625,1747,1471,1931,2014,-1,0,0
0,2619,1626,1748,1471,1932,2015,-1,0,0
0,2620,1626,1749,1472,1933,2016,1533,0,0
0,2621,1626,1750,-1,1934,2017,-1,0,0
0,2622,1627,1751,-1,1935,2018,-1,0,0
0,2623,1628,1751,1473,1936,2019,-1,0,0
0,2624,1629,1752,1474,1937,2020,1534,0,0
0,2625,1629,1753,1474,1938,2021,1535,0,0
0,2626,1629,1754,1475,1939,2022,-1,0,0
0,2627,1629,1755,1476,1940,2023,1536,0,0
0,2628,1630,1756,1476,1940,2024,1537,0,0
