recipeinstructions,author,recipeingredient,recipeyield,recipecategory,totaltime,recipecuisine,aggregaterating,nutrition,video,cookingmethod,mainentity,position,reviews
-1,-1,-1,17877,8637,22557,-1,-1,-1,-1,7327,1270,23069,-1
-1,-1,-1,17878,8637,22558,-1,-1,-1,-1,-1,1270,23070,-1
-1,-1,-1,17879,8637,22559,4965,-1,-1,-1,-1,1270,23071,-1
-1,-1,-1,17879,8637,22560,-1,-1,-1,-1,7327,1270,23072,-1
-1,-1,-1,17880,8637,22561,-1,-1,-1,-1,7328,1270,23073,-1
-1,-1,-1,17881,8637,22562,-1,-1,-1,-1,7329,1270,23074,-1
-1,-1,-1,17882,8638,22563,-1,-1,-1,-1,7329,1270,23075,-1
-1,-1,-1,17883,-1,22564,4966,-1,-1,-1,7330,1270,23076,-1
-1,-1,-1,17884,8639,22565,-1,-1,-1,-1,-1,1270,23077,-1
-1,-1,-1,17885,8640,22566,-1,-1,-1,-1,-1,1270,23078,-1
-1,-1,-1,17886,-1,22567,-1,-1,-1,-1,-1,1270,23079,-1
-1,-1,-1,17887,8641,22568,4967,-1,-1,-1,-1,1270,23080,-1
-1,-1,-1,17888,8641,22569,-1,-1,-1,-1,-1,1270,23081,-1
-1,-1,-1,17889,8642,22570,-1,-1,-1,-1,-1,1270,23082,-1
-1,-1,-1,17890,-1,22571,-1,-1,-1,-1,-1,1270,23083,-1
-1,-1,-1,17891,8643,22572,4968,-1,-1,-1,-1,1270,23084,-1
-1,-1,-1,17892,8643,22572,4968,-1,-1,-1,7331,1270,23085,-1
-1,-1,-1,17893,8643,22573,-1,-1,-1,-1,-1,1270,23086,-1
-1,-1,-1,17894,8644,22574,4969,-1,-1,-1,-1,1270,23087,-1
-1,-1,-1,17895,8644,22574,4969,-1,-1,-1,-1,1270,23088,-1
-1,-1,-1,17896,8644,22575,-1,-1,-1,-1,-1,1270,23089,-1
-1,-1,-1,17896,8644,22575,-1,-1,-1,-1,-1,1270,23090,-1
-1,-1,-1,17897,-1,22576,-1,-1,-1,-1,7332,1270,23091,-1
-1,-1,-1,17898,-1,22577,-1,-1,-1,-1,-1,1270,23092,-1
-1,-1,-1,17899,8645,22578,-1,-1,-1,-1,7333,1270,23093,-1
-1,-1,-1,17899,8646,22578,4970,-1,-1,-1,7334,1270,23094,-1
-1,-1,-1,17900,8647,22579,-1,-1,-1,-1,7334,1270,23095,-1
-1,-1,-1,17901,8648,22580,-1,-1,-1,-1,-1,1271,-1,-1
-1,-1,-1,17902,8649,22581,4971,-1,-1,-1,-1,1272,23096,-1
-1,-1,-1,17902,8649,22582,4971,-1,-1,-1,-1,1272,23097,-1
-1,-1,-1,17903,8649,22583,4971,-1,-1,-1,-1,1272,23098,-1
-1,-1,-1,17904,8650,22584,-1,-1,-1,-1,-1,1273,-1,-1
-1,-1,-1,17905,-1,22585,4972,-1,-1,-1,-1,1274,23099,-1
-1,-1,-1,17906,8651,22585,-1,-1,-1,-1,-1,1274,23100,-1
-1,-1,-1,17907,8652,22586,4973,-1,-1,-1,7334,1274,23101,-1
-1,-1,-1,17908,8652,22587,-1,-1,-1,-1,7334,1274,23102,-1
-1,-1,-1,17909,8652,22588,4974,-1,-1,-1,7335,1274,23103,-1
-1,-1,-1,17910,-1,22589,-1,-1,-1,-1,-1,1274,23104,-1
-1,-1,-1,17911,-1,22590,-1,-1,-1,-1,7336,1274,23105,-1
-1,-1,-1,17912,-1,22591,4975,-1,-1,-1,7337,1274,23106,-1
-1,-1,-1,17912,-1,22592,-1,-1,-1,-1,7337,1274,23107,-1
-1,-1,-1,17913,-1,22592,-1,-1,-1,-1,-1,1274,23108,-1
-1,-1,-1,17913,-1,22593,-1,-1,-1,-1,-1,1274,23109,-1
-1,-1,-1,17913,8652,22594,-1,-1,-1,-1,-1,1274,23110,-1
-1,-1,-1,17914,8652,22595,-1,-1,-1,-1,-1,1274,23111,-1
-1,-1,-1,17915,8653,22596,-1,-1,-1,-1,7338,1274,23112,-1
-1,-1,-1,17916,-1,22597,-1,-1,-1,-1,7339,1274,23113,-1
-1,-1,-1,17917,8654,22598,-1,-1,-1,-1,-1,1274,23114,-1
-1,-1,-1,17918,8655,22599,-1,-1,-1,-1,7339,1274,23115,-1
-1,-1,-1,17919,8656,22600,-1,-1,-1,-1,-1,1274,23116,-1
-1,-1,-1,17920,8656,22601,4976,-1,-1,-1,7340,1274,23117,-1
-1,-1,-1,17921,8656,22602,-1,-1,-1,-1,-1,1274,23118,-1
-1,-1,-1,17922,8657,22603,4977,-1,-1,-1,7341,1274,23119,-1
-1,-1,-1,17923,8658,22604,-1,-1,-1,-1,-1,1274,23120,-1
-1,-1,-1,17924,8659,22605,-1,-1,-1,-1,7342,1274,23121,-1
-1,-1,-1,17925,8660,22606,-1,-1,-1,-1,7343,1274,23122,-1
-1,-1,-1,17926,-1,22607,-1,-1,-1,-1,-1,1274,23123,-1
-1,-1,-1,17927,8661,22608,-1,-1,-1,-1,7343,1274,23124,-1
-1,-1,-1,17928,-1,22609,-1,-1,-1,-1,7344,1274,-1,-1
-1,-1,-1,17929,8662,22610,-1,-1,-1,-1,7345,1274,23125,-1
-1,-1,-1,17930,-1,22611,-1,-1,-1,-1,-1,1274,23126,-1
-1,-1,-1,17931,-1,22611,-1,-1,-1,-1,7345,1274,23127,-1
-1,-1,-1,17932,-1,22612,-1,-1,-1,-1,7346,1274,23128,-1
-1,-1,-1,17933,8662,22613,-1,-1,-1,-1,7347,1274,23129,-1
-1,-1,-1,17934,8663,22614,4977,-1,-1,-1,7348,1274,23130,-1
-1,-1,-1,17935,8664,22615,-1,-1,-1,-1,7348,1274,23131,-1
-1,-1,-1,17936,8665,22616,4977,-1,-1,-1,7348,1274,23132,-1
-1,-1,-1,17937,8666,22617,-1,-1,-1,-1,7349,1274,23133,-1
-1,-1,-1,17938,8666,22618,4977,-1,-1,-1,7350,1274,23134,-1
-1,-1,-1,17939,-1,22619,-1,-1,-1,-1,-1,1274,23135,-1
-1,-1,-1,17939,8667,22620,-1,-1,-1,-1,-1,1274,23136,-1
-1,-1,-1,17939,8667,22621,-1,-1,-1,-1,-1,1274,23137,-1
-1,-1,-1,17939,8667,22622,4978,-1,-1,-1,-1,1274,23138,-1
-1,-1,-1,17939,8668,22623,-1,-1,-1,-1,-1,1274,23139,-1
-1,-1,-1,17940,8669,22624,-1,-1,-1,-1,-1,1274,23140,-1
-1,-1,-1,17941,8669,22625,-1,-1,-1,-1,-1,1274,23141,-1
-1,-1,-1,17942,8669,22626,-1,-1,-1,-1,-1,1274,23142,-1
-1,-1,-1,17943,8669,22627,-1,-1,-1,-1,-1,1274,23143,-1
-1,-1,-1,17943,8670,22628,-1,-1,-1,-1,-1,1274,23144,-1
-1,-1,-1,17944,8670,22629,-1,-1,-1,-1,-1,1274,23145,-1
-1,-1,-1,17944,8670,22630,-1,-1,-1,-1,-1,1274,23146,-1
-1,-1,-1,17945,8670,22630,-1,-1,-1,-1,-1,1274,23147,-1
-1,-1,-1,17946,8670,22631,-1,-1,-1,-1,7351,1274,23148,-1
-1,-1,-1,17947,-1,22632,-1,-1,-1,-1,7352,1274,23149,-1
-1,-1,-1,17947,8671,22633,-1,-1,-1,-1,-1,1274,23150,-1
-1,-1,-1,17948,-1,22634,4979,-1,-1,-1,-1,1274,23151,-1
-1,-1,-1,17949,8672,22635,4980,-1,-1,-1,7352,1274,23151,-1
-1,-1,-1,17950,8673,22636,4980,-1,-1,-1,-1,1274,23152,-1
-1,-1,-1,17951,-1,22637,-1,-1,-1,-1,7353,1274,23153,-1
-1,-1,-1,17952,8674,22638,4981,-1,-1,-1,7354,1274,23153,-1
-1,-1,-1,17952,8674,22639,-1,-1,-1,-1,7355,1274,23154,-1
-1,-1,-1,17952,8674,22640,-1,-1,-1,-1,7356,1274,23155,-1
-1,-1,-1,17953,8674,22641,4982,-1,-1,-1,7356,1274,23156,-1
-1,-1,-1,17954,8674,22642,-1,-1,-1,-1,7357,1275,-1,-1
-1,-1,-1,17954,8674,22643,-1,-1,-1,-1,-1,1276,23157,-1
-1,-1,-1,17955,8675,22644,-1,-1,-1,-1,-1,1276,23158,-1
-1,-1,-1,17956,8676,22645,-1,-1,-1,-1,7358,1276,23159,-1
-1,-1,-1,17956,-1,22646,-1,-1,-1,-1,-1,1276,23160,-1
-1,-1,-1,17957,-1,22647,-1,-1,-1,-1,-1,1276,23161,-1
-1,-1,-1,17958,8677,22648,4983,-1,-1,-1,-1,1276,23162,-1
-1,-1,-1,17958,8678,22649,-1,-1,-1,-1,7359,1276,23163,-1
-1,-1,-1,17959,8679,22650,-1,-1,-1,-1,-1,1276,23164,-1
-1,-1,-1,17960,8680,22651,4984,-1,-1,-1,7359,1276,23165,-1
-1,-1,-1,17961,8681,22652,-1,-1,-1,-1,-1,1276,23166,-1
-1,-1,-1,17961,8681,22653,-1,-1,-1,-1,7360,1276,23167,-1
-1,-1,-1,17961,8682,22654,-1,-1,-1,-1,7361,1276,23168,-1
-1,-1,-1,17962,8682,22655,-1,-1,-1,-1,-1,1276,23169,-1
-1,-1,-1,17963,8682,22655,4985,-1,-1,-1,7361,1276,23170,-1
-1,-1,-1,17964,8683,22656,4986,-1,-1,-1,7362,1276,23171,-1
-1,-1,-1,17965,-1,22656,4986,-1,-1,-1,7362,1276,23172,-1
-1,-1,-1,17966,8683,22657,-1,-1,-1,-1,-1,1276,23173,-1
-1,-1,-1,17967,8683,22658,-1,-1,-1,-1,7362,1276,23174,-1
-1,-1,-1,17968,8683,22659,4986,-1,-1,-1,7362,1276,23175,-1
-1,-1,-1,17969,8683,22660,-1,-1,-1,-1,-1,1276,23176,-1
-1,-1,-1,17970,8684,22661,-1,-1,-1,-1,-1,1276,23177,-1
-1,-1,-1,17971,8684,22662,4987,-1,-1,-1,7363,1276,23178,-1
-1,-1,-1,17971,8684,22663,-1,-1,-1,-1,-1,1276,23179,-1
-1,-1,-1,17972,8684,22664,-1,-1,-1,-1,7363,1276,23180,-1
-1,-1,-1,17973,-1,22665,4988,-1,-1,-1,-1,1276,23181,-1
-1,-1,-1,17974,8684,22666,4989,-1,-1,-1,7364,1276,23182,-1
-1,-1,-1,17975,8685,22667,-1,-1,-1,-1,7365,1276,23183,-1
-1,-1,-1,17976,8686,22668,-1,-1,-1,-1,-1,1276,23184,-1
-1,-1,-1,17977,-1,22669,4990,-1,-1,-1,7365,1276,23185,-1
-1,-1,-1,17978,8687,22669,-1,-1,-1,-1,7365,1276,23186,-1
-1,-1,-1,17979,8687,22670,-1,-1,-1,-1,7365,1276,23187,-1
-1,-1,-1,17980,8687,22671,-1,-1,-1,-1,7365,1276,23188,-1
-1,-1,-1,17981,-1,22672,-1,-1,-1,-1,-1,1276,23189,-1
-1,-1,-1,17982,8688,22673,-1,-1,-1,-1,7366,1276,23190,-1
-1,-1,-1,17983,8689,22674,-1,-1,-1,-1,-1,1276,23191,-1
-1,-1,-1,17984,8690,22675,4990,-1,-1,-1,-1,1276,23192,-1
-1,-1,-1,17984,8690,22676,-1,-1,-1,-1,7367,1276,23193,-1
-1,-1,-1,17985,8690,22677,-1,-1,-1,-1,-1,1276,23194,-1
-1,-1,-1,17986,8691,22678,4991,-1,-1,-1,7367,1276,23195,-1
-1,-1,-1,17987,8692,22679,-1,-1,-1,-1,-1,1276,23196,-1
-1,-1,-1,17988,8692,22680,-1,-1,-1,-1,7367,1276,23197,-1
-1,-1,-1,17989,8693,22681,4992,-1,-1,-1,-1,1276,23198,-1
-1,-1,-1,17990,8693,22682,-1,-1,-1,-1,-1,1276,23199,-1
-1,-1,-1,17991,8694,22683,-1,-1,-1,-1,-1,1276,23200,-1
-1,-1,-1,17992,-1,22684,-1,-1,-1,-1,7368,1276,23201,-1
-1,-1,-1,17993,-1,22685,-1,-1,-1,-1,-1,1276,23202,-1
-1,-1,-1,17994,8695,22686,-1,-1,-1,-1,7369,1276,23203,-1
-1,-1,-1,17995,8696,22687,-1,-1,-1,-1,-1,1276,23204,-1
-1,-1,-1,17996,-1,22688,-1,-1,-1,-1,7370,1276,23205,-1
-1,-1,-1,17997,-1,22689,-1,-1,-1,-1,7371,1276,23206,-1
-1,-1,-1,17998,8697,22690,4993,-1,-1,-1,-1,1276,23207,-1
-1,-1,-1,17998,8697,22691,-1,-1,-1,-1,7372,1276,23208,-1
-1,-1,-1,17998,8698,22692,4994,-1,-1,-1,7373,1276,23209,-1
-1,-1,-1,17998,-1,22693,-1,-1,-1,-1,-1,1276,23210,-1
-1,-1,-1,17999,8699,22694,-1,-1,-1,-1,7374,1276,23211,-1
-1,-1,-1,18000,-1,22695,4995,-1,-1,-1,-1,1276,23212,-1
-1,-1,-1,18000,-1,22696,-1,-1,-1,-1,-1,1276,23213,-1
-1,-1,-1,18001,8700,22697,-1,-1,-1,-1,7375,1276,23214,-1
-1,-1,-1,18002,8701,22698,4996,-1,-1,-1,7375,1276,23215,-1
-1,-1,-1,18003,8701,22699,4996,-1,-1,-1,7375,1276,23216,-1
-1,-1,-1,18004,8701,22700,4996,-1,-1,-1,7375,1276,23217,-1
-1,-1,-1,18005,8701,22701,4996,-1,-1,-1,7375,1276,23218,-1
-1,-1,-1,18005,8701,22702,-1,-1,-1,-1,7375,1276,23219,-1
-1,-1,-1,18006,-1,22703,4997,-1,-1,-1,-1,1276,23220,-1
-1,-1,-1,18007,-1,22704,4998,-1,-1,-1,7376,1276,23221,-1
-1,-1,-1,18008,8702,22705,-1,-1,-1,-1,-1,1276,23222,-1
-1,-1,-1,18008,8702,22706,-1,-1,-1,-1,7376,1276,23223,-1
-1,-1,-1,18008,8702,22707,-1,-1,-1,-1,-1,1276,23224,-1
-1,-1,-1,18009,8703,22708,-1,-1,-1,-1,-1,1276,23225,-1
-1,-1,-1,18010,8704,22709,4999,-1,-1,-1,-1,1276,23226,-1
-1,-1,-1,18011,8705,22710,-1,-1,-1,-1,7377,1276,23227,-1
-1,-1,-1,18012,8705,22711,-1,-1,-1,-1,-1,1276,23228,-1
-1,-1,-1,18013,8705,22712,-1,-1,-1,-1,-1,1276,23229,-1
-1,-1,-1,18014,8705,22713,-1,-1,-1,-1,-1,1276,23230,-1
-1,-1,-1,18014,8706,22714,-1,-1,-1,-1,7378,1276,23230,-1
-1,-1,-1,18015,8706,22715,5000,-1,-1,-1,7378,1276,23231,-1
-1,-1,-1,18016,8706,22716,-1,-1,-1,-1,7378,1276,23232,-1
-1,-1,-1,18016,8707,22717,-1,-1,-1,-1,7378,1276,23233,-1
-1,-1,-1,18017,8708,22718,5001,-1,-1,-1,-1,1276,23234,-1
-1,-1,-1,18018,8709,22719,-1,-1,-1,-1,7379,1276,23235,-1
-1,-1,-1,18019,-1,22720,5002,-1,-1,-1,7379,1276,23236,-1
-1,-1,-1,18020,-1,22721,-1,-1,-1,-1,-1,1276,23237,-1
-1,-1,-1,18020,8710,22722,5003,-1,-1,-1,-1,1276,23238,-1
-1,-1,-1,18021,8711,22723,-1,-1,-1,-1,7379,1276,23239,-1
-1,-1,-1,18022,8711,22724,-1,-1,-1,-1,7379,1276,23240,-1
-1,-1,-1,18022,8712,22725,-1,-1,-1,-1,-1,1276,23241,-1
-1,-1,-1,18023,8712,22726,-1,-1,-1,-1,-1,1276,23242,-1
-1,-1,-1,18024,8712,22727,-1,-1,-1,-1,-1,1276,23243,-1
-1,-1,-1,18025,8712,22728,-1,-1,-1,-1,7380,1276,23244,-1
-1,-1,-1,18026,8713,22729,-1,-1,-1,-1,7380,1276,23245,-1
-1,-1,-1,18027,8714,22730,5004,-1,-1,-1,7381,1276,23246,-1
-1,-1,-1,18027,8714,22731,-1,-1,-1,-1,7382,1276,23247,-1
-1,-1,-1,18028,8715,22732,5005,-1,-1,-1,7383,1276,23248,-1
-1,-1,-1,18029,-1,22733,5006,-1,-1,-1,7383,1276,23249,-1
-1,-1,-1,18030,8716,22734,-1,-1,-1,-1,-1,1276,23250,-1
-1,-1,-1,18031,8717,22735,-1,-1,-1,-1,7383,1276,23251,-1
-1,-1,-1,18031,8717,22736,-1,-1,-1,-1,-1,1276,23252,-1
-1,-1,-1,18032,8718,22737,-1,-1,-1,-1,7383,1276,23253,-1
-1,-1,-1,18033,-1,22738,-1,-1,-1,-1,7384,1276,23254,-1
-1,-1,-1,18034,-1,22739,5007,-1,-1,-1,-1,1276,23255,-1
-1,-1,-1,18035,8719,22740,-1,-1,-1,-1,-1,1276,23256,-1
-1,-1,-1,18036,8720,22741,-1,-1,-1,-1,7385,1276,23257,-1
-1,-1,-1,18037,-1,22742,-1,-1,-1,-1,-1,1276,23258,-1
-1,-1,-1,18038,8720,22743,-1,-1,-1,-1,-1,1276,23259,-1
-1,-1,-1,18039,-1,22744,-1,-1,-1,-1,-1,1276,23260,-1
-1,-1,-1,18040,8720,22745,-1,-1,-1,-1,-1,1276,23261,-1
-1,-1,-1,18041,-1,22746,-1,-1,-1,-1,-1,1276,23262,-1
-1,-1,-1,18042,-1,22747,-1,-1,-1,-1,-1,1276,23263,-1
-1,-1,-1,18043,8721,22748,-1,-1,-1,-1,7386,1276,23264,-1
-1,-1,-1,18043,8721,22749,-1,-1,-1,-1,-1,1276,23265,-1
-1,-1,-1,18044,8721,22750,-1,-1,-1,-1,-1,1276,23266,-1
-1,-1,-1,18044,8721,22751,-1,-1,-1,-1,7387,1276,23267,-1
-1,-1,-1,18044,-1,22752,5008,-1,-1,-1,7387,1276,23268,-1
-1,-1,-1,18045,8722,22753,-1,-1,-1,-1,7388,1276,23269,-1
-1,-1,-1,18046,8722,22754,5008,-1,-1,-1,7388,1276,23270,-1
-1,-1,-1,18047,8722,22755,-1,-1,-1,-1,7388,1276,23271,-1
-1,-1,-1,18048,-1,22755,5008,-1,-1,-1,-1,1276,23272,-1
-1,-1,-1,18049,8722,22756,-1,-1,-1,-1,7388,1276,23273,-1
-1,-1,-1,18050,8722,22757,5008,-1,-1,-1,7388,1276,23274,-1
-1,-1,-1,18051,8722,22758,5008,-1,-1,-1,7388,1276,23275,-1
-1,-1,-1,18051,8722,22759,5008,-1,-1,-1,-1,1276,23276,-1
-1,-1,-1,18052,-1,22760,-1,-1,-1,-1,7389,1276,23277,-1
-1,-1,-1,18053,8723,22761,-1,-1,-1,-1,7389,1276,23278,-1
-1,-1,-1,18054,8723,22762,-1,-1,-1,-1,7389,1276,23279,-1
-1,-1,-1,18055,8724,22763,5008,-1,-1,-1,7390,1276,-1,-1
-1,-1,-1,18055,-1,22764,-1,-1,-1,-1,-1,1276,-1,-1
-1,-1,-1,18055,8725,22765,5008,-1,-1,-1,7391,1276,-1,-1
-1,-1,-1,18056,-1,22766,-1,-1,-1,-1,-1,1276,23280,-1
-1,-1,-1,18057,8726,22766,-1,-1,-1,-1,7392,1276,23281,-1
-1,-1,-1,18058,8726,22767,-1,-1,-1,-1,-1,1276,23282,-1
-1,-1,-1,18059,8727,22768,-1,-1,-1,-1,7393,1276,23283,-1
-1,-1,-1,18059,8728,22769,-1,-1,-1,-1,7394,1276,23284,-1
-1,-1,-1,18060,8729,22770,-1,-1,-1,-1,7394,1276,23285,-1
-1,-1,-1,18061,-1,22771,5009,-1,-1,-1,-1,1276,23286,-1
-1,-1,-1,18062,8730,22772,-1,-1,-1,-1,-1,1276,23287,-1
-1,-1,-1,18063,8730,22773,-1,-1,-1,-1,7395,1276,23288,-1
-1,-1,-1,18063,8730,22774,5010,-1,-1,-1,7396,1276,23289,-1
-1,-1,-1,18063,-1,22774,-1,-1,-1,-1,7397,1276,23290,-1
-1,-1,-1,18063,8730,22775,-1,-1,-1,-1,7398,1276,23291,-1
-1,-1,-1,18063,-1,22776,5010,-1,-1,-1,7399,1276,23292,-1
-1,-1,-1,18063,-1,22777,-1,-1,-1,-1,-1,1276,23293,-1
-1,-1,-1,18064,-1,22778,-1,-1,-1,-1,-1,1276,23294,-1
-1,-1,-1,18065,8730,22779,-1,-1,-1,-1,7400,1276,23295,-1
-1,-1,-1,18066,8730,22780,-1,-1,-1,-1,7401,1276,23296,-1
-1,-1,-1,18066,8730,22781,-1,-1,-1,-1,7402,1276,23297,-1
-1,-1,-1,18067,8731,22782,-1,-1,-1,-1,7403,1276,23298,-1
-1,-1,-1,18068,8732,22783,-1,-1,-1,-1,-1,1276,23299,-1
-1,-1,-1,18069,8733,22784,-1,-1,-1,-1,-1,1276,23300,-1
-1,-1,-1,18069,8733,22784,-1,-1,-1,-1,-1,1276,23301,-1
-1,-1,-1,18070,-1,22785,-1,-1,-1,-1,-1,1276,23302,-1
-1,-1,-1,18071,8734,22786,5010,-1,-1,-1,7404,1276,23303,-1
-1,-1,-1,18072,8734,22787,-1,-1,-1,-1,-1,1276,23304,-1
-1,-1,-1,18073,8735,22788,-1,-1,-1,-1,7405,1276,23305,-1
-1,-1,-1,18074,8735,22789,-1,-1,-1,-1,7405,1276,23306,-1
-1,-1,-1,18075,8735,22789,-1,-1,-1,-1,7405,1276,23307,-1
-1,-1,-1,18076,8736,22790,-1,-1,-1,-1,-1,1276,23308,-1
-1,-1,-1,18077,-1,22791,-1,-1,-1,-1,-1,1276,23309,-1
-1,-1,-1,18078,8737,22792,-1,-1,-1,-1,-1,1276,23310,-1
-1,-1,-1,18079,8738,22793,-1,-1,-1,-1,-1,1276,23311,-1
-1,-1,-1,18080,8739,22794,-1,-1,-1,-1,7406,1276,23312,-1
-1,-1,-1,18081,8739,22795,5011,-1,-1,-1,7407,1276,23313,-1
-1,-1,-1,18082,8739,22796,-1,-1,-1,-1,-1,1276,23314,-1
-1,-1,-1,18082,-1,22797,-1,-1,-1,-1,-1,1276,-1,-1
-1,-1,-1,18083,8740,22798,-1,-1,-1,-1,7408,1276,23315,-1
-1,-1,-1,18084,8741,22799,-1,-1,-1,-1,-1,1276,23316,-1
-1,-1,-1,18084,-1,22799,-1,-1,-1,-1,-1,1276,23317,-1
-1,-1,-1,18085,8741,22800,-1,-1,-1,-1,7408,1276,23318,-1
-1,-1,-1,18086,8742,22801,-1,-1,-1,-1,-1,1276,23319,-1
-1,-1,-1,18087,8743,22802,-1,-1,-1,-1,7408,1276,23320,-1
-1,-1,-1,18088,-1,22803,-1,-1,-1,-1,7408,1276,23321,-1
-1,-1,-1,18089,8744,22804,-1,-1,-1,-1,7409,1276,23322,-1
-1,-1,-1,18089,8744,22805,-1,-1,-1,-1,7410,1276,23323,-1
-1,-1,-1,18089,8744,22806,-1,-1,-1,-1,-1,1276,23324,-1
-1,-1,-1,18090,8745,22807,5012,-1,-1,-1,7411,1276,23325,-1
-1,-1,-1,18091,8746,22808,-1,-1,-1,-1,7412,1276,23326,-1
-1,-1,-1,18092,8746,22809,-1,-1,-1,-1,-1,1277,-1,-1
-1,-1,-1,18093,8747,22810,5013,-1,-1,-1,7413,1278,23327,-1
-1,-1,-1,18094,-1,22811,-1,-1,-1,-1,-1,1278,23328,-1
-1,-1,-1,18095,8748,22812,5013,-1,-1,-1,7414,1278,23329,-1
-1,-1,-1,18096,8748,22813,5014,-1,-1,-1,7415,1278,23330,-1
-1,-1,-1,18097,8748,22814,-1,-1,-1,-1,-1,1278,23331,-1
-1,-1,-1,18098,8749,22815,5015,-1,-1,-1,7416,1278,23332,-1
-1,-1,-1,18099,8749,22816,5015,-1,-1,-1,7416,1278,23333,-1
-1,-1,-1,18100,8750,22816,5016,-1,-1,-1,-1,1279,-1,-1
-1,-1,-1,18101,-1,22817,-1,-1,-1,-1,7417,1280,23334,-1
-1,-1,-1,18102,8750,22818,5016,-1,-1,-1,7417,1280,23335,-1
-1,-1,-1,18103,-1,22819,-1,-1,-1,-1,-1,1280,23336,-1
-1,-1,-1,18104,8751,22820,-1,-1,-1,-1,-1,1280,23337,-1
-1,-1,-1,18105,8752,22821,-1,-1,-1,-1,-1,1280,23338,-1
-1,-1,-1,18106,8752,22822,-1,-1,-1,-1,7418,1280,23339,-1
-1,-1,-1,18107,-1,22823,-1,-1,-1,-1,-1,1280,23340,-1
-1,-1,-1,18108,8753,22824,-1,-1,-1,-1,7419,1280,23341,-1
-1,-1,-1,18109,8753,22825,-1,-1,-1,-1,-1,1280,23342,-1
-1,-1,-1,18110,8753,22826,-1,-1,-1,-1,7419,1280,23343,-1
-1,-1,-1,18111,8753,22827,5016,-1,-1,-1,7419,1280,23344,-1
-1,-1,-1,18112,8754,22828,5017,-1,-1,-1,7420,1280,23345,-1
-1,-1,-1,18113,8754,22829,-1,-1,-1,-1,7420,1280,23346,-1
-1,-1,-1,18114,8755,22830,5017,-1,-1,-1,-1,1280,23347,-1
-1,-1,-1,18115,8756,22831,-1,-1,-1,-1,7421,1280,23348,-1
-1,-1,-1,18116,8756,22832,-1,-1,-1,-1,7422,1280,23349,-1
-1,-1,-1,18117,8756,22833,-1,-1,-1,-1,-1,1280,23350,-1
-1,-1,-1,18118,8756,22834,-1,-1,-1,-1,-1,1280,23351,-1
-1,-1,-1,18119,8757,22835,-1,-1,-1,-1,7423,1280,23352,-1
-1,-1,-1,18120,-1,22836,5018,-1,-1,-1,-1,1280,23353,-1
-1,-1,-1,18121,8757,22837,-1,-1,-1,-1,-1,1280,23354,-1
-1,-1,-1,18121,8757,22838,-1,-1,-1,-1,-1,1280,23355,-1
-1,-1,-1,18122,-1,22839,-1,-1,-1,-1,7424,1280,23356,-1
-1,-1,-1,18123,8758,22840,5019,-1,-1,-1,-1,1280,23357,-1
-1,-1,-1,18124,-1,22841,-1,-1,-1,-1,-1,1280,23358,-1
-1,-1,-1,18125,8759,22842,-1,-1,-1,-1,7425,1281,-1,-1
-1,-1,-1,18126,8760,22843,-1,-1,-1,-1,7426,1282,23359,-1
-1,-1,-1,18126,8760,22844,5020,-1,-1,-1,7427,1282,23360,-1
-1,-1,-1,18127,8761,22845,-1,-1,-1,-1,-1,1283,-1,-1
-1,-1,-1,18128,8761,22846,-1,-1,-1,-1,7428,1284,23361,-1
-1,-1,-1,18129,-1,22847,5021,-1,-1,-1,7429,1284,23362,-1
-1,-1,-1,18130,8761,22848,-1,-1,-1,-1,7430,1284,23363,-1
-1,-1,-1,18131,8761,22849,5021,-1,-1,-1,7431,1284,23364,-1
-1,-1,-1,18132,8761,22850,-1,-1,-1,-1,-1,1284,23365,-1
-1,-1,-1,18132,8762,22851,-1,-1,-1,-1,7431,1284,23366,-1
-1,-1,-1,18133,8763,22852,-1,-1,-1,-1,7432,1284,23367,-1
-1,-1,-1,18134,8764,22853,-1,-1,-1,-1,7433,1284,23368,-1
-1,-1,-1,18135,-1,22854,-1,-1,-1,-1,-1,1284,23369,-1
-1,-1,-1,18136,-1,22855,-1,-1,-1,-1,7434,1284,23370,-1
-1,-1,-1,18137,-1,22855,-1,-1,-1,-1,-1,1284,23371,-1
-1,-1,-1,18137,8764,22856,-1,-1,-1,-1,-1,1284,23372,-1
-1,-1,-1,18138,-1,22857,-1,-1,-1,-1,-1,1284,23373,-1
-1,-1,-1,18139,8764,22858,-1,-1,-1,-1,-1,1284,23374,-1
-1,-1,-1,18140,8765,22859,-1,-1,-1,-1,-1,1284,-1,-1
-1,-1,-1,18141,-1,22860,-1,-1,-1,-1,-1,1284,23375,-1
-1,-1,-1,18142,-1,22861,-1,-1,-1,-1,-1,1284,23376,-1
-1,-1,-1,18143,8766,22862,-1,-1,-1,-1,-1,1284,23377,-1
-1,-1,-1,18144,8767,22863,5021,-1,-1,-1,7434,1284,23378,-1
-1,-1,-1,18144,8768,22864,5022,-1,-1,-1,-1,1284,23379,-1
-1,-1,-1,18145,-1,22865,-1,-1,-1,-1,-1,1284,23380,-1
-1,-1,-1,18145,8768,22866,5023,-1,-1,-1,-1,1284,23381,-1
-1,-1,-1,18146,8768,22867,-1,-1,-1,-1,7435,1284,23382,-1
-1,-1,-1,18147,8768,22868,-1,-1,-1,-1,7436,1284,23383,-1
