name,startdate,enddate,description,image,offers
8666,9761,8267,-1,-1,0
8667,9762,8268,2367,-1,0
8668,9763,8269,-1,-1,0
8668,9764,8269,-1,-1,0
8669,9765,8270,2367,-1,0
8670,9766,8271,2368,-1,0
8671,9767,8272,-1,-1,0
8672,9768,8273,2369,-1,0
8673,9769,8274,-1,-1,0
8673,9770,8274,-1,-1,0
8674,9771,8275,2369,-1,0
8675,9772,8276,-1,-1,0
8676,9773,8277,-1,-1,0
8677,9774,8278,2369,-1,0
8678,9775,8279,-1,-1,0
8679,9776,8280,2369,-1,0
8680,9777,8281,-1,-1,0
8681,9778,8282,-1,-1,0
8682,9779,8283,2370,-1,0
8683,9780,8284,-1,-1,0
8684,9781,8285,-1,-1,0
8685,9782,8286,-1,-1,0
8686,9783,8287,2370,-1,0
8687,9784,8288,-1,-1,0
8688,9785,8289,-1,-1,0
8689,9786,8290,2371,-1,0
8690,9787,8291,-1,-1,0
8691,9788,8292,2371,-1,0
8692,9789,8293,-1,-1,0
8692,9790,8293,-1,-1,0
8693,9791,8294,2372,-1,0
8694,9792,8295,-1,-1,0
8695,9793,8296,2373,-1,0
8696,9794,8297,-1,-1,0
8697,9795,8298,-1,-1,0
8698,9796,8299,2373,-1,0
8699,9797,8300,-1,-1,0
8699,9798,8300,-1,-1,0
8700,9799,8301,-1,-1,0
8701,9800,8302,-1,-1,0
8701,9801,8302,-1,-1,0
8702,9802,8303,2373,-1,0
8703,9802,8303,2373,-1,0
8704,9803,8304,-1,-1,0
8705,9804,8305,2374,-1,0
8706,9805,8306,2375,-1,0
8707,9806,8307,-1,-1,0
8708,9807,8308,2376,-1,0
8709,9808,8309,2377,-1,0
8710,9809,8310,-1,-1,0
8710,9810,8310,-1,-1,0
8711,9811,8311,-1,-1,0
8711,9812,8311,-1,-1,0
8712,9813,8312,2377,-1,0
8713,9814,8313,-1,-1,0
8713,9815,8313,-1,-1,0
8713,9816,8313,-1,-1,0
8714,9817,8314,2377,-1,0
8715,9818,8315,-1,-1,0
8715,9819,8315,-1,-1,0
8716,9820,8316,2378,-1,0
8717,9821,8317,2379,-1,0
8718,9822,8318,-1,-1,0
8719,9823,8319,-1,-1,0
8720,9824,8320,-1,-1,0
8721,9825,8321,-1,-1,0
8722,9826,8322,2380,-1,0
8723,9827,8323,2381,-1,0
8724,9828,8324,-1,-1,0
8725,9829,8325,-1,-1,0
8725,9830,8325,-1,-1,0
8726,9831,8326,-1,-1,0
8726,9832,8326,-1,-1,0
8726,9833,8326,-1,-1,0
8727,9834,8327,2381,-1,0
8728,9834,8327,2381,-1,0
8729,9835,8328,2382,-1,0
8729,9835,8328,2382,-1,0
8730,9836,8329,-1,-1,0
8731,9837,8330,-1,-1,0
8732,9838,8331,2383,-1,0
8733,9838,8331,2383,-1,0
8734,9839,8332,-1,-1,0
8735,9840,8333,-1,-1,0
8736,9841,8334,-1,-1,0
8737,9842,8335,2383,-1,0
8738,9843,8336,-1,-1,0
8738,9844,8336,-1,-1,0
8738,9845,8336,-1,-1,0
8739,9846,8337,2383,-1,0
8740,9847,8338,-1,-1,0
8740,9848,8338,-1,-1,0
8741,9849,8339,2384,-1,0
8741,9849,8339,2384,-1,0
8742,9850,8340,-1,-1,0
8743,9851,8341,-1,-1,0
8744,9852,8342,-1,-1,0
8745,9853,8343,2385,-1,0
8746,9854,8344,-1,-1,0
8747,9855,8345,2385,-1,0
8748,9856,8346,-1,-1,0
8749,9857,8347,-1,-1,0
8750,9858,8348,2385,-1,0
8751,9859,8349,-1,-1,0
8752,9860,8350,2386,-1,0
8753,9861,8351,-1,-1,0
8754,9862,8352,-1,-1,0
8755,9863,8353,-1,-1,0
8756,9864,8354,2387,-1,0
8756,9864,8354,2387,-1,0
8757,9865,8355,2388,-1,0
8758,9866,8356,-1,-1,0
8759,9867,8357,-1,-1,0
8760,9868,8358,-1,-1,0
8761,9869,8359,2389,-1,0
8762,9870,8360,-1,-1,0
8762,9871,8360,-1,-1,0
8762,9871,8360,-1,-1,0
8763,9872,8361,-1,-1,0
8763,9873,8361,-1,-1,0
8764,9874,8362,-1,-1,0
8765,9875,8363,2390,-1,0
8766,9876,8364,2391,-1,0
8767,9876,8364,2391,-1,0
8768,9877,8365,-1,-1,0
8769,9878,8366,-1,-1,0
8770,9879,8367,-1,-1,0
8770,9880,8367,-1,-1,0
8771,9881,8368,2391,-1,0
8772,9882,8369,-1,-1,0
8773,9883,8370,2391,-1,0
8774,9884,8371,2392,-1,0
8775,9885,8372,-1,-1,0
8776,9886,8373,2393,-1,0
8777,9886,8373,2393,-1,0
8778,9887,8374,2394,-1,0
8779,9888,8375,-1,-1,0
8780,9889,8376,-1,-1,0
8781,9890,8377,-1,-1,0
8782,9891,8378,-1,-1,0
8782,9892,8378,-1,-1,0
8783,9893,8379,2394,-1,0
8784,9894,8380,-1,-1,0
8785,9895,8381,-1,-1,0
8786,9896,8382,-1,-1,0
8787,9897,8383,2395,-1,0
8788,9898,8384,-1,-1,0
8789,9899,8385,-1,-1,0
8790,9900,8386,2395,-1,0
8790,9900,8386,2395,-1,0
8791,9900,8386,2395,-1,0
8792,9901,8387,-1,-1,0
8792,9902,8387,-1,-1,0
8792,9903,8387,-1,-1,0
8793,9904,8388,2396,-1,0
8794,9905,8389,-1,-1,0
8794,9906,8389,-1,-1,0
8795,9907,8390,-1,-1,0
8795,9908,8390,-1,-1,0
8796,9909,8391,2396,-1,0
8797,9910,8392,-1,-1,0
8798,9911,8393,2397,-1,0
8799,9912,8394,-1,-1,0
8800,9913,8395,-1,-1,0
8801,9914,8396,2397,-1,0
8802,9915,8397,-1,-1,0
8803,9916,8398,-1,-1,0
8804,9917,8399,2398,-1,0
8805,9918,8400,-1,-1,0
8806,9919,8401,2399,-1,0
8807,9919,8401,2399,-1,0
8808,9920,8402,-1,-1,0
8809,9921,8403,-1,-1,0
8810,9922,8404,2400,-1,0
8811,9923,8405,-1,-1,0
8812,9924,8406,-1,-1,0
8813,9925,8407,2401,-1,0
8814,9926,8408,-1,-1,0
8815,9927,8409,-1,-1,0
8816,9928,8410,2401,-1,0
8817,9929,8411,-1,-1,0
8818,9930,8412,-1,-1,0
8818,9931,8412,-1,-1,0
8819,9932,8413,-1,-1,0
8819,9933,8413,-1,-1,0
8820,9934,8414,2402,-1,0
8821,9935,8415,-1,-1,0
8822,9936,8416,2403,-1,0
8823,9936,8416,2403,-1,0
8824,9937,8417,-1,-1,0
8824,9938,8417,-1,-1,0
8825,9939,8418,-1,-1,0
8826,9940,8419,2404,-1,0
8827,9941,8420,-1,-1,0
8828,9942,8421,2405,-1,0
8829,9943,8422,-1,-1,0
8830,9944,8423,2405,-1,0
8831,9945,8424,-1,-1,0
8832,9946,8425,-1,-1,0
8833,9947,8426,2405,-1,0
8834,9947,8426,2405,-1,0
8835,9948,8427,2406,-1,0
8836,9949,8428,-1,-1,0
8837,9950,8429,-1,-1,0
8837,9951,8429,-1,-1,0
8838,9952,8430,2406,-1,0
8839,9953,8431,-1,-1,0
8840,9954,8432,-1,-1,0
8840,9955,8432,-1,-1,0
8841,9956,8433,2407,-1,0
8842,9957,8434,-1,-1,0
8843,9958,8435,2407,-1,0
8844,9959,8436,-1,-1,0
8845,9960,8437,-1,-1,0
8846,9961,8438,2407,-1,0
8847,9962,8439,-1,-1,0
8848,9963,8440,2408,-1,0
8849,9964,8441,2409,-1,0
8850,9965,8442,-1,-1,0
8850,9966,8442,-1,-1,0
8851,9967,8443,-1,-1,0
8852,9968,8444,-1,-1,0
8853,9969,8445,2410,-1,0
8854,9970,8446,-1,-1,0
8855,9971,8447,2411,-1,0
8856,9972,8448,-1,-1,0
8857,9973,8449,-1,-1,0
8857,9974,8449,-1,-1,0
8858,9975,8450,2411,-1,0
8859,9976,8451,-1,-1,0
8860,9977,8452,-1,-1,0
8861,9978,8453,2412,-1,0
8862,9979,8454,-1,-1,0
8863,9980,8455,2413,-1,0
8864,9980,8455,2413,-1,0
8865,9981,8456,-1,-1,0
8866,9982,8457,-1,-1,0
8867,9983,8458,2414,-1,0
8868,9984,8459,-1,-1,0
8869,9985,8460,-1,-1,0
8869,9986,8460,-1,-1,0
8870,9987,8461,2415,-1,0
8871,9988,8462,-1,-1,0
8871,9989,8462,-1,-1,0
8872,9990,8463,2415,-1,0
8873,9991,8464,-1,-1,0
8874,9992,8465,-1,-1,0
8874,9993,8465,-1,-1,0
8875,9994,8466,-1,-1,0
8876,9995,8467,2415,-1,0
8877,9995,8467,2415,-1,0
8878,9996,8468,-1,-1,0
8879,9997,8469,2416,-1,0
8880,9998,8470,-1,-1,0
8881,9999,8471,2416,-1,0
8882,10000,8472,-1,-1,0
8883,10001,8473,-1,-1,0
8883,10002,8473,-1,-1,0
8884,10003,8474,2417,-1,0
8885,10003,8474,2417,-1,0
8886,10004,8475,-1,-1,0
8887,10005,8476,-1,-1,0
8888,10006,8477,-1,-1,0
8889,10007,8478,-1,-1,0
8890,10008,8479,2417,-1,0
8891,10009,8480,-1,-1,0
8892,10010,8481,2418,-1,0
8893,10011,8482,2419,-1,0
8894,10012,8483,-1,-1,0
8895,10013,8484,-1,-1,0
8896,10014,8485,2419,-1,0
8897,10014,8485,2419,-1,0
8898,10015,8486,-1,-1,0
8899,10016,8487,-1,-1,0
8900,10017,8488,2420,-1,0
8901,10018,8489,-1,-1,0
8901,10019,8489,-1,-1,0
8902,10020,8490,2421,-1,0
8903,10021,8491,-1,-1,0
8904,10022,8492,-1,-1,0
8904,10023,8492,-1,-1,0
8905,10024,8493,-1,-1,0
8906,10025,8494,-1,-1,0
8907,10026,8495,2421,-1,0
8908,10027,8496,2422,-1,0
8909,10028,8497,-1,-1,0
8909,10029,8497,-1,-1,0
8910,10030,8498,2423,-1,0
8911,10031,8499,-1,-1,0
8912,10032,8500,-1,-1,0
8913,10033,8501,2423,-1,0
8914,10034,8502,2424,-1,0
8915,10035,8503,-1,-1,0
8915,10036,8503,-1,-1,0
8915,10037,8503,-1,-1,0
8916,10038,8504,-1,-1,0
8916,10039,8504,-1,-1,0
8917,10040,8505,2425,-1,0
8918,10041,8506,2426,-1,0
8919,10042,8507,-1,-1,0
8920,10043,8508,2427,-1,0
8921,10044,8509,-1,-1,0
8922,10045,8510,2428,-1,0
8923,10046,8511,-1,-1,0
8923,10047,8511,-1,-1,0
8924,10048,8512,2429,-1,0
8925,10049,8513,-1,-1,0
8926,10050,8514,2429,-1,0
8927,10051,8515,-1,-1,0
8928,10052,8516,-1,-1,0
8928,10053,8516,-1,-1,0
8929,10054,8517,2430,-1,0
8930,10055,8518,-1,-1,0
8931,10056,8519,2431,-1,0
8932,10056,8519,2431,-1,0
8933,10057,8520,-1,-1,0
8934,10058,8521,-1,-1,0
8935,10059,8522,2432,-1,0
8936,10060,8523,-1,-1,0
8937,10061,8524,-1,-1,0
8938,10062,8525,-1,-1,0
8939,10063,8526,2433,-1,0
8940,10064,8527,-1,-1,0
8941,10065,8528,2433,-1,0
8942,10066,8529,-1,-1,0
8943,10067,8530,2433,-1,0
8944,10068,8531,-1,-1,0
8945,10069,8532,-1,-1,0
8946,10070,8533,-1,-1,0
8947,10071,8534,-1,-1,0
8948,10072,8535,2434,-1,0
8949,10073,8536,-1,-1,0
8950,10074,8537,2435,-1,0
8951,10075,8538,2436,-1,0
8952,10076,8539,2437,-1,0
8953,10077,8540,-1,-1,0
8954,10078,8541,-1,-1,0
8954,10079,8541,-1,-1,0
8955,10080,8542,-1,-1,0
8956,10081,8543,-1,-1,0
8957,10082,8544,2437,-1,0
8958,10082,8544,2437,-1,0
8959,10083,8545,-1,-1,0
8960,10084,8546,2437,-1,0
8961,10085,8547,-1,-1,0
8962,10086,8548,-1,-1,0
8962,10087,8548,-1,-1,0
8962,10088,8548,-1,-1,0
8963,10089,8549,2438,-1,0
8964,10090,8550,2439,-1,0
8965,10091,8551,-1,-1,0
8966,10092,8552,-1,-1,0
8967,10093,8553,2440,-1,0
8968,10094,8554,2441,-1,0
8969,10095,8555,-1,-1,0
8970,10096,8556,-1,-1,0
8970,10097,8556,-1,-1,0
8971,10098,8557,-1,-1,0
8972,10099,8558,-1,-1,0
8973,10100,8559,2441,-1,0
8974,10101,8560,2442,-1,0
8975,10102,8561,-1,-1,0
8976,10103,8562,-1,-1,0
8977,10104,8563,-1,-1,0
8978,10105,8564,2443,-1,0
8979,10105,8564,2443,-1,0
8980,10106,8565,-1,-1,0
8981,10107,8566,-1,-1,0
8982,10108,8567,2444,-1,0
8983,10109,8568,-1,-1,0
8984,10110,8569,-1,-1,0
8985,10111,8570,2445,-1,0
8986,10112,8571,-1,-1,0
8987,10113,8572,2445,-1,0
8988,10114,8573,-1,-1,0
8988,10115,8573,-1,-1,0
8989,10116,8574,2446,-1,0
8990,10117,8575,-1,-1,0
8990,10118,8575,-1,-1,0
8990,10119,8575,-1,-1,0
8991,10120,8576,2447,-1,0
8992,10121,8577,-1,-1,0
8993,10122,8578,-1,-1,0
8994,10123,8579,2448,-1,0
8995,10124,8580,-1,-1,0
8996,10125,8581,-1,-1,0
8997,10126,8582,2449,-1,0
8998,10127,8583,-1,-1,0
8999,10128,8584,2449,-1,0
9000,10129,8585,-1,-1,0
9000,10130,8585,-1,-1,0
9001,10131,8586,-1,-1,0
9001,10132,8586,-1,-1,0
9002,10133,8587,2450,-1,0
9003,10134,8588,-1,-1,0
9004,10135,8589,2451,-1,0
9005,10135,8589,2451,-1,0
9006,10136,8590,-1,-1,0
9007,10137,8591,2451,-1,0
9008,10138,8592,-1,-1,0
9009,10139,8593,2452,-1,0
9010,10140,8594,2453,-1,0
9011,10141,8595,-1,-1,0
9011,10142,8595,-1,-1,0
9012,10143,8596,-1,-1,0
9013,10144,8597,2453,-1,0
9014,10145,8598,-1,-1,0
9014,10146,8598,-1,-1,0
9015,10147,8599,-1,-1,0
9016,10148,8600,2454,-1,0
9017,10149,8601,-1,-1,0
9018,10150,8602,2455,-1,0
9019,10151,8603,-1,-1,0
9019,10151,8603,-1,-1,0
9019,10152,8603,-1,-1,0
9020,10153,8604,2455,-1,0
9021,10154,8605,2456,-1,0
9022,10155,8606,2457,-1,0
9023,10156,8607,-1,-1,0
9024,10157,8608,-1,-1,0
9025,10158,8609,-1,-1,0
9026,10159,8610,2458,-1,0
9027,10160,8611,-1,-1,0
9028,10161,8612,2459,-1,0
9029,10162,8613,-1,-1,0
9029,10163,8613,-1,-1,0
9029,10164,8613,-1,-1,0
9030,10165,8614,2459,-1,0
9031,10166,8615,-1,-1,0
9031,10166,8615,-1,-1,0
9032,10167,8616,2460,-1,0
9033,10168,8617,-1,-1,0
9034,10169,8618,2461,-1,0
9035,10170,8619,-1,-1,0
9036,10171,8620,2461,-1,0
9037,10172,8621,-1,-1,0
9037,10173,8621,-1,-1,0
9037,10174,8621,-1,-1,0
9038,10175,8622,-1,-1,0
9038,10176,8622,-1,-1,0
9039,10177,8623,2461,-1,0
9040,10177,8623,2461,-1,0
9041,10178,8624,-1,-1,0
9042,10179,8625,2462,-1,0
9043,10180,8626,-1,-1,0
9044,10181,8627,-1,-1,0
9045,10182,8628,2463,-1,0
9046,10183,8629,-1,-1,0
9047,10184,8630,2464,-1,0
9048,10185,8631,-1,-1,0
9049,10186,8632,-1,-1,0
9049,10187,8632,-1,-1,0
9050,10188,8633,2465,-1,0
9051,10189,8634,-1,-1,0
9052,10190,8635,2465,-1,0
9053,10191,8636,-1,-1,0
9054,10192,8637,-1,-1,0
9054,10193,8637,-1,-1,0
9055,10194,8638,2466,-1,0
9056,10195,8639,2467,-1,0
9057,10196,8640,-1,-1,0
9057,10196,8640,-1,-1,0
9057,10197,8640,-1,-1,0
9058,10198,8641,2468,-1,0
9059,10199,8642,-1,-1,0
9060,10200,8643,2469,-1,0
9061,10201,8644,-1,-1,0
9062,10202,8645,2469,-1,0
9063,10203,8646,-1,-1,0
9064,10204,8647,2469,-1,0
9065,10205,8648,-1,-1,0
9066,10206,8649,2469,-1,0
9067,10207,8650,-1,-1,0
9068,10208,8651,2470,-1,0
9069,10209,8652,-1,-1,0
9069,10210,8652,-1,-1,0
9070,10211,8653,-1,-1,0
9071,10212,8654,2470,-1,0
9072,10213,8655,-1,-1,0
9073,10214,8656,-1,-1,0
9074,10215,8657,-1,-1,0
9075,10216,8658,2471,-1,0
9076,10216,8658,2471,-1,0
9077,10217,8659,-1,-1,0
9078,10218,8660,-1,-1,0
9079,10219,8661,2471,-1,0
9080,10220,8662,-1,-1,0
9080,10221,8662,-1,-1,0
9081,10222,8663,-1,-1,0
9082,10223,8664,-1,-1,0
9083,10224,8665,2471,-1,0
9084,10225,8666,-1,-1,0
9085,10226,8667,2472,-1,0
9086,10227,8668,-1,-1,0
9087,10228,8669,-1,-1,0
9088,10229,8670,-1,-1,0
9089,10230,8671,2472,-1,0
9090,10231,8672,-1,-1,0
9091,10232,8673,2473,-1,0
9092,10232,8673,2473,-1,0
9093,10233,8674,-1,-1,0
9093,10234,8674,-1,-1,0
9094,10235,8675,-1,-1,0
9094,10236,8675,-1,-1,0
9095,10237,8676,2473,-1,0
9096,10238,8677,2474,-1,0
9097,10239,8678,-1,-1,0
9097,10240,8678,-1,-1,0
9098,10241,8679,2475,-1,0
9099,10242,8680,-1,-1,0
9099,10243,8680,-1,-1,0
9100,10244,8681,-1,-1,0
9100,10245,8681,-1,-1,0
9101,10246,8682,-1,-1,0
9102,10247,8683,2476,-1,0
9103,10248,8684,2477,-1,0
9104,10248,8684,2477,-1,0
9105,10248,8684,2477,-1,0
9106,10249,8685,-1,-1,0
9107,10250,8686,2477,-1,0
9108,10251,8687,-1,-1,0
9108,10252,8687,-1,-1,0
9109,10253,8688,-1,-1,0
9110,10254,8689,-1,-1,0
9111,10255,8690,2478,-1,0
9112,10256,8691,2479,-1,0
9113,10256,8691,2479,-1,0
9114,10257,8692,-1,-1,0
9114,10258,8692,-1,-1,0
9115,10259,8693,2480,-1,0
9116,10260,8694,-1,-1,0
9117,10261,8695,-1,-1,0
9118,10262,8696,-1,-1,0
9118,10262,8696,-1,-1,0
9119,10263,8697,2481,-1,0
9120,10264,8698,2482,-1,0
9121,10265,8699,2483,-1,0
9122,10266,8700,-1,-1,0
9122,10267,8700,-1,-1,0
9123,10268,8701,-1,-1,0
9124,10269,8702,-1,-1,0
9125,10270,8703,2483,-1,0
9126,10271,8704,-1,-1,0
9127,10272,8705,-1,-1,0
9128,10273,8706,-1,-1,0
9129,10274,8707,-1,-1,0
9130,10275,8708,2483,-1,0
9131,10276,8709,2484,-1,0
9132,10277,8710,-1,-1,0
9132,10278,8710,-1,-1,0
9133,10279,8711,2484,-1,0
9134,10280,8712,2485,-1,0
9135,10281,8713,-1,-1,0
9136,10282,8714,-1,-1,0
9137,10283,8715,2485,-1,0
9138,10284,8716,-1,-1,0
9139,10285,8717,-1,-1,0
9140,10286,8718,2485,-1,0
9141,10287,8719,2486,-1,0
9142,10288,8720,-1,-1,0
9143,10289,8721,-1,-1,0
9143,10290,8721,-1,-1,0
9144,10291,8722,2487,-1,0
9145,10292,8723,-1,-1,0
9146,10293,8724,-1,-1,0
9147,10294,8725,-1,-1,0
9148,10295,8726,-1,-1,0
9149,10296,8727,2488,-1,0
9150,10297,8728,-1,-1,0
9151,10298,8729,-1,-1,0
9152,10299,8730,2489,-1,0
9153,10300,8731,-1,-1,0
9154,10301,8732,2489,-1,0
9155,10302,8733,-1,-1,0
9156,10303,8734,2489,-1,0
9157,10304,8735,-1,-1,0
9158,10305,8736,-1,-1,0
9159,10306,8737,2490,-1,0
9160,10307,8738,-1,-1,0
9161,10308,8739,-1,-1,0
9162,10309,8740,2491,-1,0
9163,10310,8741,-1,-1,0
9163,10311,8741,-1,-1,0
9164,10312,8742,2491,-1,0
9165,10312,8742,2491,-1,0
9166,10313,8743,-1,-1,0
9167,10314,8744,-1,-1,0
9167,10315,8744,-1,-1,0
9168,10316,8745,2492,-1,0
9169,10317,8746,-1,-1,0
9170,10318,8747,2492,-1,0
9171,10319,8748,2493,-1,0
9172,10320,8749,-1,-1,0
9173,10321,8750,2493,-1,0
9174,10322,8751,-1,-1,0
9175,10323,8752,-1,-1,0
9175,10324,8752,-1,-1,0
9176,10325,8753,-1,-1,0
9177,10326,8754,-1,-1,0
9178,10327,8755,2494,-1,0
9179,10328,8756,-1,-1,0
9180,10329,8757,2495,-1,0
9181,10329,8757,2495,-1,0
9182,10330,8758,-1,-1,0
9183,10331,8759,-1,-1,0
9184,10332,8760,2495,-1,0
9185,10333,8761,-1,-1,0
9186,10334,8762,-1,-1,0
9187,10335,8763,2496,-1,0
9188,10336,8764,-1,-1,0
9188,10337,8764,-1,-1,0
9189,10338,8765,-1,-1,0
9190,10339,8766,2497,-1,0
9191,10340,8767,-1,-1,0
9191,10341,8767,-1,-1,0
9192,10342,8768,-1,-1,0
9193,10343,8769,-1,-1,0
9194,10344,8770,2497,-1,0
9195,10345,8771,2498,-1,0
9196,10346,8772,2499,-1,0
9197,10347,8773,-1,-1,0
9198,10348,8774,2499,-1,0
9199,10349,8775,-1,-1,0
9200,10350,8776,2500,-1,0
9201,10351,8777,-1,-1,0
9202,10352,8778,2501,-1,0
9203,10353,8779,-1,-1,0
9204,10354,8780,-1,-1,0
9205,10355,8781,-1,-1,0
9206,10356,8782,2502,-1,0
9207,10357,8783,2503,-1,0
9208,10358,8784,-1,-1,0
9209,10359,8785,2503,-1,0
9210,10360,8786,-1,-1,0
9211,10361,8787,-1,-1,0
9212,10362,8788,-1,-1,0
9212,10363,8788,-1,-1,0
9212,10364,8788,-1,-1,0
9212,10365,8788,-1,-1,0
9213,10366,8789,-1,-1,0
9214,10367,8790,2503,-1,0
9215,10368,8791,2504,-1,0
9216,10369,8792,-1,-1,0
9217,10370,8793,-1,-1,0
9218,10371,8794,2505,-1,0
9219,10371,8794,2505,-1,0
9220,10372,8795,-1,-1,0
9221,10373,8796,-1,-1,0
9222,10374,8797,2505,-1,0
9223,10375,8798,-1,-1,0
9224,10376,8799,-1,-1,0
9225,10377,8800,-1,-1,0
9226,10378,8801,2506,-1,0
9227,10379,8802,-1,-1,0
9228,10380,8803,2507,-1,0
9229,10380,8803,2507,-1,0
9230,10381,8804,2508,-1,0
9231,10382,8805,-1,-1,0
9232,10383,8806,-1,-1,0
9232,10384,8806,-1,-1,0
9233,10385,8807,-1,-1,0
9234,10386,8808,2509,-1,0
9235,10386,8808,2510,-1,0
9236,10387,8809,2511,-1,0
9237,10388,8810,2512,-1,0
9238,10389,8811,2513,-1,0
9239,10390,8812,2514,-1,0
9240,10391,8813,2515,-1,0
9241,10392,8814,2516,-1,0
9242,10393,8815,-1,-1,0
9243,10394,8816,2517,-1,0
9244,10394,8816,2517,-1,0
9245,10395,8817,-1,-1,0
9246,10396,8818,-1,-1,0
9246,10397,8818,-1,-1,0
9246,10398,8818,-1,-1,0
9247,10399,8819,2518,-1,0
9247,10399,8819,2518,-1,0
9248,10400,8820,2519,-1,0
9249,10401,8821,-1,-1,0
9250,10402,8822,2519,-1,0
9251,10403,8823,-1,-1,0
9251,10404,8823,-1,-1,0
9252,10405,8824,-1,-1,0
9252,10406,8824,-1,-1,0
9253,10407,8825,2520,-1,0
9254,10408,8826,-1,-1,0
9254,10409,8826,-1,-1,0
9255,10410,8827,-1,-1,0
9256,10411,8828,2521,-1,0
9257,10412,8829,-1,-1,0
9258,10413,8830,2521,-1,0
9259,10414,8831,-1,-1,0
9260,10415,8832,2521,-1,0
9261,10416,8833,-1,-1,0
9262,10417,8834,-1,-1,0
9263,10418,8835,-1,-1,0
9264,10419,8836,2522,-1,0
9265,10420,8837,2523,-1,0
9266,10421,8838,-1,-1,0
9266,10422,8838,-1,-1,0
9266,10422,8838,-1,-1,0
9267,10423,8839,2523,-1,0
9268,10423,8839,2523,-1,0
9269,10424,8840,-1,-1,0
9270,10425,8841,-1,-1,0
9271,10426,8842,2524,-1,0
9272,10427,8843,-1,-1,0
9273,10428,8844,-1,-1,0
9274,10429,8845,-1,-1,0
9274,10430,8845,-1,-1,0
9275,10431,8846,-1,-1,0
9276,10432,8847,2525,-1,0
9277,10433,8848,-1,-1,0
9278,10434,8849,2526,-1,0
9279,10435,8850,-1,-1,0
9280,10436,8851,2527,-1,0
9281,10437,8852,-1,-1,0
9282,10438,8853,2528,-1,0
9283,10439,8854,-1,-1,0
9283,10440,8854,-1,-1,0
9284,10441,8855,2529,-1,0
9285,10442,8856,-1,-1,0
9286,10443,8857,2529,-1,0
9287,10444,8858,-1,-1,0
9288,10445,8859,2529,-1,0
9289,10446,8860,-1,-1,0
9290,10447,8861,-1,-1,0
9291,10448,8862,-1,-1,0
9292,10449,8863,2529,-1,0
9293,10450,8864,-1,-1,0
9294,10451,8865,-1,-1,0
9295,10452,8866,2530,-1,0
9296,10453,8867,-1,-1,0
9297,10454,8868,2531,-1,0
9298,10455,8869,-1,-1,0
9299,10456,8870,2532,-1,0
9300,10457,8871,2533,-1,0
9301,10458,8872,-1,-1,0
9301,10459,8872,-1,-1,0
9302,10460,8873,-1,-1,0
9303,10461,8874,2534,-1,0
9304,10462,8875,-1,-1,0
9305,10463,8876,2535,-1,0
9306,10464,8877,-1,-1,0
9307,10465,8878,-1,-1,0
9308,10466,8879,-1,-1,0
9309,10467,8880,-1,-1,0
9310,10468,8881,2535,-1,0
9311,10469,8882,-1,-1,0
9312,10470,8883,-1,-1,0
9313,10471,8884,2535,-1,0
9314,10472,8885,-1,-1,0
9315,10473,8886,2535,-1,0
9316,10474,8887,2536,-1,0
9317,10475,8888,-1,-1,0
9318,10476,8889,-1,-1,0
9319,10477,8890,-1,-1,0
9320,10478,8891,2536,-1,0
9321,10479,8892,2537,-1,0
9322,10480,8893,-1,-1,0
9323,10481,8894,2537,-1,0
9324,10482,8895,-1,-1,0
9325,10483,8896,-1,-1,0
9326,10484,8897,-1,-1,0
9327,10485,8898,-1,-1,0
9327,10486,8898,-1,-1,0
9328,10487,8899,2537,-1,0
9329,10488,8900,-1,-1,0
9330,10489,8901,-1,-1,0
9330,10490,8901,-1,-1,0
9331,10491,8902,2537,-1,0
9332,10492,8903,2538,-1,0
9333,10493,8904,-1,-1,0
9333,10494,8904,-1,-1,0
9334,10495,8905,-1,-1,0
9335,10496,8906,2539,-1,0
9336,10496,8906,2539,-1,0
9337,10497,8907,-1,-1,0
9338,10498,8908,-1,-1,0
9339,10499,8909,2540,-1,0
9340,10500,8910,-1,-1,0
9341,10501,8911,2541,-1,0
9342,10502,8912,-1,-1,0
9343,10503,8913,-1,-1,0
9344,10504,8914,2541,-1,0
9345,10505,8915,-1,-1,0
9346,10506,8916,2542,-1,0
9347,10507,8917,-1,-1,0
9348,10508,8918,-1,-1,0
9349,10509,8919,-1,-1,0
9350,10510,8920,-1,-1,0
9351,10511,8921,2543,-1,0
9352,10512,8922,-1,-1,0
9353,10513,8923,2544,-1,0
9354,10514,8924,-1,-1,0
9355,10515,8925,2545,-1,0
9356,10516,8926,-1,-1,0
9357,10517,8927,2545,-1,0
9358,10518,8928,-1,-1,0
9359,10519,8929,-1,-1,0
9359,10520,8929,-1,-1,0
9360,10521,8930,-1,-1,0
9361,10522,8931,2545,-1,0
9362,10523,8932,2546,-1,0
9362,10523,8932,2546,-1,0
9363,10524,8933,-1,-1,0
9364,10525,8934,2547,-1,0
9365,10525,8934,2547,-1,0
9366,10526,8935,-1,-1,0
9366,10527,8935,-1,-1,0
9366,10528,8935,-1,-1,0
9367,10529,8936,-1,-1,0
9368,10530,8937,-1,-1,0
9368,10531,8937,-1,-1,0
9369,10532,8938,2547,-1,0
9370,10533,8939,2548,-1,0
9371,10534,8940,2549,-1,0
9372,10535,8941,-1,-1,0
9373,10536,8942,-1,-1,0
9374,10537,8943,-1,-1,0
9375,10538,8944,-1,-1,0
