recipeinstructions,author,recipeingredient,datepublished,recipeyield,preptime,cooktime,recipecategory,totaltime,recipecuisine,aggregaterating,nutrition,mainentityofpage,ispartof
0,0,-1,3072,-1,2157,2406,-1,2939,-1,0,-1,0,0
0,0,-1,3073,-1,2158,2407,-1,2940,649,0,-1,0,0
0,0,-1,3074,-1,2159,2408,-1,2941,649,0,-1,0,0
0,0,-1,3075,-1,2160,2409,445,2942,649,0,-1,0,0
0,0,-1,3076,-1,2161,2410,-1,2943,649,0,-1,0,0
0,0,-1,3077,-1,2161,2411,-1,2944,649,0,-1,0,0
0,0,-1,3078,-1,2161,2412,-1,2945,649,0,-1,0,0
0,0,-1,3079,-1,2162,2413,-1,2946,649,0,-1,0,0
0,0,-1,3080,-1,2163,2414,-1,2947,650,0,-1,0,0
0,0,-1,3081,-1,2164,-1,-1,2948,650,0,-1,0,0
0,0,-1,3082,-1,2164,2415,-1,2949,651,0,-1,0,0
0,0,-1,3083,-1,2164,2415,-1,2949,652,0,-1,0,0
0,0,-1,3084,-1,2165,2416,-1,2950,653,0,-1,0,0
0,0,-1,3085,-1,2166,-1,446,2951,654,0,-1,0,0
0,0,-1,3086,-1,2166,2417,-1,2952,654,0,-1,0,0
0,0,-1,3087,-1,2167,2418,447,2953,-1,0,-1,0,0
0,0,-1,3088,-1,2168,2419,-1,2954,-1,0,-1,0,0
0,0,-1,3089,-1,2169,-1,448,2955,654,0,-1,0,0
0,0,-1,3090,-1,2170,2420,-1,2956,654,0,-1,0,0
0,0,-1,3091,-1,2170,2421,-1,2957,654,0,-1,0,0
0,0,-1,3092,-1,2170,2422,-1,2958,654,0,-1,0,0
0,0,-1,3093,-1,2171,2423,-1,2959,654,0,-1,0,0
0,0,-1,3094,-1,2172,2424,-1,2960,655,0,-1,0,0
0,0,-1,3095,-1,2173,2425,-1,2961,656,0,-1,0,0
0,0,-1,3096,-1,2174,-1,-1,2962,656,0,-1,0,0
0,0,-1,3097,-1,2174,2426,-1,2963,656,0,-1,0,0
0,0,-1,3098,-1,2174,2427,-1,2964,656,0,-1,0,0
0,0,-1,3099,-1,2175,2428,-1,2965,656,0,-1,0,0
0,0,-1,3100,-1,2176,2429,-1,2966,656,0,-1,0,0
0,0,-1,3101,-1,2177,2430,-1,2967,656,0,-1,0,0
0,0,-1,3102,-1,2177,2431,-1,2968,656,0,-1,0,0
0,0,-1,3103,-1,2178,2432,-1,2969,-1,0,-1,0,0
0,0,-1,3104,-1,2179,2433,-1,2970,656,0,-1,0,0
0,0,-1,3105,-1,2180,2434,-1,2971,656,0,-1,0,0
0,0,-1,3106,-1,2181,-1,448,2972,656,0,-1,0,0
0,0,-1,3107,-1,2181,2435,-1,2973,656,0,-1,0,0
0,0,-1,3108,-1,2182,-1,-1,2973,-1,0,-1,0,0
0,0,-1,3109,-1,2183,-1,448,2974,656,0,-1,0,0
0,0,-1,3110,-1,2184,-1,-1,2975,657,0,-1,0,0
0,0,-1,3111,-1,2185,2436,-1,2976,658,0,-1,0,0
0,0,-1,3112,-1,2186,2437,-1,2977,658,0,-1,0,0
0,0,-1,3113,-1,2186,2438,-1,2978,658,0,-1,0,0
0,0,-1,3114,-1,2186,2439,-1,2979,658,0,-1,0,0
0,0,-1,3115,-1,2187,2440,-1,2980,-1,0,-1,0,0
0,0,-1,3116,-1,2188,2441,-1,2981,658,0,-1,0,0
0,0,-1,3117,-1,2189,-1,449,2982,658,0,-1,0,0
0,0,-1,3118,-1,2190,2442,-1,2983,658,0,-1,0,0
0,0,-1,3119,-1,2191,2443,-1,2984,658,0,-1,0,0
0,0,-1,3120,-1,-1,2444,-1,2985,658,0,-1,0,0
0,0,-1,3121,-1,2192,2445,-1,2986,658,0,-1,0,0
0,0,-1,3122,-1,2193,2446,450,2987,-1,0,-1,0,0
0,0,-1,3123,-1,2194,-1,451,2988,658,0,-1,0,0
0,0,-1,3124,-1,2195,2447,-1,2989,658,0,-1,0,0
0,0,-1,3125,-1,2195,2448,-1,2990,658,0,-1,0,0
0,0,-1,3126,-1,2195,-1,-1,2991,659,0,-1,0,0
0,0,-1,3127,-1,2195,2449,-1,2992,660,0,-1,0,0
0,0,-1,3128,-1,2196,2450,-1,2993,660,0,-1,0,0
0,0,-1,3129,-1,2196,2451,-1,2994,660,0,-1,0,0
0,0,-1,3130,-1,2197,2452,-1,2995,660,0,-1,0,0
0,0,-1,3131,-1,2198,2453,-1,2996,660,0,-1,0,0
0,0,-1,3132,-1,2199,-1,452,2997,660,0,-1,0,0
0,0,-1,3133,-1,2200,2454,-1,2998,660,0,-1,0,0
0,0,-1,3134,-1,2200,2455,-1,2999,660,0,-1,0,0
0,0,-1,3135,-1,2201,2456,-1,3000,660,0,-1,0,0
0,0,-1,3136,-1,2202,2457,-1,3001,660,0,-1,0,0
0,0,-1,3137,-1,2203,-1,453,3002,660,0,-1,0,0
0,0,-1,3138,-1,2204,2458,-1,3003,660,0,-1,0,0
0,0,-1,3139,-1,2204,2459,-1,3004,660,0,-1,0,0
0,0,-1,3140,-1,2205,2460,-1,3005,660,0,-1,0,0
0,0,-1,3141,-1,2206,2461,-1,3006,660,0,-1,0,0
0,0,-1,3142,-1,2207,2462,454,3007,660,0,-1,0,0
0,0,-1,3143,-1,2208,2463,-1,3008,660,0,-1,0,0
0,0,-1,3144,-1,2208,2464,-1,3009,-1,0,-1,0,0
0,0,-1,3145,-1,2209,-1,-1,3010,660,0,-1,0,0
0,0,-1,3146,-1,2209,-1,-1,3010,660,0,-1,0,0
0,0,-1,3147,-1,2209,-1,-1,3011,661,0,-1,0,0
0,0,-1,3148,-1,2210,2465,-1,3012,662,0,-1,0,0
0,0,-1,3149,-1,2210,2466,-1,3013,-1,0,-1,0,0
0,0,-1,3150,-1,2211,2467,-1,3014,663,0,-1,0,0
0,0,-1,3151,-1,2212,2468,-1,3015,664,0,-1,0,0
0,0,-1,3152,-1,2213,2468,-1,3016,664,0,-1,0,0
0,0,-1,3153,-1,2214,2469,-1,3017,664,0,-1,0,0
0,0,-1,3154,-1,2215,2470,-1,3018,664,0,-1,0,0
0,0,-1,3155,-1,2215,2470,-1,3018,664,0,-1,0,0
0,0,-1,3156,-1,2216,2470,-1,3019,-1,0,-1,0,0
0,0,-1,3157,-1,2217,2471,-1,3020,-1,0,-1,0,0
0,0,-1,3158,-1,2218,2472,-1,3021,664,0,-1,0,0
0,0,-1,3159,-1,2219,2473,-1,3022,-1,0,-1,0,0
0,0,-1,3160,-1,2220,2474,-1,3023,664,0,-1,0,0
0,0,-1,3161,-1,2221,2475,454,3024,664,0,-1,0,0
0,0,-1,3162,-1,2222,2476,-1,3025,664,0,-1,0,0
0,0,-1,3163,-1,2223,-1,-1,3026,665,0,-1,0,0
0,0,-1,3164,-1,2223,-1,-1,3027,666,0,-1,0,0
0,0,-1,3165,-1,2224,2477,-1,3028,667,0,-1,0,0
0,0,-1,3166,-1,2225,-1,-1,3029,667,0,-1,0,0
0,0,-1,3167,-1,2225,2478,-1,3030,667,0,-1,0,0
0,0,-1,3168,-1,2225,2479,-1,3031,667,0,-1,0,0
0,0,-1,3169,-1,2225,2480,-1,3032,667,0,-1,0,0
0,0,-1,3170,-1,2225,2481,-1,3033,-1,0,-1,0,0
0,0,-1,3171,-1,2226,-1,455,3034,667,0,-1,0,0
0,0,-1,3172,-1,-1,2482,456,3035,667,0,-1,0,0
0,0,-1,3173,-1,2227,2483,-1,3036,-1,0,-1,0,0
0,0,-1,3174,-1,2227,-1,457,3037,667,0,-1,0,0
0,0,-1,3175,-1,2228,2484,-1,3038,667,0,-1,0,0
0,0,-1,3176,-1,2229,2484,-1,3039,667,0,-1,0,0
0,0,-1,3177,-1,2230,2485,-1,3040,-1,0,-1,0,0
0,0,-1,3178,-1,2231,-1,-1,3041,667,0,-1,0,0
0,0,-1,3179,-1,2232,2486,-1,3042,667,0,-1,0,0
0,0,-1,3180,-1,2233,2487,458,3043,668,0,-1,0,0
0,0,-1,3181,-1,2234,-1,-1,3044,669,0,-1,0,0
0,0,-1,3182,-1,2234,-1,459,3045,669,0,-1,0,0
0,0,-1,3183,-1,2234,2488,-1,3046,670,0,-1,0,0
0,0,-1,3184,-1,2234,-1,-1,3047,671,0,-1,0,0
0,0,-1,3185,-1,2235,2489,-1,3048,671,0,-1,0,0
0,0,-1,3186,18,2236,2490,-1,3049,671,0,-1,0,0
0,0,-1,3187,-1,2237,2491,-1,3050,671,0,-1,0,0
0,0,-1,3188,-1,2238,2492,-1,3051,671,0,-1,0,0
0,0,-1,3189,-1,2239,2493,-1,3052,671,0,-1,0,0
0,0,-1,3190,-1,2240,2494,-1,3053,671,0,-1,0,0
0,0,-1,3191,-1,2241,2495,-1,3054,671,0,-1,0,0
0,0,-1,3192,-1,2241,-1,-1,3055,671,0,-1,0,0
0,0,-1,3193,-1,2241,2496,-1,3056,671,0,-1,0,0
0,0,-1,3194,-1,2242,2497,460,3056,672,0,-1,0,0
0,0,-1,3195,-1,2242,-1,-1,3057,673,0,-1,0,0
0,0,-1,3196,-1,2243,2498,-1,3058,673,0,-1,0,0
0,0,-1,3197,-1,2244,-1,-1,3059,674,0,-1,0,0
0,0,-1,3198,-1,2244,2499,-1,3060,675,0,-1,0,0
0,0,-1,3199,-1,2245,2500,-1,3061,676,0,-1,0,0
0,0,-1,3200,-1,2246,-1,461,3062,676,0,-1,0,0
0,0,-1,3201,-1,2247,2501,-1,3063,676,0,-1,0,0
0,0,-1,3202,-1,2248,-1,-1,3064,677,0,-1,0,0
0,0,-1,3203,-1,2249,2502,-1,3065,678,0,-1,0,0
0,0,-1,3204,-1,2250,2503,-1,3066,-1,0,-1,0,0
0,0,-1,3205,-1,-1,2504,-1,3067,678,0,-1,0,0
0,0,-1,3206,-1,2251,2505,-1,3068,679,0,-1,0,0
0,0,-1,3207,-1,-1,2506,462,3069,680,0,-1,0,0
0,0,-1,3208,-1,2251,2507,-1,3070,680,0,-1,0,0
0,0,-1,3209,-1,2251,2508,-1,3071,680,0,-1,0,0
0,0,-1,3210,-1,2251,2509,-1,3072,-1,0,-1,0,0
0,0,-1,3211,-1,2252,2510,463,3073,680,0,-1,0,0
0,0,-1,3212,-1,2253,-1,464,3074,680,0,-1,0,0
0,0,-1,3213,-1,2254,2511,-1,3075,680,0,-1,0,0
0,0,-1,3214,-1,2255,2512,-1,3076,680,0,-1,0,0
0,0,-1,3215,-1,-1,2513,-1,3077,680,0,-1,0,0
0,0,-1,3216,-1,2256,2514,-1,3078,680,0,-1,0,0
0,0,-1,3217,-1,2256,2515,-1,3079,680,0,-1,0,0
0,0,-1,3218,-1,2257,2515,-1,3080,-1,0,-1,0,0
0,0,-1,3219,-1,2257,2516,-1,3081,680,0,-1,0,0
0,0,-1,3220,-1,2258,2517,-1,3082,-1,0,-1,0,0
0,0,-1,3221,-1,2259,2518,-1,3083,680,0,-1,0,0
0,0,-1,3222,-1,2260,-1,465,3084,680,0,-1,0,0
0,0,-1,3223,-1,2261,2519,-1,3085,-1,0,-1,0,0
0,0,-1,3224,-1,2261,2520,-1,3086,680,0,-1,0,0
0,0,-1,3225,-1,2261,-1,-1,3087,680,0,-1,0,0
0,0,-1,3226,-1,2262,2521,-1,3087,680,0,-1,0,0
0,0,-1,3227,-1,2263,2522,466,3088,680,0,-1,0,0
0,0,-1,3228,-1,2264,-1,-1,3089,680,0,-1,0,0
0,0,-1,3229,-1,2265,-1,-1,3090,680,0,-1,0,0
0,0,-1,3230,-1,2266,-1,467,3091,680,0,-1,0,0
0,0,-1,3231,-1,2267,2523,-1,3092,680,0,-1,0,0
0,0,-1,3232,-1,2268,2524,-1,3093,680,0,-1,0,0
0,0,-1,3233,-1,2269,2525,-1,3094,680,0,-1,0,0
0,0,-1,3234,-1,2270,2526,-1,3094,680,0,-1,0,0
0,0,-1,3235,-1,2270,-1,-1,3095,-1,0,-1,0,0
0,0,-1,3236,-1,2271,-1,467,3096,680,0,-1,0,0
0,0,-1,3237,-1,2272,2527,-1,3097,680,0,-1,0,0
0,0,-1,3238,-1,2273,-1,467,3098,680,0,-1,0,0
0,0,-1,3239,-1,2274,2528,-1,3099,680,0,-1,0,0
0,0,-1,3240,-1,2275,2529,-1,3100,680,0,-1,0,0
0,0,-1,3241,-1,2276,2530,-1,3101,680,0,-1,0,0
0,0,-1,3242,-1,2277,-1,-1,3102,680,0,-1,0,0
0,0,-1,3243,-1,2278,-1,-1,3102,680,0,-1,0,0
0,0,-1,3244,-1,2278,-1,468,3102,680,0,-1,0,0
0,0,-1,3245,-1,2278,-1,-1,3102,680,0,-1,0,0
0,0,-1,3246,-1,2278,2531,-1,3103,680,0,-1,0,0
0,0,-1,3247,-1,2278,2532,-1,3104,680,0,-1,0,0
0,0,-1,3248,-1,2278,2532,-1,3105,680,0,-1,0,0
0,0,-1,3249,-1,2278,2533,-1,3106,680,0,-1,0,0
0,0,-1,3250,-1,2279,2534,-1,3107,680,0,-1,0,0
0,0,-1,3251,-1,2280,2535,-1,3108,680,0,-1,0,0
0,0,-1,3252,-1,2281,-1,-1,3109,681,0,-1,0,0
0,0,-1,3253,-1,2282,2535,-1,3110,682,0,-1,0,0
0,0,-1,3254,-1,2283,-1,469,3111,682,0,-1,0,0
0,0,-1,3255,-1,2284,2536,-1,3112,682,0,-1,0,0
0,0,-1,3256,-1,2285,2537,-1,3113,682,0,-1,0,0
0,0,-1,3257,-1,2286,2538,-1,3114,683,0,-1,0,0
0,0,-1,3258,-1,2287,2539,-1,3115,-1,0,-1,0,0
0,0,-1,3259,-1,2288,2540,-1,3116,684,0,-1,0,0
0,0,-1,3260,-1,2289,-1,469,3117,684,0,-1,0,0
0,0,-1,3261,-1,2290,2541,-1,3118,684,0,-1,0,0
0,0,-1,3262,-1,2290,2542,-1,3119,685,0,-1,0,0
0,0,-1,3263,-1,2291,-1,469,3120,686,0,-1,0,0
0,0,-1,3264,-1,2292,2543,-1,3121,687,0,-1,0,0
0,0,-1,3265,-1,2293,2544,-1,3122,688,0,-1,0,0
0,0,-1,3266,-1,2294,2545,470,3123,-1,0,-1,0,0
0,0,-1,3267,-1,2295,2546,-1,3124,-1,0,-1,0,0
0,0,-1,3268,-1,2296,2547,-1,-1,688,0,-1,0,0
0,0,-1,3269,-1,2296,2548,-1,3125,688,0,-1,0,0
0,0,-1,3270,-1,2297,2549,-1,3126,688,0,-1,0,0
0,0,-1,3271,-1,2297,2550,-1,3127,688,0,-1,0,0
0,0,-1,3272,-1,2298,2550,-1,3128,688,0,-1,0,0
0,0,-1,3273,-1,2298,2551,470,3129,-1,0,-1,0,0
0,0,-1,3274,-1,2299,2552,-1,3130,688,0,-1,0,0
0,0,-1,3275,-1,2300,2553,-1,3131,688,0,-1,0,0
0,0,-1,3276,-1,2301,2554,-1,3132,688,0,-1,0,0
0,0,-1,3277,-1,2302,2555,-1,3133,688,0,-1,0,0
0,0,-1,3278,-1,2302,2556,-1,3134,688,0,-1,0,0
0,0,-1,3279,-1,2303,2557,-1,3135,689,0,-1,0,0
0,0,-1,3280,-1,2304,2558,-1,3136,690,0,-1,0,0
0,0,-1,3281,-1,-1,2559,-1,3137,690,0,-1,0,0
0,0,-1,3282,-1,2304,2560,-1,3138,691,0,-1,0,0
0,0,-1,3283,-1,2304,2561,471,3139,692,0,-1,0,0
0,0,-1,3284,-1,2305,2562,-1,3140,692,0,-1,0,0
0,0,-1,3285,-1,2306,-1,472,3141,692,0,-1,0,0
0,0,-1,3286,-1,2306,2563,-1,3142,692,0,-1,0,0
0,0,-1,3287,-1,2306,2564,-1,3143,-1,0,-1,0,0
0,0,-1,3288,-1,2307,2565,-1,3144,692,0,-1,0,0
0,0,-1,3289,-1,2308,2566,473,3145,-1,0,-1,0,0
0,0,-1,3290,-1,2309,-1,-1,3146,692,0,-1,0,0
0,0,-1,3291,-1,2309,2567,-1,3147,692,0,-1,0,0
0,0,-1,3292,-1,-1,2568,-1,3148,692,0,-1,0,0
0,0,-1,3293,-1,2310,2569,-1,3149,693,0,-1,0,0
0,0,-1,3294,-1,2311,2570,-1,3150,694,0,-1,0,0
0,0,-1,3295,-1,2312,-1,-1,3151,694,0,-1,0,0
0,0,-1,3296,-1,2312,2571,-1,3152,-1,0,-1,0,0
0,0,-1,3297,-1,-1,2572,-1,3153,694,0,-1,0,0
0,0,-1,3298,-1,2313,2573,-1,3154,694,0,-1,0,0
0,0,-1,3299,-1,2314,2574,-1,3155,694,0,-1,0,0
0,0,-1,3300,-1,2315,2575,-1,3156,694,0,-1,0,0
0,0,-1,3301,-1,2316,2576,-1,3157,694,0,-1,0,0
0,0,-1,3302,-1,2316,2577,-1,3158,695,0,-1,0,0
0,0,-1,3303,-1,2317,2578,-1,3159,696,0,-1,0,0
0,0,-1,3304,-1,2318,2579,-1,3160,696,0,-1,0,0
0,0,-1,3305,-1,2319,-1,-1,3161,696,0,-1,0,0
0,0,-1,3306,-1,2319,2580,-1,3162,696,0,-1,0,0
0,0,-1,3307,-1,2319,2581,474,3163,696,0,-1,0,0
0,0,-1,3308,-1,2320,2582,-1,3164,696,0,-1,0,0
0,0,-1,3309,-1,2321,2583,-1,3165,-1,0,-1,0,0
0,0,-1,3310,-1,2322,2584,475,3166,696,0,-1,0,0
0,0,-1,3311,-1,2323,-1,-1,3167,696,0,-1,0,0
0,0,-1,3312,-1,2323,2585,-1,3168,696,0,-1,0,0
0,0,-1,3313,-1,2324,2586,-1,3169,696,0,-1,0,0
0,0,-1,3314,-1,2325,2587,-1,3170,696,0,-1,0,0
0,0,-1,3315,-1,2326,2588,-1,3171,696,0,-1,0,0
0,0,-1,3316,-1,2326,2589,-1,3172,696,0,-1,0,0
0,0,-1,3317,-1,2326,2590,-1,3173,696,0,-1,0,0
0,0,-1,3318,-1,2327,-1,-1,3174,696,0,-1,0,0
0,0,-1,3319,-1,2328,2591,-1,3175,697,0,-1,0,0
0,0,-1,3320,-1,2329,2592,-1,3176,698,0,-1,0,0
0,0,-1,3321,-1,2330,-1,476,3177,698,0,-1,0,0
0,0,-1,3322,-1,2331,2593,-1,3178,698,0,-1,0,0
0,0,-1,3323,-1,2332,2594,-1,3179,699,0,-1,0,0
0,0,-1,3324,-1,2333,2595,-1,3180,-1,0,-1,0,0
0,0,-1,3325,-1,2334,2596,477,3181,700,0,-1,0,0
0,0,-1,3326,-1,2335,2596,-1,3182,700,0,-1,0,0
0,0,-1,3327,-1,2335,2597,-1,3183,700,0,-1,0,0
0,0,-1,3328,-1,2336,2598,-1,3184,700,0,-1,0,0
0,0,-1,3329,-1,2337,2599,-1,3185,-1,0,-1,0,0
0,0,-1,3330,-1,2337,2600,478,3186,-1,0,-1,0,0
0,0,-1,3331,-1,2338,2601,-1,3187,700,0,-1,0,0
0,0,-1,3332,-1,2339,2602,-1,3188,700,0,-1,0,0
0,0,-1,3333,18,2340,2603,-1,3189,700,0,-1,0,0
0,0,-1,3334,-1,2341,-1,479,3190,701,0,-1,0,0
0,0,-1,3335,-1,2342,2603,-1,3191,702,0,-1,0,0
0,0,-1,3336,-1,2342,-1,479,3192,702,0,-1,0,0
0,0,-1,3337,-1,2343,2604,-1,3193,702,0,-1,0,0
0,0,-1,3338,-1,2344,2605,-1,3194,-1,0,-1,0,0
0,0,-1,3339,-1,2345,2605,-1,3195,-1,0,-1,0,0
0,0,-1,3340,-1,2346,-1,-1,3196,702,0,-1,0,0
0,0,-1,3341,-1,2347,-1,-1,3197,702,0,-1,0,0
0,0,-1,3342,-1,2348,2606,-1,3198,702,0,-1,0,0
0,0,-1,3343,-1,2349,-1,479,3199,702,0,-1,0,0
0,0,-1,3344,-1,2350,2607,-1,3200,702,0,-1,0,0
0,0,-1,3345,-1,2351,2607,-1,3201,702,0,-1,0,0
0,0,-1,3346,-1,2352,2607,480,3202,-1,0,-1,0,0
0,0,-1,3347,-1,2353,2608,481,3203,703,0,-1,0,0
0,0,-1,3348,-1,2354,2609,-1,3204,704,0,-1,0,0
0,0,-1,3349,-1,2355,2610,-1,3205,704,0,-1,0,0
0,0,-1,3350,-1,-1,2611,-1,3206,704,0,-1,0,0
0,0,-1,3351,-1,2355,2612,482,3207,704,0,-1,0,0
0,0,-1,3352,-1,2355,2613,-1,3208,704,0,-1,0,0
0,0,-1,3353,-1,2356,2614,-1,3209,704,0,-1,0,0
0,0,-1,3354,-1,2357,2615,-1,3210,704,0,-1,0,0
0,0,-1,3355,-1,2358,2616,-1,3211,704,0,-1,0,0
0,0,-1,3356,-1,2359,2617,-1,3212,-1,0,-1,0,0
0,0,-1,3357,-1,2360,2618,-1,3213,705,0,-1,0,0
0,0,-1,3358,-1,2361,2619,-1,3214,706,0,-1,0,0
0,0,-1,3359,-1,2362,-1,-1,3215,706,0,-1,0,0
0,0,-1,3360,-1,2363,2620,-1,3216,706,0,-1,0,0
0,0,-1,3361,-1,2364,-1,483,3217,706,0,-1,0,0
0,0,-1,3362,-1,2364,-1,483,3217,-1,0,-1,0,0
0,0,-1,3363,-1,2365,2621,-1,3218,706,0,-1,0,0
0,0,-1,3364,-1,2365,2622,484,3219,706,0,-1,0,0
0,0,-1,3365,-1,2366,2623,-1,3220,706,0,-1,0,0
0,0,-1,3366,-1,2366,2624,-1,3221,706,0,-1,0,0
0,0,-1,3367,-1,-1,2625,485,3222,706,0,-1,0,0
0,0,-1,3368,-1,2367,-1,486,3223,707,0,-1,0,0
0,0,-1,3369,-1,2368,2626,-1,3224,707,0,-1,0,0
0,0,-1,3370,18,2369,2627,-1,3225,708,0,-1,0,0
0,0,-1,3371,-1,2370,-1,487,3226,708,0,-1,0,0
0,0,-1,3372,-1,2370,2627,-1,3227,708,0,-1,0,0
0,0,-1,3373,-1,2370,2628,-1,3228,-1,0,-1,0,0
0,0,-1,3374,-1,2371,2629,-1,3229,-1,0,-1,0,0
0,0,-1,3375,-1,2372,2630,-1,3230,708,0,-1,0,0
0,0,-1,3376,-1,2372,2631,-1,3231,708,0,-1,0,0
0,0,-1,3377,-1,2373,2632,-1,3232,708,0,-1,0,0
0,0,-1,3378,-1,2374,-1,488,3233,708,0,-1,0,0
0,0,-1,3379,-1,-1,2633,489,3233,708,0,-1,0,0
0,0,-1,3380,-1,2374,2634,-1,3234,708,0,-1,0,0
0,0,-1,3381,-1,2374,2635,-1,3235,709,0,-1,0,0
0,0,-1,3382,-1,2374,2636,-1,3235,710,0,-1,0,0
0,0,-1,3383,-1,2374,2637,490,3236,711,0,-1,0,0
0,0,-1,3384,-1,2375,-1,491,3237,712,0,-1,0,0
0,0,-1,3385,-1,2376,-1,-1,3238,712,0,-1,0,0
0,0,-1,3386,-1,2376,2637,-1,3239,712,0,-1,0,0
0,0,-1,3387,-1,2377,2637,-1,3240,713,0,-1,0,0
0,0,-1,3388,-1,2378,2638,-1,3241,714,0,-1,0,0
0,0,-1,3389,-1,2379,2639,-1,3242,714,0,-1,0,0
0,0,-1,3390,-1,2380,-1,491,3243,714,0,-1,0,0
0,0,-1,3391,-1,2381,2640,-1,3244,714,0,-1,0,0
0,0,-1,3392,-1,2382,2641,492,3245,715,0,-1,0,0
0,0,-1,3393,-1,2383,2642,-1,3246,716,0,-1,0,0
0,0,-1,3394,-1,2383,2643,-1,3247,716,0,-1,0,0
0,0,-1,3395,-1,2383,2644,-1,3248,716,0,-1,0,0
0,0,-1,3396,-1,2383,2645,493,3249,-1,0,-1,0,0
0,0,-1,3397,-1,2384,2646,494,3250,716,0,-1,0,0
0,0,-1,3398,-1,2384,-1,495,3251,716,0,-1,0,0
0,0,-1,3399,-1,2384,2647,-1,3252,717,0,-1,0,0
0,0,-1,3400,-1,2385,2648,-1,3253,718,0,-1,0,0
0,0,-1,3401,-1,2386,2648,-1,3254,-1,0,-1,0,0
0,0,-1,3402,-1,2387,2649,-1,3255,718,0,-1,0,0
0,0,-1,3403,-1,2388,2650,496,3256,719,0,-1,0,0
0,0,-1,3404,-1,2388,2651,-1,3257,720,0,-1,0,0
0,0,-1,3405,-1,2389,2652,497,3258,720,0,-1,0,0
0,0,-1,3406,-1,2389,2653,-1,3259,720,0,-1,0,0
0,0,-1,3407,-1,2390,2654,-1,3260,720,0,-1,0,0
0,0,-1,3408,-1,2391,2655,-1,3261,720,0,-1,0,0
0,0,-1,3409,-1,-1,2656,-1,3262,720,0,-1,0,0
0,0,-1,3410,-1,2391,-1,-1,3263,720,0,-1,0,0
0,0,-1,3411,-1,2391,-1,-1,3264,720,0,-1,0,0
0,0,-1,3412,-1,2391,2657,-1,3265,720,0,-1,0,0
0,0,-1,3413,-1,2391,2658,-1,3266,720,0,-1,0,0
0,0,-1,3414,-1,2391,2659,-1,3267,720,0,-1,0,0
0,0,-1,3415,-1,2391,2660,-1,3268,720,0,-1,0,0
0,0,-1,3416,-1,2392,-1,-1,3269,720,0,-1,0,0
0,0,-1,3417,-1,2393,-1,498,3270,720,0,-1,0,0
0,0,-1,3418,-1,2394,-1,498,3271,720,0,-1,0,0
0,0,-1,3419,-1,2395,2661,-1,3272,720,0,-1,0,0
0,0,-1,3420,-1,2395,-1,-1,3273,720,0,-1,0,0
0,0,-1,3421,-1,2396,-1,-1,3274,-1,0,-1,0,0
0,0,-1,3422,-1,2397,2662,-1,3275,720,0,-1,0,0
0,0,-1,3423,-1,2398,2663,-1,3276,721,0,-1,0,0
0,0,-1,3424,-1,2398,2664,-1,3277,722,0,-1,0,0
0,0,-1,3425,-1,2399,2665,-1,3278,723,0,-1,0,0
0,0,-1,3426,-1,2399,-1,-1,3279,724,0,-1,0,0
0,0,-1,3427,-1,-1,2666,-1,3280,724,0,-1,0,0
0,0,-1,3428,-1,2399,2667,-1,3281,724,0,-1,0,0
0,0,-1,3429,-1,2400,2668,-1,3282,724,0,-1,0,0
0,0,-1,3430,-1,2401,-1,-1,3283,724,0,-1,0,0
0,0,-1,3431,-1,2402,2669,-1,3284,724,0,-1,0,0
0,0,-1,3432,-1,2403,2670,-1,3285,724,0,-1,0,0
0,0,-1,3433,-1,-1,2671,-1,3286,-1,0,-1,0,0
0,0,-1,3434,-1,2404,2672,-1,3287,724,0,-1,0,0
0,0,-1,3435,-1,2405,2673,-1,3288,724,0,-1,0,0
0,0,-1,3436,-1,2405,2674,-1,3289,724,0,-1,0,0
0,0,-1,3437,-1,2405,2675,-1,3290,724,0,-1,0,0
0,0,-1,3438,-1,2406,2676,-1,3291,724,0,-1,0,0
0,0,-1,3439,-1,2407,2677,499,3292,724,0,-1,0,0
0,0,-1,3440,-1,2408,-1,500,3293,-1,0,-1,0,0
