startdate,enddate,location,offers
5986,4061,-1,-1
5987,4062,-1,-1
5988,4063,-1,-1
5989,-1,-1,-1
5990,4064,-1,-1
5991,4065,-1,-1
5992,4066,-1,-1
5993,4067,-1,-1
5994,4068,-1,-1
5995,-1,-1,-1
5996,-1,-1,-1
5997,4069,-1,-1
5998,-1,-1,-1
5999,4070,-1,-1
6000,4071,-1,-1
6001,-1,-1,-1
6002,4072,-1,-1
6003,4073,-1,-1
6004,4074,-1,-1
6005,-1,-1,-1
6006,-1,-1,-1
6007,4075,-1,-1
6008,4076,-1,-1
6009,4077,-1,-1
6010,4078,-1,-1
6011,4079,-1,-1
6012,4080,-1,-1
6013,-1,-1,-1
6014,4081,-1,-1
6015,4082,-1,-1
6016,4083,-1,-1
6017,-1,-1,-1
6018,-1,-1,-1
6019,-1,-1,-1
6020,4084,-1,-1
6021,-1,-1,-1
6022,4085,-1,-1
6023,4086,-1,-1
6024,-1,-1,-1
6025,-1,-1,-1
6026,4087,-1,-1
6027,-1,-1,-1
6028,-1,-1,-1
6029,4088,-1,-1
6030,4089,-1,-1
6031,4090,-1,-1
6032,-1,-1,-1
6033,-1,-1,-1
6034,4091,-1,-1
6035,4092,-1,-1
6036,-1,-1,-1
6037,4093,-1,-1
6038,-1,-1,-1
6039,4094,-1,-1
6040,4095,-1,-1
6041,4096,-1,-1
6042,4097,-1,-1
6043,4098,-1,-1
6044,4099,-1,-1
6045,4100,-1,-1
6046,-1,-1,-1
6047,-1,-1,-1
6048,4101,-1,-1
6049,-1,-1,-1
6050,-1,-1,-1
6051,4102,-1,-1
6052,4103,-1,-1
6053,4104,-1,-1
6054,4105,-1,-1
6055,-1,-1,-1
6056,4106,-1,-1
6057,4107,-1,-1
6058,4108,-1,-1
6059,-1,-1,-1
6060,4109,-1,-1
6061,4110,-1,-1
6062,4111,-1,-1
6063,4112,-1,-1
6064,-1,-1,-1
6065,-1,-1,-1
6066,-1,-1,-1
6067,4113,-1,-1
6068,-1,-1,-1
6069,-1,-1,-1
6070,-1,-1,-1
6071,-1,-1,-1
6072,-1,-1,-1
6073,4114,-1,-1
6074,4115,-1,-1
6075,-1,-1,-1
6076,4116,-1,-1
6077,4117,-1,-1
6078,4118,-1,-1
6079,4119,-1,-1
6080,4120,-1,-1
6081,-1,-1,-1
6082,4121,-1,-1
6083,4122,-1,-1
6084,-1,-1,-1
6085,4123,-1,-1
6086,4124,-1,-1
6087,4125,-1,-1
6088,4126,-1,-1
6089,4127,-1,-1
6090,4128,-1,-1
6091,-1,-1,-1
6092,4129,-1,-1
6093,4130,-1,-1
6094,4131,-1,-1
6095,4132,-1,-1
6096,4133,-1,-1
6097,4134,-1,-1
6098,-1,-1,-1
6099,-1,-1,-1
6100,4135,-1,-1
6101,-1,-1,-1
6102,4136,-1,-1
6103,4137,-1,-1
6104,4138,-1,-1
6105,4139,-1,-1
6106,4140,-1,-1
6107,4141,-1,-1
6108,-1,-1,-1
6109,4142,-1,-1
6110,4143,-1,-1
6111,-1,-1,-1
6112,-1,-1,-1
6113,4144,-1,-1
6114,-1,-1,-1
6115,4145,-1,-1
6116,4146,-1,-1
6117,-1,-1,-1
6118,4147,-1,-1
6119,4148,-1,-1
6120,-1,-1,-1
6121,-1,-1,-1
6122,4149,-1,-1
6123,4150,-1,-1
6124,-1,-1,-1
6125,4151,-1,-1
6126,4152,-1,-1
6127,-1,-1,-1
6128,-1,-1,-1
6129,4153,-1,-1
6130,4154,-1,-1
6131,4155,-1,-1
6132,4156,-1,-1
6133,4157,-1,-1
6134,4158,-1,-1
6135,4159,-1,-1
6136,4160,-1,-1
6137,4161,-1,-1
6138,4162,-1,-1
6139,4163,-1,-1
6140,4164,-1,-1
6141,4165,-1,-1
6142,4166,-1,-1
6143,-1,-1,-1
6144,4167,-1,-1
6145,4168,-1,-1
6146,4169,-1,-1
6147,4170,-1,-1
6148,-1,-1,-1
6149,-1,-1,-1
6150,-1,-1,-1
6151,4171,-1,-1
6152,4172,-1,-1
6153,4173,-1,-1
6154,4174,-1,-1
6155,4175,-1,-1
6156,4176,-1,-1
6157,4177,-1,-1
6158,4178,-1,-1
6159,-1,-1,-1
6160,-1,-1,-1
6161,4179,-1,-1
6162,4180,-1,-1
6163,4181,-1,-1
6164,4182,-1,-1
6165,4183,-1,-1
6166,4184,-1,-1
6167,4185,-1,-1
6168,-1,-1,-1
6169,4186,-1,-1
6170,4187,-1,-1
6171,4188,-1,-1
6172,4189,-1,-1
6173,4190,-1,-1
6174,-1,-1,-1
6175,-1,-1,-1
6176,-1,-1,-1
6177,4191,-1,-1
6178,-1,-1,-1
6179,4192,-1,-1
6180,4193,-1,-1
6181,-1,-1,-1
6182,-1,-1,-1
6183,-1,-1,-1
6184,4194,-1,-1
6185,4195,-1,-1
6186,4196,-1,-1
6187,4197,-1,-1
6188,-1,-1,-1
6189,-1,-1,-1
6190,4198,-1,-1
6191,4199,-1,-1
6192,4200,-1,-1
6193,4201,-1,-1
6194,-1,-1,-1
6195,4202,-1,-1
6196,4203,-1,-1
6197,4204,-1,-1
6198,-1,-1,-1
6199,4205,-1,-1
6200,4206,-1,-1
6201,4207,-1,-1
6202,-1,-1,-1
6203,4208,-1,-1
6204,4209,-1,-1
6205,4210,-1,-1
6206,4211,-1,-1
6207,-1,-1,-1
6208,-1,-1,-1
6209,4212,-1,-1
6210,-1,-1,-1
6211,-1,-1,-1
6212,4213,-1,-1
6213,4214,-1,-1
6214,4215,-1,-1
6215,-1,-1,-1
6216,-1,-1,-1
6217,4216,-1,-1
6218,-1,-1,-1
6219,4217,-1,-1
6220,4218,-1,-1
6221,4219,-1,-1
6222,4220,-1,-1
6223,4221,-1,-1
6224,4222,-1,-1
6225,-1,-1,-1
6226,4223,-1,-1
6227,-1,-1,-1
6228,4224,-1,-1
6229,4225,-1,-1
6230,4226,-1,-1
6231,4227,-1,-1
6232,4228,-1,-1
6233,4229,-1,-1
6234,4230,-1,-1
6235,4231,-1,-1
6236,4232,-1,-1
6237,4233,-1,-1
6238,-1,-1,-1
6239,-1,-1,-1
6240,4234,-1,-1
6241,-1,-1,-1
6242,4235,-1,-1
6243,-1,-1,-1
6244,4236,-1,-1
6245,4237,-1,-1
6246,4238,-1,-1
6247,4239,-1,-1
6248,4240,-1,-1
6249,-1,-1,-1
6250,4241,-1,-1
6251,-1,-1,-1
6252,-1,-1,-1
6253,4242,-1,-1
6254,4243,-1,-1
6255,-1,-1,-1
6256,4244,-1,-1
6257,-1,-1,-1
6258,4245,-1,-1
6259,4246,-1,-1
6260,4247,-1,-1
6261,4248,-1,-1
6262,4249,-1,-1
6263,4250,-1,-1
6264,4251,-1,-1
6265,-1,-1,-1
6266,4252,-1,-1
6267,-1,-1,-1
6268,4253,-1,-1
6269,4254,-1,-1
6270,4255,-1,-1
6271,4256,-1,-1
6272,4257,-1,-1
6273,4258,-1,-1
6274,-1,-1,-1
6275,4259,-1,-1
6276,4260,-1,-1
6277,4261,-1,-1
6278,4262,-1,-1
6279,4263,-1,-1
6280,4264,-1,-1
6281,4265,-1,-1
6282,-1,-1,-1
6283,4266,-1,-1
6284,-1,-1,-1
6285,4267,-1,-1
6286,4268,-1,-1
6287,4269,-1,-1
6288,4270,-1,-1
6289,-1,-1,-1
6290,4271,-1,-1
6290,4272,-1,-1
6291,4273,-1,-1
6292,-1,-1,-1
6293,-1,-1,-1
6294,-1,-1,-1
6295,4274,-1,-1
6296,4275,-1,-1
6297,-1,-1,-1
6298,4276,-1,-1
6299,4277,-1,-1
6300,-1,-1,-1
6301,4278,-1,-1
6302,-1,-1,-1
6303,4279,-1,-1
6304,4280,-1,-1
6305,4281,-1,-1
6306,-1,-1,-1
6307,4282,-1,-1
6308,4283,-1,-1
6309,4284,-1,-1
6310,4285,-1,-1
6311,4286,-1,-1
6312,-1,-1,-1
6313,4287,-1,-1
6314,-1,-1,-1
6315,4288,-1,-1
6316,-1,-1,-1
6317,4289,-1,-1
6318,4290,-1,-1
6319,-1,-1,-1
6320,4291,-1,-1
6321,4292,-1,-1
6322,-1,-1,-1
6323,4293,-1,-1
6324,-1,-1,-1
6325,-1,-1,-1
6326,4294,-1,-1
6327,-1,-1,-1
6328,4295,-1,-1
6329,4296,-1,-1
6330,4297,-1,-1
6331,4298,-1,-1
6332,4299,-1,-1
6333,-1,-1,-1
6334,4300,-1,-1
6335,4301,-1,-1
6336,-1,-1,-1
6337,4302,-1,-1
6338,-1,-1,-1
6339,4303,-1,-1
6340,4304,-1,-1
6341,4305,-1,-1
6342,4306,-1,-1
6343,-1,-1,-1
6344,4307,-1,-1
6345,-1,-1,-1
6346,4308,-1,-1
6347,4309,-1,-1
6348,4310,-1,-1
6349,4311,-1,-1
6350,4312,-1,-1
6351,4313,-1,-1
6352,4314,-1,-1
6353,4315,-1,-1
6354,4316,-1,-1
6355,4317,-1,-1
6356,4318,-1,-1
6357,-1,-1,-1
6358,-1,-1,-1
6359,-1,-1,-1
6360,-1,-1,-1
6361,4319,-1,-1
6362,4320,-1,-1
6363,4321,-1,-1
6364,4322,-1,-1
6365,-1,-1,-1
6366,4323,-1,-1
6367,4324,-1,-1
6368,-1,-1,-1
6369,-1,-1,-1
6370,4325,-1,-1
6371,4326,-1,-1
6372,-1,-1,-1
6373,-1,-1,-1
6374,-1,-1,-1
6375,-1,-1,-1
6376,4327,-1,-1
6377,4328,-1,-1
6378,4329,-1,-1
6379,4330,-1,-1
6380,-1,-1,-1
6381,4331,-1,-1
6382,4332,-1,-1
6383,-1,-1,-1
6384,4333,-1,-1
6385,4334,-1,-1
6386,4335,-1,-1
6387,-1,-1,-1
6388,-1,-1,-1
6389,-1,-1,-1
6390,-1,-1,-1
6391,-1,-1,-1
6392,-1,-1,-1
6393,4336,-1,-1
6394,4337,-1,-1
6395,-1,-1,-1
6396,4338,-1,-1
6397,4339,-1,-1
6398,4340,-1,-1
6399,4341,-1,-1
6400,4342,-1,-1
6401,4343,-1,-1
6402,-1,-1,-1
6403,-1,-1,-1
6404,4344,-1,-1
6405,4345,-1,-1
6406,4346,-1,-1
6407,4347,-1,-1
6408,-1,-1,-1
6409,-1,-1,-1
6410,4348,-1,-1
6411,4349,-1,-1
6412,4350,-1,-1
6413,4351,-1,-1
6414,-1,-1,-1
6415,4352,-1,-1
6416,4353,-1,-1
6417,-1,-1,-1
6418,-1,-1,-1
6419,-1,-1,-1
6420,-1,-1,-1
6421,4354,-1,-1
6422,4355,-1,-1
6423,4356,-1,-1
6424,-1,-1,-1
6425,4357,-1,-1
6426,4358,-1,-1
6427,-1,-1,-1
6428,-1,-1,-1
6429,4359,-1,-1
6430,-1,-1,-1
6431,4360,-1,-1
6432,-1,-1,-1
6433,-1,-1,-1
6434,4361,-1,-1
6435,-1,-1,-1
6436,-1,-1,-1
6437,4362,-1,-1
6438,-1,-1,-1
6439,4363,-1,-1
6440,4364,-1,-1
6441,-1,-1,-1
6442,4365,-1,-1
6443,-1,-1,-1
6444,4366,-1,-1
6445,-1,-1,-1
6446,4367,-1,-1
6447,-1,-1,-1
6448,4368,-1,-1
6449,-1,-1,-1
6450,-1,-1,-1
6451,4369,-1,-1
6452,4370,-1,-1
6453,4371,-1,-1
6454,4372,-1,-1
6455,4373,-1,-1
6456,4374,-1,-1
6457,4375,-1,-1
6458,-1,-1,-1
6459,4376,-1,-1
6460,4377,-1,-1
6461,4378,-1,-1
6462,4379,-1,-1
6463,4380,-1,-1
6464,4381,-1,-1
6465,4382,-1,-1
6466,4383,-1,-1
6467,4384,-1,-1
6468,-1,-1,-1
6469,4385,-1,-1
6470,-1,-1,-1
6471,4386,-1,-1
6472,-1,-1,-1
6473,-1,-1,-1
6474,4387,-1,-1
6475,-1,-1,-1
6476,4388,-1,-1
6477,4389,-1,-1
6478,4390,-1,-1
6479,-1,-1,-1
6480,4391,-1,-1
6481,-1,-1,-1
6482,4392,-1,-1
6483,-1,-1,-1
6484,4393,-1,-1
6485,4394,-1,-1
6486,-1,-1,-1
6487,-1,-1,-1
6488,4395,-1,-1
6489,4396,-1,-1
6490,4397,-1,-1
6491,4398,-1,-1
6492,4399,-1,-1
6493,-1,-1,-1
6494,4400,-1,-1
6495,-1,-1,-1
6496,4401,-1,-1
6497,4402,-1,-1
6498,4403,-1,-1
6499,-1,-1,-1
6500,4404,-1,-1
6501,-1,-1,-1
6502,4405,-1,-1
6503,4406,-1,-1
6504,4407,-1,-1
6505,4408,-1,-1
6506,-1,-1,-1
6507,-1,-1,-1
6508,-1,-1,-1
6509,4409,-1,-1
6510,-1,-1,-1
6511,4410,-1,-1
6512,4411,-1,-1
6513,4412,-1,-1
6514,4413,-1,-1
6515,4414,-1,-1
6516,-1,-1,-1
6517,4415,-1,-1
6518,4416,-1,-1
6519,-1,-1,-1
6520,-1,-1,-1
6521,-1,-1,-1
6522,4417,-1,-1
6523,-1,-1,-1
6524,-1,-1,-1
6525,4418,-1,-1
6526,4419,-1,-1
6527,-1,-1,-1
6528,4420,-1,-1
6529,-1,-1,-1
6530,4421,-1,-1
6531,4422,-1,-1
6532,4423,-1,-1
6533,4424,-1,-1
6534,-1,-1,-1
6535,-1,-1,-1
6536,4425,-1,-1
6537,4426,-1,-1
6538,4427,-1,-1
6539,4428,-1,-1
6540,-1,-1,-1
6541,4429,-1,-1
6542,4430,-1,-1
6543,4431,-1,-1
6544,4432,-1,-1
6545,4433,-1,-1
6546,-1,-1,-1
6547,4434,-1,-1
6548,-1,-1,-1
6549,-1,-1,-1
6550,4435,-1,-1
6551,4436,-1,-1
6552,-1,-1,-1
6553,4437,-1,-1
6554,-1,-1,-1
6555,4438,-1,-1
6556,4439,-1,-1
6557,4440,-1,-1
6558,4441,-1,-1
6559,4442,-1,-1
6560,-1,-1,-1
6561,4443,-1,-1
6562,4444,-1,-1
6563,4445,-1,-1
6564,4446,-1,-1
6565,-1,-1,-1
6566,4447,-1,-1
6567,4448,-1,-1
6568,4449,-1,-1
6569,-1,-1,-1
6570,4450,-1,-1
6571,4451,-1,-1
6572,4452,-1,-1
6573,4453,-1,-1
6574,-1,-1,-1
6575,4454,-1,-1
6576,4455,-1,-1
6577,4456,-1,-1
6578,-1,-1,-1
6579,-1,-1,-1
6580,4457,-1,-1
6581,4458,-1,-1
6582,-1,-1,-1
6583,4459,-1,-1
6584,4460,-1,-1
6585,4461,-1,-1
6586,-1,-1,-1
6587,-1,-1,-1
6588,-1,-1,-1
6589,4462,-1,-1
6590,4463,-1,-1
6591,-1,-1,-1
6592,4464,-1,-1
6593,-1,-1,-1
6594,4465,-1,-1
6595,4466,-1,-1
6596,-1,-1,-1
6597,4467,-1,-1
6598,4468,-1,-1
6599,4469,-1,-1
6600,-1,-1,-1
6601,4470,-1,-1
6602,4471,-1,-1
6603,4472,-1,-1
6604,4473,-1,-1
6605,4474,-1,-1
6606,4475,-1,-1
6607,-1,-1,-1
6608,-1,-1,-1
6609,-1,-1,-1
6610,4476,-1,-1
6611,-1,-1,-1
6612,4477,-1,-1
6613,4478,-1,-1
6614,4479,-1,-1
6615,4480,-1,-1
6616,4481,-1,-1
6617,4482,-1,-1
6618,4483,-1,-1
6619,4484,-1,-1
6620,4485,-1,-1
6621,4486,-1,-1
6622,4487,-1,-1
6623,4488,-1,-1
6624,4489,-1,-1
6625,4490,-1,-1
6626,4491,-1,-1
6627,-1,-1,-1
6628,4492,-1,-1
6629,-1,-1,-1
6630,4493,-1,-1
6631,-1,-1,-1
6632,4494,-1,-1
6633,-1,-1,-1
6634,4495,-1,-1
6635,4496,-1,-1
6636,4497,-1,-1
6637,4498,-1,-1
6638,-1,-1,-1
6639,-1,-1,-1
6640,4499,-1,-1
6641,4500,-1,-1
6642,4501,-1,-1
6643,4502,-1,-1
6644,4503,-1,-1
6645,4504,-1,-1
6646,4505,-1,-1
6647,4506,-1,-1
6648,4507,-1,-1
6649,4508,-1,-1
6650,4509,-1,-1
6651,4510,-1,-1
6652,4511,-1,-1
6653,4512,-1,-1
6654,4513,-1,-1
6655,4514,-1,-1
6656,-1,-1,-1
6657,4515,-1,-1
6658,-1,-1,-1
6659,4516,-1,-1
6660,4517,-1,-1
6661,-1,-1,-1
6662,-1,-1,-1
6663,-1,-1,-1
6664,4518,-1,-1
6665,4519,-1,-1
6666,4520,-1,-1
6667,4521,-1,-1
6668,4522,-1,-1
6669,4523,-1,-1
6670,4524,-1,-1
6671,4525,-1,-1
6672,4526,-1,-1
6673,4527,-1,-1
6674,-1,-1,-1
6675,-1,-1,-1
6676,4528,-1,-1
6677,4529,-1,-1
6678,4530,-1,-1
6679,4531,-1,-1
6680,4532,-1,-1
6681,4533,-1,-1
6682,4534,-1,-1
6683,4535,-1,-1
6684,-1,-1,-1
6685,-1,-1,-1
6686,4536,-1,-1
6687,-1,-1,-1
6688,4537,-1,-1
6689,4538,-1,-1
6689,4539,-1,-1
6690,-1,-1,-1
6691,4540,-1,-1
6692,-1,-1,-1
6693,-1,-1,-1
6694,4541,-1,-1
6695,4542,-1,-1
6696,4543,-1,-1
6697,4544,-1,-1
6698,4545,-1,-1
6699,4546,-1,-1
6700,-1,-1,-1
6701,4547,-1,-1
6702,4548,-1,-1
6703,4549,-1,-1
6704,4550,-1,-1
6705,4551,-1,-1
6706,4552,-1,-1
6707,-1,-1,-1
6708,-1,-1,-1
6709,4553,-1,-1
6710,-1,-1,-1
6711,4554,-1,-1
6712,4555,-1,-1
6713,-1,-1,-1
6714,-1,-1,-1
6715,4556,-1,-1
6716,4557,-1,-1
6717,4558,-1,-1
6718,4559,-1,-1
6719,4560,-1,-1
6720,4560,-1,-1
6721,-1,-1,-1
6722,4561,-1,-1
6723,4562,-1,-1
6724,-1,-1,-1
6725,4563,-1,-1
6726,4564,-1,-1
6727,4565,-1,-1
6728,-1,-1,-1
6729,4566,-1,-1
6730,-1,-1,-1
6731,4567,-1,-1
6732,4568,-1,-1
6733,4569,-1,-1
6734,4570,-1,-1
6735,4571,-1,-1
6736,-1,-1,-1
6737,4572,-1,-1
6738,-1,-1,-1
6739,4573,-1,-1
6740,-1,-1,-1
6741,4574,-1,-1
6742,4575,-1,-1
6743,4576,-1,-1
6744,4577,-1,-1
6745,4578,-1,-1
6746,-1,-1,-1
6747,4579,-1,-1
6748,4580,-1,-1
6749,-1,-1,-1
6750,4581,-1,-1
6751,4582,-1,-1
6752,4583,-1,-1
6753,4584,-1,-1
6754,4585,-1,-1
6755,4586,-1,-1
6756,4587,-1,-1
6757,-1,-1,-1
6758,4588,-1,-1
6759,-1,-1,-1
6760,-1,-1,-1
6761,4589,-1,-1
6762,4590,-1,-1
6763,-1,-1,-1
6764,-1,-1,-1
6765,-1,-1,-1
6766,4591,-1,-1
6767,4592,-1,-1
6768,-1,-1,-1
6769,-1,-1,-1
6770,-1,-1,-1
6771,4593,-1,-1
6772,4594,-1,-1
6773,4595,-1,-1
6774,-1,-1,-1
6775,4596,-1,-1
6776,4597,-1,-1
6777,-1,-1,-1
6778,-1,-1,-1
6779,4598,-1,-1
6780,-1,-1,-1
6781,4599,-1,-1
6782,4600,-1,-1
6783,-1,-1,-1
6784,-1,-1,-1
6785,4601,-1,-1
6786,4602,-1,-1
6787,4603,-1,-1
6788,4604,-1,-1
6789,4605,-1,-1
6790,4606,-1,-1
6791,4607,-1,-1
6792,4608,-1,-1
6793,-1,-1,-1
6794,-1,-1,-1
6795,-1,-1,-1
6796,4609,-1,-1
6797,4610,-1,-1
6798,-1,-1,-1
6799,4611,-1,-1
6800,4612,-1,-1
6801,-1,-1,-1
6802,-1,-1,-1
6803,4613,-1,-1
6804,4614,-1,-1
6805,4615,-1,-1
6806,-1,-1,-1
6807,4616,-1,-1
6808,4617,-1,-1
6809,4618,-1,-1
6810,4619,-1,-1
6811,-1,-1,-1
6812,4620,-1,-1
6813,4621,-1,-1
6814,4622,-1,-1
6815,4623,-1,-1
6816,-1,-1,-1
6817,4624,-1,-1
6818,-1,-1,-1
6819,-1,-1,-1
6820,4625,-1,-1
6821,4626,-1,-1
6822,4627,-1,-1
6823,-1,-1,-1
6824,4628,-1,-1
6825,4629,-1,-1
6826,-1,-1,-1
6827,-1,-1,-1
6828,4630,-1,-1
6829,4631,-1,-1
6830,4632,-1,-1
6831,4633,-1,-1
6832,4634,-1,-1
6833,4635,-1,-1
6834,4636,-1,-1
6835,-1,-1,-1
6836,4637,-1,-1
6837,-1,-1,-1
6838,4638,-1,-1
6839,4639,-1,-1
6840,4640,-1,-1
6841,4641,-1,-1
6842,-1,-1,-1
6843,-1,-1,-1
6844,4642,-1,-1
6845,-1,-1,-1
6846,4643,-1,-1
6847,4644,-1,-1
6848,4645,-1,-1
6849,4646,-1,-1
6850,4647,-1,-1
6851,4648,-1,-1
6852,4649,-1,-1
6853,-1,-1,-1
6854,4650,-1,-1
6855,4651,-1,-1
6856,4652,-1,-1
6857,4653,-1,-1
6858,4654,-1,-1
6859,4655,-1,-1
6860,-1,-1,-1
6861,4656,-1,-1
6862,4657,-1,-1
6863,4658,-1,-1
6864,4659,-1,-1
6865,4660,-1,-1
6866,-1,-1,-1
6867,4661,-1,-1
6868,-1,-1,-1
6869,4662,-1,-1
6870,4663,-1,-1
6871,-1,-1,-1
6872,4664,-1,-1
6873,4665,-1,-1
6874,-1,-1,-1
6875,4666,-1,-1
6876,4667,-1,-1
6877,-1,-1,-1
6878,4668,-1,-1
6879,-1,-1,-1
6880,4669,-1,-1
6881,-1,-1,-1
6882,-1,-1,-1
6883,4670,-1,-1
6884,4671,-1,-1
6885,4672,-1,-1
6886,4673,-1,-1
6887,4674,-1,-1
6888,4675,-1,-1
6889,-1,-1,-1
6890,4676,-1,-1
6891,4677,-1,-1
6892,4678,-1,-1
6893,4679,-1,-1
6894,4680,-1,-1
6895,4681,-1,-1
6896,-1,-1,-1
6897,4682,-1,-1
6898,-1,-1,-1
6899,4683,-1,-1
6900,4684,-1,-1
6901,4685,-1,-1
6902,4686,-1,-1
6903,4687,-1,-1
6904,4688,-1,-1
6905,-1,-1,-1
6906,4689,-1,-1
6907,4690,-1,-1
6908,4691,-1,-1
6909,-1,-1,-1
6910,4692,-1,-1
6911,-1,-1,-1
6912,4693,-1,-1
6913,4694,-1,-1
6914,-1,-1,-1
6915,-1,-1,-1
6916,-1,-1,-1
6917,4695,-1,-1
6918,4696,-1,-1
6919,4697,-1,-1
6920,-1,-1,-1
6921,-1,-1,-1
6922,4698,-1,-1
6923,4699,-1,-1
6924,4700,-1,-1
6925,4701,-1,-1
6926,4702,-1,-1
6927,4703,-1,-1
6928,-1,-1,-1
6929,4704,-1,-1
6930,-1,-1,-1
6931,-1,-1,-1
6932,-1,-1,-1
6933,4705,-1,-1
6934,4706,-1,-1
6935,4707,-1,-1
6936,4708,-1,-1
6937,4709,-1,-1
6938,-1,-1,-1
6939,-1,-1,-1
6940,4710,-1,-1
6941,4711,-1,-1
6942,-1,-1,-1
6943,4712,-1,-1
6944,4713,-1,-1
6945,-1,-1,-1
6946,-1,-1,-1
6947,-1,-1,-1
6948,4714,-1,-1
6949,4715,-1,-1
6950,-1,-1,-1
6951,4716,-1,-1
6952,4717,-1,-1
6953,4718,-1,-1
6954,-1,-1,-1
6955,4719,-1,-1
6956,4720,-1,-1
6957,4721,-1,-1
6958,4722,-1,-1
6959,4723,-1,-1
6960,4724,-1,-1
6961,4725,-1,-1
6962,4726,-1,-1
6963,4727,-1,-1
6964,4728,-1,-1
6965,-1,-1,-1
6966,4729,-1,-1
6967,-1,-1,-1
6968,-1,-1,-1
6969,-1,-1,-1
6970,4730,-1,-1
6971,4731,-1,-1
6972,4732,-1,-1
6973,-1,-1,-1
6974,-1,-1,-1
6975,4733,-1,-1
6976,4734,-1,-1
6977,4735,-1,-1
6978,-1,-1,-1
6979,4736,-1,-1
6980,-1,-1,-1
6981,4737,-1,-1
6982,-1,-1,-1
6983,-1,-1,-1
6984,-1,-1,-1
6985,4738,-1,-1
6986,4739,-1,-1
6987,4740,-1,-1
6988,-1,-1,-1
6989,4741,-1,-1
6990,4742,-1,-1
6991,-1,-1,-1
6992,4743,-1,-1
6993,-1,-1,-1
6994,-1,-1,-1
6995,4744,-1,-1
6996,-1,-1,-1
6997,-1,-1,-1
6998,4745,-1,-1
6999,4746,-1,-1
7000,-1,-1,-1
7001,-1,-1,-1
7002,4747,-1,-1
7003,4748,-1,-1
7004,4749,-1,-1
7005,4750,-1,-1
7006,4751,-1,-1
7007,4752,-1,-1
7008,4753,-1,-1
7009,4754,-1,-1
7010,4755,-1,-1
7011,4756,-1,-1
7012,4757,-1,-1
7013,4758,-1,-1
7014,4759,-1,-1
7015,4760,-1,-1
7016,4761,-1,-1
7017,4762,-1,-1
7018,4763,-1,-1
7019,4764,-1,-1
7020,4765,-1,-1
7021,4766,-1,-1
7022,4767,-1,-1
7023,4768,-1,-1
7024,4769,-1,-1
7025,4770,-1,-1
7026,-1,-1,-1
7027,4771,-1,-1
7028,-1,-1,-1
7029,4772,-1,-1
7030,4773,-1,-1
7031,4774,-1,-1
7032,4775,-1,-1
7033,4776,-1,-1
7034,4777,-1,-1
7035,-1,-1,-1
7036,-1,-1,-1
7037,4778,-1,-1
7038,4779,-1,-1
7039,4780,-1,-1
7040,4781,-1,-1
7041,-1,-1,-1
7042,4782,-1,-1
7043,4783,-1,-1
7044,4784,-1,-1
7045,4785,-1,-1
7046,-1,-1,-1
7047,-1,-1,-1
7048,-1,-1,-1
7049,4786,-1,-1
7050,4787,-1,-1
7051,4788,-1,-1
7052,4789,-1,-1
7053,4790,-1,-1
7054,4791,-1,-1
7055,4792,-1,-1
7056,4793,-1,-1
7057,4794,-1,-1
7058,4795,-1,-1
7059,4796,-1,-1
7060,4797,-1,-1
7061,4798,-1,-1
7062,4799,-1,-1
7063,-1,-1,-1
7064,-1,-1,-1
7065,4800,-1,-1
7066,-1,-1,-1
7067,4801,-1,-1
7068,4802,-1,-1
7069,-1,-1,-1
7070,-1,-1,-1
7071,4803,-1,-1
7072,4804,-1,-1
7073,4805,-1,-1
7074,4806,-1,-1
7075,-1,-1,-1
7076,-1,-1,-1
7077,4807,-1,-1
7078,-1,-1,-1
7079,4808,-1,-1
7080,4809,-1,-1
7081,4810,-1,-1
7082,-1,-1,-1
7083,4811,-1,-1
7084,-1,-1,-1
7085,4812,-1,-1
7086,-1,-1,-1
7087,4813,-1,-1
7088,-1,-1,-1
7089,4814,-1,-1
7090,-1,-1,-1
7091,4815,-1,-1
7092,-1,-1,-1
7093,-1,-1,-1
7094,4816,-1,-1
7095,4817,-1,-1
7096,4818,-1,-1
7097,-1,-1,-1
7098,-1,-1,-1
7099,-1,-1,-1
7100,-1,-1,-1
7101,-1,-1,-1
7102,-1,-1,-1
7103,-1,-1,-1
7104,4819,-1,-1
7105,-1,-1,-1
7106,4820,-1,-1
7107,4821,-1,-1
7108,4822,-1,-1
7109,4823,-1,-1
7110,-1,-1,-1
7111,4824,-1,-1
7112,-1,-1,-1
7113,-1,-1,-1
7114,4825,-1,-1
7115,4826,-1,-1
7116,4827,-1,-1
7117,4828,-1,-1
7118,4829,-1,-1
7119,4830,-1,-1
7120,4831,-1,-1
7121,4832,-1,-1
7122,4833,-1,-1
7123,-1,-1,-1
7124,4834,-1,-1
7125,-1,-1,-1
7126,4835,-1,-1
7127,4836,-1,-1
7128,4837,-1,-1
7129,4838,-1,-1
7130,4839,-1,-1
7131,4840,-1,-1
7132,4841,-1,-1
7133,-1,-1,-1
7134,4842,-1,-1
7135,-1,-1,-1
7136,4843,-1,-1
7137,-1,-1,-1
7138,4844,-1,-1
7139,-1,-1,-1
7140,4845,-1,-1
7141,4846,-1,-1
7142,-1,-1,-1
7143,4847,-1,-1
7144,4848,-1,-1
7145,4849,-1,-1
7146,-1,-1,-1
7147,4850,-1,-1
7148,4851,-1,-1
